,Unfunny,Somewhat funny,Funny,Caption,Score,Precision
3281,42,5,2,"Supper's at six, and she won't take ""No"" for an answer.",1.183673469387755,0.069457747811776
666,42,5,2,"Bill, welcome aboard we haven't probed you since '03",1.183673469387755,0.069457747811776
2061,42,5,2,"You have been randomly selected as ""Farmer Of The Month"". Congratulations and welcome to Team Monsanto!",1.183673469387755,0.069457747811776
4390,41,7,1,"Hello sir, can you give me directions to Roswell?",1.183673469387755,0.06303997616615865
242,41,7,1,...thank you for all you taught us about humanity. I'll leave you with the words of your people: 'ee-ii-ee-ii-oh'.,1.183673469387755,0.06303997616615865
3710,41,7,1,"Vote for me, I'll make the universe great again!",1.183673469387755,0.06303997616615865
1445,41,7,1,Can I interest you in some corn futures?,1.183673469387755,0.06303997616615865
2050,42,5,2,"Come right in, the urologist will be ready shortly.",1.183673469387755,0.069457747811776
318,41,7,1,So this is what happened to the children of the corn.,1.183673469387755,0.06303997616615865
3719,42,5,2,I knew I'd see you after the election.,1.183673469387755,0.069457747811776
3588,41,7,1,"January 20, 2017...Take me to your leade...wait...on second thought, you'll do just fine.",1.183673469387755,0.06303997616615865
1849,41,7,1,Wanted: Down to earth men for out of this world experience.,1.183673469387755,0.06303997616615865
841,42,5,2,Farm raised,1.183673469387755,0.069457747811776
4088,42,5,2,I can let this baby go for zero down and 350 a month!,1.183673469387755,0.069457747811776
2209,42,5,2,"Greetings, I'm from the planet Monsanto.",1.183673469387755,0.069457747811776
1512,42,5,2,"Hi, I think we found a location you've been looking for. It screams isolation.",1.183673469387755,0.069457747811776
3962,42,5,2,"The Airbnb listing said there was ample parking, is it ok if we leave this here?",1.183673469387755,0.069457747811776
1262,42,5,2,We serve farm-to-table.,1.183673469387755,0.069457747811776
2754,44,1,4,"...And your next humiliating procedure won't be until Election Day...HA! But seriously, do remember to vote for the presidential candidate of your choice.",1.183673469387755,0.08077783732678857
3055,43,3,3,"November 9, 2016: ""Are you sure this is the fastest way to Canada?""",1.183673469387755,0.07533072989915002
21,41,7,1,"I would take you to my leader, but she's plowing the back forty.",1.183673469387755,0.06303997616615865
2232,41,7,1,"Sorry we couldn't squeeze you in sooner, Bob, but my secretary overscheduled me for anal probings today.",1.183673469387755,0.06303997616615865
745,41,7,1,"Astounding, we both greet each other with a handshake.",1.183673469387755,0.06303997616615865
258,41,7,1,2020 Iowa Caucus - first candidate's meet and greet,1.183673469387755,0.06303997616615865
2772,41,7,1,So do we have your affirmative consent?,1.183673469387755,0.06303997616615865
1160,42,5,2,"Look, it's been a great evening but I really have to go.",1.183673469387755,0.069457747811776
774,40,9,0,Are your cows organic?,1.183673469387755,0.05589005688828228
2328,41,7,1,I understand. I'd want to leave Earth with Trump running too.,1.183673469387755,0.06303997616615865
3106,42,5,2,Thank you for agreeing to move the saucer so that our driveway is not blocked.,1.183673469387755,0.069457747811776
3342,43,3,3,We come for your Metamucil.,1.183673469387755,0.07533072989915002
4490,40,9,0,"Nice to meet you too, but no, I don't have a daughter.",1.183673469387755,0.05589005688828228
1175,41,7,1,I watched your news on the way over - don't take me to your leader.,1.183673469387755,0.06303997616615865
540,41,7,1,You're just the demographic we're looking for.,1.183673469387755,0.06303997616615865
438,40,9,0,"Yeah, I was going to park it in the street. But, I didn't want to get towed.",1.183673469387755,0.05589005688828228
4290,42,5,2,"If my wife calls, I'm not here.",1.183673469387755,0.069457747811776
2289,42,5,2,"It's a deal: you take Trump, and we'll take all of your kind.",1.183673469387755,0.069457747811776
3090,40,9,0,Can you get a message to Dorothy that there's no place like home?,1.183673469387755,0.05589005688828228
265,40,9,0,Our policy is $50 for each checked bag.,1.183673469387755,0.05589005688828228
3083,41,7,1,"We always take great pride in eating fresh, locally sourced, and sustainable humans.",1.183673469387755,0.06303997616615865
2807,42,5,2,"Farmer Brown?"" ""Elvis?",1.183673469387755,0.069457747811776
2277,42,5,2,Thanks for mowing the circles. Much appreciated.,1.183673469387755,0.069457747811776
887,43,3,3,I know. Every farmer needs his dell.,1.183673469387755,0.07533072989915002
539,41,7,1,"Yes, we are here to serve you, but you would have tasted better with the corn and beans we requested.",1.183673469387755,0.06303997616615865
4256,42,5,2,It's good knowing someone who knows what America is about.,1.183673469387755,0.069457747811776
1807,40,9,0,Come with me and you won't be in Kansas anymore.,1.183673469387755,0.05589005688828228
1286,42,5,2,"""Well, good luck, and again, sorry about all the 'probing'",1.183673469387755,0.069457747811776
3634,41,7,1,Take me to your ethanol.,1.183673469387755,0.06303997616615865
3789,42,5,2,Our wifi is out. Thanks for coming to fix it!,1.183673469387755,0.069457747811776
3800,40,9,0,"Well, you tell Mr. Trump that we're not paying for this huge shield generator.",1.183673469387755,0.05589005688828228
1996,41,7,1,"Actually, I *am* your new seed supply, Mr. Grundy. There was a slip-up in the gene-splicing.",1.183673469387755,0.06303997616615865
4533,41,7,1,Sj%kiw@# and the kids have never really seen a farm before and I was wondering if it would be possible...,1.183673469387755,0.06303997616615865
4333,42,5,2,We are going to have an out of this world Hee Haw time.,1.183673469387755,0.069457747811776
477,42,5,2,Farmer wants a wife?,1.183673469387755,0.069457747811776
4422,40,9,0,Would you like to pay a little more to upgrade to first class?,1.183673469387755,0.05589005688828228
1656,37,6,1,I know what you must be thinking.,1.1818181818181819,0.06720584069874137
3426,43,5,2,"Welcome, you can use our telephone to call E.T.",1.18,0.06815348823929464
2543,43,5,2,I'm your radiology tech.,1.18,0.06815348823929464
3230,43,5,2,I’m here to save Earth - taking Donald Trump (DT) back home.,1.18,0.06815348823929464
3422,42,7,1,"""Hello, we heard you accepted our websites terms and conditions...",1.18,0.061875450936307745
2409,42,7,1,Take me to any leader who isn't Donald Trump.,1.18,0.061875450936307745
3107,41,9,0,"Well, Frank, you'll definitely have my support this fall.",1.18,0.054883922035138685
2820,42,7,1,"Great to see you, Bob. Thanks for not holding a grudge about that whole crop circle thing.",1.18,0.061875450936307745
3145,44,3,3,Don't worry--after the election illegal aliens won't want to be here.,1.18,0.07390009803644321
3385,41,9,0,We fly non-stop to Area 51.,1.18,0.054883922035138685
2619,42,7,1,Love the crop circles...curious how you did that?,1.18,0.061875450936307745
2339,44,3,3,I got candy,1.18,0.07390009803644321
2162,43,5,2,I have to make some crop circles for my fraternity -- would you mind?,1.18,0.06815348823929464
3158,41,9,0,Hey! We need someone who knows how to use a wrench.,1.18,0.054883922035138685
2871,41,9,0,Don't worry. I'm totally legal.,1.18,0.054883922035138685
334,43,5,2,"Come in, we have WiFi.",1.18,0.06815348823929464
3300,42,7,1,I'm from the planet Monsanto.,1.18,0.061875450936307745
3247,42,7,1,Greetings. I just wanted y'all to know that I'm on the: National Do-Not-Abduct Registry.,1.18,0.061875450936307745
3390,42,7,1,"Welcome and yes, the wifi is free.",1.18,0.061875450936307745
2348,45,1,4,"Likewise, nice to make your acquaintance. But no, this is 51 Amish Way, not Area 51.",1.18,0.07923099785064026
3248,43,5,2,Nice work on the crop circles.,1.18,0.06815348823929464
2487,41,9,0,We heard you're looking for migrant workers.,1.18,0.054883922035138685
2814,42,7,1,"Yes, we have Wi-Fi!",1.18,0.061875450936307745
3686,43,5,2,Welcome to our panel of crop circle judges.,1.18,0.06815348823929464
2298,42,7,1,So you're our lucky volunteer.,1.18,0.061875450936307745
192,42,7,1,It's ok. Trust me I'm legal.,1.18,0.061875450936307745
2352,44,3,3,"Hi, I'm from the Intergalactic Government, and I'm here to help you.",1.18,0.07390009803644321
3373,42,7,1,"It's not our first choice but, the housing market on Mars has gone thru the roof.",1.18,0.061875450936307745
2513,42,7,1,You were great. Really. That one about the chicken that crossed the universe was hilarious. Thanks for coming. We'll call you.,1.18,0.061875450936307745
3594,43,5,2,"I just felt that I had to personally drop by to tell you how much I admire your rugged, rural primitivism.",1.18,0.06815348823929464
3051,42,7,1,"Sorry, I'm late. Have you been waiting long?",1.18,0.061875450936307745
2190,42,7,1,I'm sorry I turned your crop into popcorn.,1.18,0.061875450936307745
2383,43,5,2,"Welcome, friend, but please remember: You never get a second chance to make a first impression.",1.18,0.06815348823929464
3313,42,7,1,"We come in peace... Sooo, sorry about the crops",1.18,0.061875450936307745
2219,42,7,1,I'm from planet Cookie...Got Milk?,1.18,0.061875450936307745
3465,43,5,2,We received your message about the upcoming election.,1.18,0.06815348823929464
2220,43,5,2,Greetings ! Take me to your seeder.,1.18,0.06815348823929464
341,42,7,1,We can use all the undocumented immigrants you can spare.,1.18,0.061875450936307745
2859,44,3,3,Come teach us how to make those creepy crop circles.,1.18,0.07390009803644321
3222,42,7,1,We paid online at Farm Vacations for a three night stay. The rest of the invasion fleet arrives tomorrow.,1.18,0.061875450936307745
2644,42,7,1,"I know. I know. We DID try the middle of Times Square, but parking was such a pain in the ass.",1.18,0.061875450936307745
181,42,7,1,"Come on in and browse. I've got seeds, tractors, tractor beams - you name it!",1.18,0.061875450936307745
2597,44,3,3,"I guess you're welcomed, just as long as you're a legal alien.",1.18,0.07390009803644321
3481,41,9,0,Why did you come so early? The Farmers' Market starts tomorrow at 9 am.,1.18,0.054883922035138685
2242,43,5,2,Keep me until 2020 this time.,1.18,0.06815348823929464
2782,43,5,2,Finally! Someone who never heard of Donald Trump!,1.18,0.06815348823929464
3435,43,5,2,You don't have to be lonely anymore.,1.18,0.06815348823929464
3413,43,5,2,"So, I'm guessin' you ain't from around these parts?",1.18,0.06815348823929464
3331,44,3,3,"Don't worry, It's only for 4 years.",1.18,0.07390009803644321
2961,45,1,4,Hello...I'm from Monsanto and I'm here to help you.,1.18,0.07923099785064026
2254,44,3,3,We're here to save the Earth. Can you give us directions to the Trump headquarters?,1.18,0.07390009803644321
2621,42,7,1,"Sorry to call you out like this, I know you have to get up with the chickens.",1.18,0.061875450936307745
2584,44,3,3,He thought a wall would stop us huh?,1.18,0.07390009803644321
734,43,5,2,Did you happen to see a crop circle around here?,1.18,0.06815348823929464
1852,43,5,2,Take me to your milkmaid.,1.18,0.06815348823929464
1880,42,7,1,I noticed your daughter's crop circle,1.18,0.061875450936307745
4574,43,5,2,Or...... you could wait for our Uber flight from Venus.,1.18,0.06815348823929464
1873,42,7,1,"Come in, come in you are just in time to be dinner",1.18,0.061875450936307745
1360,44,3,3,"So, you're from Monsanto?",1.18,0.07390009803644321
94,42,7,1,"Thank you for explaining the whole cornhole thing. Boy, are our faces red!",1.18,0.061875450936307745
747,43,5,2,Come on baby we're going home.,1.18,0.06815348823929464
4344,44,3,3,Can't be worse than Trump.,1.18,0.07390009803644321
1083,45,1,4,Are you the guy the crop circles said has half-price plutonium?,1.18,0.07923099785064026
3828,42,7,1,"With our Galactically Modified seeds your new crop could feed on 10,000 people ... I meant ""feed 10,000 people"".",1.18,0.061875450936307745
3873,44,3,3,Greetings 2020 Iowa voter. You're welcome.,1.18,0.07390009803644321
1073,41,9,0,"Now Ben, I just have one word for you... Just one word. Are you listening? Satellites.",1.18,0.054883922035138685
2001,42,7,1,You've got to help us understand Donald Trump's brain.,1.18,0.061875450936307745
38,42,7,1,"The trip was fantastic, but I couldn't use my mileage.",1.18,0.061875450936307745
4352,42,7,1,Deal. I'll deliver this district for Trump; you'll deliver the farm bill in the Senate.,1.18,0.061875450936307745
737,43,5,2,We come in search of fresh eggs.,1.18,0.06815348823929464
1059,42,7,1,We prefer using the backdoor.,1.18,0.061875450936307745
2008,41,9,0,Thanks for coming. Our ethanol tank is down to fumes.,1.18,0.054883922035138685
1851,44,3,3,Welcome aboard! Are you another one of Trumps refugees.,1.18,0.07390009803644321
1414,43,5,2,Deal. You don't tell anyone we're illegal aliens; we don't tell anyone you grow GMO corn.,1.18,0.06815348823929464
1054,43,5,2,Welcome. We have chosen you to address our conference on Amazing Earth Stories to describe the reasoning behind the practice of planting things in a mixture of dirt and animal excrement and then eating the result.,1.18,0.06815348823929464
639,43,5,2,I 'm looking for a place to park this ship and retire. What a beautiful spot you have here.,1.18,0.06815348823929464
1218,44,3,3,EEEIIEEEIIOOOO,1.18,0.07390009803644321
1432,44,3,3,"Can you grow potatoes? Matt Damon left some behind-- we can't get enough! Red Bliss, Yukon Gold, those little fingerlings-- yummyummyummy-- boiled, mashed, fried, baked! Can you grow us some?",1.18,0.07390009803644321
1433,42,7,1,Going Up,1.18,0.061875450936307745
392,44,3,3,"We come in search of ""local food.""",1.18,0.07390009803644321
1976,43,5,2,Did you bring your seeds?,1.18,0.06815348823929464
554,43,5,2,No papers? That won't be a problem for an experienced picker like you.,1.18,0.06815348823929464
565,41,9,0,I hope we can count on your vote in November.,1.18,0.054883922035138685
4280,42,7,1,I was wondering if I could borrow a cup of sugar?,1.18,0.061875450936307745
1232,43,5,2,Folks 'round here don't take kindly to strangers.,1.18,0.06815348823929464
4271,42,7,1,We were all so saddened to hear about Bowie and Prince.,1.18,0.061875450936307745
484,42,7,1,...and it gets 40 light years per plutonium rod!,1.18,0.061875450936307745
384,42,7,1,Welcome. We'd like your views on harvesting.,1.18,0.061875450936307745
1257,42,7,1,Welcome. You folks from 'round here?,1.18,0.061875450936307745
4291,41,9,0,Heard you're the man to see about arugula.,1.18,0.054883922035138685
4496,42,7,1,"Ah! Finally, a planet with inhabitants who have opposable thumbs!",1.18,0.061875450936307745
1154,43,5,2,"Welcome to AA, we've been waiting for you.",1.18,0.06815348823929464
1960,44,3,3,"Good evening, sir. I'll be your driver tonight. Is this your first time using Rides on Demand?",1.18,0.07390009803644321
100,43,5,2,"No really, you should leave now and come back AFTER the November election.",1.18,0.06815348823929464
40,43,5,2,OK. We'll be back in November.,1.18,0.06815348823929464
4229,42,7,1,"Welcome aboard, Mr. McCoy. I can guarantee that no Hatfields will bother you where we're going.",1.18,0.061875450936307745
47,41,9,0,It was literally out-of-this-world Airbnb experience.,1.18,0.054883922035138685
1914,42,7,1,You're Uber SpaceX has arrived.,1.18,0.061875450936307745
97,42,7,1,"""It's not exactly rocket science, but it pays well"".",1.18,0.061875450936307745
1303,43,5,2,"Welcome! I'm Beebak, and I will be your host for this abduction. Now, did you select 'probe' or 'no probe'?",1.18,0.06815348823929464
1317,43,5,2,"I'd take you, but we don't have any leaders.",1.18,0.06815348823929464
4327,43,5,2,"Bud Wilkins, they told me you moved to Arizona?",1.18,0.06815348823929464
473,42,7,1,"""So where's the corn?",1.18,0.061875450936307745
606,42,7,1,This baby runs on horse manure!,1.18,0.061875450936307745
4332,44,3,3,You'll take a left at Albuquerque...,1.18,0.07390009803644321
3935,42,7,1,"We're here from the future. We came back to 1930 to buy ""all natural"".....",1.18,0.061875450936307745
391,42,7,1,How about you take me to YOUR leader?,1.18,0.061875450936307745
3970,42,7,1,""" Step inside friend and let me show you what interstellar condo living is all about.",1.18,0.061875450936307745
1220,43,5,2,Come with me if you want to live.,1.18,0.06815348823929464
729,43,5,2,I've found you the perfect match on Venus.,1.18,0.06815348823929464
576,43,5,2,You built it!,1.18,0.06815348823929464
4028,43,5,2,We loved your performance in Interstellar!,1.18,0.06815348823929464
874,43,5,2,We'll come back another time...,1.18,0.06815348823929464
4143,43,5,2,What would you pay for a crop circle???,1.18,0.06815348823929464
4135,42,7,1,Democratic or Republican,1.18,0.061875450936307745
4023,42,7,1,"Trust me, it's an upgrade.",1.18,0.061875450936307745
946,41,9,0,Could you fill her up please?,1.18,0.054883922035138685
4134,43,5,2,It's going to be an honor serving you—as hors d'oeuvres.,1.18,0.06815348823929464
861,44,3,3,"If you really want to Brexit, you'll get into the saucer, Earthling.",1.18,0.07390009803644321
1722,42,7,1,Thanks for contacting farmersonly.com.,1.18,0.061875450936307745
4133,43,5,2,"That's a deal, 12k bushels of corn for a time warp machine",1.18,0.06815348823929464
685,44,3,3,And you're cosplaying as a... farmer?,1.18,0.07390009803644321
88,43,5,2,"So East till i see the coast, than North till the giant lady . Thanks again your a life saver.",1.18,0.06815348823929464
1759,43,5,2,"Come on inside, man. I know, this is totally bitchin' isn't it?",1.18,0.06815348823929464
1758,43,5,2,Are you Mr. Trump? We wanted to take him back home.,1.18,0.06815348823929464
2087,43,5,2,Take me to your presumptive nominees.,1.18,0.06815348823929464
1563,44,3,3,We can remove the implant now.,1.18,0.07390009803644321
1617,42,7,1,Welcome to the Crop Circle Seminar. Did you bring your protractor?,1.18,0.061875450936307745
1629,43,5,2,"Congratulations! You have won the Intergalactic Sweepstakes grand prize, which is a ticket to leave Earth before it is reduced to cinders should Trump get elected.",1.18,0.06815348823929464
1743,42,7,1,Is this where I vote?,1.18,0.061875450936307745
1489,43,5,2,Relax! We agreed to host the support group for people with Windows 10 issues.,1.18,0.06815348823929464
1002,43,5,2,"Hi, we're from Monsanto. You work for us now.",1.18,0.06815348823929464
892,42,7,1,Thanks again. We can't wait to try kale!,1.18,0.061875450936307745
866,42,7,1,A Visit from Monsanto.,1.18,0.061875450936307745
1809,42,7,1,Congratulations! You’ve won the Crop Circle Sweepstakes.,1.18,0.061875450936307745
1015,42,7,1,You're being audited - the probing will begin shortly.,1.18,0.061875450936307745
4590,44,3,3,We have long been intrigued by your flyover planet.,1.18,0.07390009803644321
1479,43,5,2,Would you mind cutting back on the crop circles?,1.18,0.06815348823929464
4550,44,3,3,So you take a left at the farmhouse and that will take you straight to the interstate,1.18,0.07390009803644321
1014,41,9,0,Welcome aboard and our sympathies about the election.,1.18,0.054883922035138685
4372,43,5,2,We've come for your crop subsidy.,1.18,0.06815348823929464
870,42,7,1,Me? I work at Area 51.,1.18,0.061875450936307745
4148,42,7,1,I'll take two dozen ears of corn and a bushel of tomatoes.,1.18,0.061875450936307745
1669,43,5,2,Can we borrow your Almanac?,1.18,0.06815348823929464
871,42,7,1,What is Twilight Zone?,1.18,0.061875450936307745
3979,42,7,1,You've really aged since your Facebook photo.,1.18,0.061875450936307745
1668,43,5,2,Hey there. We're on the run from an oppressive intergalactic regime. Mind if we crash here for a stint? Or do you inexplicably hate us as much as the last farmer?,1.18,0.06815348823929464
4516,37,8,0,Welcome! We're so looking forward to finally discussing quantum mechanics and plasma physics with someone from a civilization with an understanding of such things!,1.1777777777777778,0.05763774795025092
2835,39,4,2,"Welcome, earthling, our borders are always open.",1.1777777777777778,0.07309112127323451
3370,39,4,2,You folks ever think about selling?,1.1777777777777778,0.07309112127323451
3175,37,8,0,We are just here for your charging station.,1.1777777777777778,0.05763774795025092
193,43,7,1,I hope you'll forgive me for not being entirely truthful on my FarmersOnly.com description.,1.1764705882352942,0.06075267994050848
2365,43,7,1,"I've beamed up a lot of cows,but none can compare to yours.",1.1764705882352942,0.06075267994050848
3707,44,5,2,Elsie's gone into labor.,1.1764705882352942,0.06689694944796853
944,44,5,2,It just so happens we run on chicken poop.,1.1764705882352942,0.06689694944796853
863,44,5,2,So you think these Amish folks down the road will have spare parts?,1.1764705882352942,0.06689694944796853
751,44,5,2,"Thank God you've come. This rig runs on corn ethanol, and we're on empty!",1.1764705882352942,0.06689694944796853
241,44,5,2,The crop pattern invoice is in the mail!,1.1764705882352942,0.06689694944796853
3591,45,3,3,I can assure you the colonoscopy equipment is state of the art,1.1764705882352942,0.07252251768198795
62,45,3,3,I'm here to make America great again.,1.1764705882352942,0.07252251768198795
1319,44,5,2,"Rumspringa is over, come back home.",1.1764705882352942,0.06689694944796853
4551,44,5,2,Harvest time for farmers,1.1764705882352942,0.06689694944796853
2606,39,6,1,"Conquer? No, we only want to know what ""corny"" means.",1.173913043478261,0.06448868249648403
2607,39,6,1,Can I get you some coffee or a soda?,1.173913043478261,0.06448868249648403
56,40,4,2,I won't eat you—I'm a Vegan.,1.173913043478261,0.07158892194335345
3319,38,8,0,"On behalf of interplanetary Vegans, welcome!",1.173913043478261,0.056503155622080956
2308,40,4,2,"Listen, this has been great, but the suit is getting really hot.",1.173913043478261,0.07158892194335345
461,40,4,2,The wife came along. Tonight's probes will just be in the ear and nose.,1.173913043478261,0.07158892194335345
2343,40,4,2,Can you smell a storm with that thing on?,1.173913043478261,0.07158892194335345
4272,39,6,1,Come in. I'm from the government. I'm here to help you.,1.173913043478261,0.06448868249648403
1820,40,4,2,We come as locavore.,1.173913043478261,0.07158892194335345
3207,38,8,0,Did you bring the pizza?,1.173913043478261,0.056503155622080956
782,40,4,2,I need a place to stay...have those three salesman left yet?;,1.173913043478261,0.07158892194335345
23,40,4,2,Welcome! I'm glad you understand my crop circle message. Can I offer you a drink?,1.173913043478261,0.07158892194335345
2720,39,6,1,We heard you folks need a new place to live after November.,1.173913043478261,0.06448868249648403
4340,39,6,1,Congratulations! You may already have won the Interplanetary Clearing House Sweepstakes!,1.173913043478261,0.06448868249648403
3469,39,6,1,Hi! I'm your new crop duster.,1.173913043478261,0.06448868249648403
1098,39,6,1,Guess we need to build a sky fence now to keep the illegal extra-terrestrials out as well!,1.173913043478261,0.06448868249648403
1035,39,6,1,Are you sure that my wife can't find me here?,1.173913043478261,0.06448868249648403
4411,38,8,0,And remember -- make hay while the sun shines.,1.173913043478261,0.056503155622080956
4384,39,6,1,Greetings! We come in peace from Monsanto.,1.173913043478261,0.06448868249648403
880,39,6,1,"Before you say anything, I'm not current on Game of Thrones.",1.173913043478261,0.06448868249648403
722,40,6,1,Come in. I'd love to probe you about the neighborhood.,1.1702127659574468,0.0632100658866106
1494,42,2,3,welcome to starbucks!,1.1702127659574468,0.07645685835683208
2359,40,6,1,"Welcome, we have great gun control.",1.1702127659574468,0.0632100658866106
2158,39,8,0,Step right this way to find your missing cattle.,1.1702127659574468,0.055411578656325414
3590,40,6,1,Where's the pizza?,1.1702127659574468,0.0632100658866106
2368,40,6,1,"We're not locovores, I hope that's OK...",1.1702127659574468,0.0632100658866106
2077,40,6,1,Illegal is an alien term.,1.1702127659574468,0.0632100658866106
2610,40,6,1,Our cable is shot. Can I just watch the second half with you?,1.1702127659574468,0.0632100658866106
514,41,4,2,"Our economy out there is not doing great right now, so I thought, why not make a fews extra buck with Uber, you know",1.1702127659574468,0.07014685887189226
3367,40,6,1,"Sorry about the crops, but it'll be nice to finally get some recognition for my work!",1.1702127659574468,0.0632100658866106
1485,39,8,0,"You brought the organic kale seeds, right?",1.1702127659574468,0.055411578656325414
4112,41,4,2,I'm locally sourced from a nearby farm,1.1702127659574468,0.07014685887189226
3053,41,4,2,Helluva wall!,1.1702127659574468,0.07014685887189226
1016,41,4,2,Welcome to Uber x 5000,1.1702127659574468,0.07014685887189226
2159,40,6,1,It's been fun! Give me a ring anytime if you need more crop circles!,1.1702127659574468,0.0632100658866106
2624,39,8,0,"Hi, I'm your new GMO seed distributor",1.1702127659574468,0.055411578656325414
1454,40,6,1,Thank God you showed up. Donald Trump just won and Canada was full.,1.1702127659574468,0.0632100658866106
492,40,6,1,We like to support local farmers. And by local I mean within the same galaxy.,1.1702127659574468,0.0632100658866106
1441,41,4,2,I love your book 'To Serve Man'.,1.1702127659574468,0.07014685887189226
2017,41,4,2,Dorothy sent me to fetch you.,1.1702127659574468,0.07014685887189226
1047,40,6,1,"Okay, ten thousand bushels of non-GMO organic corn ... if you can deliver.",1.1702127659574468,0.0632100658866106
1420,40,6,1,I'm counting on your vote.,1.1702127659574468,0.0632100658866106
3958,39,8,0,Organic life form?,1.1702127659574468,0.055411578656325414
2924,40,6,1,I never thought that my search for a date through farmers.com would reach so far!,1.1702127659574468,0.0632100658866106
400,41,4,2,Trust me. People will come.,1.1702127659574468,0.07014685887189226
4183,40,6,1,"I think you picked the right night, it's Country Music Karaoke night.",1.1702127659574468,0.0632100658866106
4185,41,4,2,"Thanks, again. Your artichokes were out of this world!",1.1702127659574468,0.07014685887189226
2919,41,4,2,Wanna pull some donuts in the fields?,1.1702127659574468,0.07014685887189226
2910,40,6,1,That GMO corn? Can't thank you enough.,1.1702127659574468,0.0632100658866106
1580,41,4,2,Sure glad yer not from my bank.,1.1702127659574468,0.07014685887189226
3007,40,6,1,Congratulations! Your field is perfect for my crop circles!,1.1702127659574468,0.0632100658866106
3293,40,6,1,Fill 'er up with Ethanol.,1.1702127659574468,0.0632100658866106
1387,40,6,1,Your GMO Corn sent for us.,1.1702127659574468,0.0632100658866106
1650,41,4,2,"I know, I know--we heard the results of the election too.",1.1702127659574468,0.07014685887189226
3682,41,4,2,Are you the GMO rep?,1.1702127659574468,0.07014685887189226
1705,40,6,1,Welcome to Farmer's Only.com!,1.1702127659574468,0.0632100658866106
1654,41,4,2,"Well, we just got a new leader - and Mister, I'd advise you to keep looking for intelligent life out there.",1.1702127659574468,0.07014685887189226
3651,41,4,2,You have awfully soft hands for a farmer,1.1702127659574468,0.07014685887189226
4426,40,6,1,Welcome Mel. I knew your pod.,1.1702127659574468,0.0632100658866106
2466,40,6,1,"In case my candidate loses, what's the quickest way to become a citizen?",1.1702127659574468,0.0632100658866106
899,40,6,1,"Your tomatos are out of this world, man!",1.1702127659574468,0.0632100658866106
570,40,6,1,"Kansas, I presume!",1.1702127659574468,0.0632100658866106
1677,40,6,1,"Abe Lincoln, I presume. This is 1834 A.D. by your calendar, isn’t it?",1.1702127659574468,0.0632100658866106
1697,39,8,0,"Yessir, it was a long trip. But we heard that your organic tomatoes are worth every light-year!",1.1702127659574468,0.055411578656325414
2450,40,6,1,Crop circles? So last decade. We're into textile art now.,1.1702127659574468,0.0632100658866106
2449,39,8,0,Are you the ones who have been doing the crop circles.,1.1702127659574468,0.055411578656325414
24,40,6,1,""" Can you take me to your planet,Trump is going to be our president"".",1.1702127659574468,0.0632100658866106
4037,40,6,1,"Made it over the Wall, did you?",1.1702127659574468,0.0632100658866106
419,41,4,2,Thank you! I am the result of your genetically altered seeds!,1.1702127659574468,0.07014685887189226
4030,41,4,2,"Welcome. You grow genetically modified crops? Great, the others are inside.",1.1702127659574468,0.07014685887189226
919,40,6,1,You've won the trip of your life!,1.1702127659574468,0.0632100658866106
1608,41,4,2,Rest assured Middle American! I am not one of the aliens Mr. Trump would have you worry about.,1.1702127659574468,0.07014685887189226
1585,41,4,2,"Don't worry, we're happy to help. Since Trump won the nomination we've literally rescued millions who couldn't stand to stay here any longer.",1.1702127659574468,0.07014685887189226
2386,41,4,2,We’re hoping you can settle an argument about crop rotation.,1.1702127659574468,0.07014685887189226
1589,41,4,2,"Thanks, my former GMO supplier turned into a turnip.",1.1702127659574468,0.07014685887189226
1592,41,4,2,I'm sorry I can't take you with me as I'm all full of Republicans.,1.1702127659574468,0.07014685887189226
2391,39,8,0,All our abductees are 100% organic farmer.,1.1702127659574468,0.055411578656325414
3307,42,2,3,Its time you embrace technology.,1.1702127659574468,0.07645685835683208
429,41,4,2,We heard you grew the best organic kale in the universe,1.1702127659574468,0.07014685887189226
683,41,4,2,I'm not sure what you mean by 'Monsanto'.,1.1702127659574468,0.07014685887189226
663,40,6,1,We saw your crop circle messages.,1.1702127659574468,0.0632100658866106
4020,40,6,1,"Yes, of course, we are afraid of your elections too.",1.1702127659574468,0.0632100658866106
3305,40,6,1,We've heard good things about potatoes.,1.1702127659574468,0.0632100658866106
1620,42,2,3,"Hi, I'll be your Uber Galaxy driver",1.1702127659574468,0.07645685835683208
3632,40,6,1,"If you're certified organic, welcome aboard!",1.1702127659574468,0.0632100658866106
4413,39,8,0,Greetings. Do you know where we might find a Shaker table?,1.1702127659574468,0.055411578656325414
2312,41,4,2,"Please come in, they'll never believe me.",1.1702127659574468,0.07014685887189226
3901,42,2,3,We are from the future. Global warming doesn't destroy civilization. Baseball's new slide rule does.,1.1702127659574468,0.07645685835683208
169,39,8,0,Can I interest you in crop circle insurance?,1.1702127659574468,0.055411578656325414
166,41,4,2,No worries... the probing is optional!,1.1702127659574468,0.07014685887189226
543,40,6,1,Election isn't until November. Get me out of here now!,1.1702127659574468,0.0632100658866106
256,40,6,1,"Welcome to the neighborhood! For a small fee I can provide you with organic non GMO veggies, right from the earth!",1.1702127659574468,0.0632100658866106
1325,39,8,0,I hope you don't mind if I ask you to take your boots off in our mudroom.,1.1702127659574468,0.055411578656325414
