rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
2475,4,10,76,90,1.2,0.0528819853025402,552,That be land! Land ho!
2475,2,14,74,90,1.2,0.04792836935744237,552,I *told* you climate change was real!
2475,2,14,74,90,1.2,0.04792836935744237,552,I said I wanted a Land ROVER for Christmas ...
2475,1,16,73,90,1.2,0.045248654113974406,552,"Okay, it’s an Inconvenient Truth. But are the props necessary?"
2475,2,14,74,90,1.2,0.04792836935744237,552,We are definitely still in Kansas!
2475,2,14,74,90,1.2,0.04792836935744237,552,"Yeah, I tried drinking it."
2475,1,16,73,90,1.2,0.045248654113974406,552,So he was right all along-- sea levels aren't rising.
2475,3,12,75,90,1.2,0.05046599329648382,552,"Sorry Hank, I'm the captain."
2475,3,12,75,90,1.2,0.05046599329648382,552,Is now really the time for cardio?
2475,5,8,77,90,1.2,0.055192320658542765,552,You should have said you couldn't drive stick.
2551,4,10,77,91,1.1978021978021978,0.05234379685830403,552,You said it sprang a leak!
2551,5,8,78,91,1.1978021978021978,0.054626672182585344,552,Are we refugees yet?
2551,4,10,77,91,1.1978021978021978,0.05234379685830403,552,"OK, I am definitely the captain now."
2551,3,12,76,91,1.1978021978021978,0.049956709512768704,552,Do I look like Jesus??
2551,2,14,75,91,1.1978021978021978,0.047449684731754656,552,"SHUT UP LARRY !! I've had ENOUGH of your, dry humor jokes!!"
2551,2,14,75,91,1.1978021978021978,0.047449684731754656,552,"Aye, aye Captain. Permission to come aboard?"
2551,5,8,78,91,1.1978021978021978,0.054626672182585344,552,"When I used my one wish on a boat, I didn't know the desert island would be so big."
2551,3,12,76,91,1.1978021978021978,0.049956709512768704,552,You called the Auto Club?
2551,3,12,76,91,1.1978021978021978,0.049956709512768704,552,"Sorry, woman and children only"
2551,2,14,75,91,1.1978021978021978,0.047449684731754656,552,"Don't leave me, you know I can't swim!"
2551,4,10,77,91,1.1978021978021978,0.05234379685830403,552,"No doubt persistence is why we survived at sea, all I'm saying is we reached the shore at dawn."
2551,6,6,79,91,1.1978021978021978,0.056817898218289344,552,I can help. I rowed stroke for Harvard.
2551,4,10,77,91,1.1978021978021978,0.05234379685830403,552,So do you think we can count n the oceans rising or are you a Trump guy?
2551,2,14,75,91,1.1978021978021978,0.047449684731754656,552,It's about the Guinness Book of world records. You?
2551,5,8,78,91,1.1978021978021978,0.054626672182585344,552,"If I get there first, I'll bring back water."
2551,1,16,74,91,1.1978021978021978,0.044802592971196056,552,Is it my turn now???
2551,4,10,77,91,1.1978021978021978,0.05234379685830403,552,Oh my god! Use the treadmill for once and leave me the Rowmaster.
2551,3,12,76,91,1.1978021978021978,0.049956709512768704,552,Must be rowing against the current?
2551,1,16,74,91,1.1978021978021978,0.044802592971196056,552,Got room for a castaway? I've been swimming for days!
2551,4,10,77,91,1.1978021978021978,0.05234379685830403,552,Have you thought about an outboard?
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,"Even if global warming IS a fallacy, you can't row without water."
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"Okay, but this is the last time. Row, row, row your boat, gently down the stream..."
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,You always win.
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,"By chance, have you seen Wilson."
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,You'll get your just deserts!
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,How many espressos did you say you had before jumping into the lifeboat?
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,"When I was singing, ""Michael Row Your Boat Ashore"" I didn't mean all the way to the damn desert."
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"Okay, take me to the more realistic mirage."
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"Okay, leave without me. But I'm reporting your lack of life jackets."
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,What's with the desert with no island?!?
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,"Get off your knees, Mr. Gore. No matter how much you beg, you're not going to convince me that global warming is real!"
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"We hit the shore a long time ago, Michael!"
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,You're hogging all the imaginary water!
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,Are we clear on the bet? GO!
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,"Michael, is that really you?"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Michael! Stop rowing the boat ashore!
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,It is your turn to do the fishing.
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,Don't you see I'm drowning!!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,A canoe would have been so much easier.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"Oh I see, very nice.. Mr Fancy Sand Boat with Fancy Sand Oars..."
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,The moment when Louis and Clark realized they took a wrong turn.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,Let me pass. You are messing with my mirage.
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"Okay, I'll row and YOU ski."
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,"To you, maybe, it's 'but a dream.'"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,I'm starting to question your grip on reality!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,These new fitness crazes are getting out of hand.
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,Now do you believe me about the drought?
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,I don't care if its vintage Chris-Craft.
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,Hey! You know you're supposed to stay at least 5 yards from free swimmers!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Paddle or no paddle - we're up sh•t's creek.
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,The lake is back the other way.
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"No, for your information, I am not dog paddling."
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,Did you just shout 'sand ahoy'?
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,"C'mon, Eric, let me back in. I promise, no more back-seat rowing!"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Do you take credit cards?
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"No, I don't want to sing it as a round this time!"
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,Peleo or Atkins?
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Still think it's all a hoax Frank?
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"Dammit, Bob: I am NOT a hitchhiker - let me in!"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"As I said at my confirmation hearing, I 'm still sure the scientists are wrong."
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,Last one to the oasis is a rotten egg.
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,Do younger brothers ALWAYS have to compete?
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,Departing of the Red Sea....some miracle!
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,I thought I told you to bring the JEEP!
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,I'll stop doing the crawl stroke when you stop rocking the boat.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,I'll take my chances with the sharks!
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,What about changing places? I'll row and you'll swim!
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"I request permission to come aboard, sir."
2571,6,5,77,88,1.1931818181818181,0.057956210150861505,552,They were out of tabasco sauce.
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,One man crawls and another man rows into a sand bar . . .
2571,0,17,71,88,1.1931818181818181,0.042326400460334035,552,Can I please be part of your mirage?
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,"No, you should have taken a left at the fork."
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"Denying Global Warming doesn’t make it go away, you know."
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Ahoy? Gimme a break.
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,"and then I'm going to hand you your ""merrily, merrily"" ass!"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,I thought global warming was a hoax.
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,Will you stop critiquing my breast stroke?
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,I told you you went the wrong way
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"Don't look now, but you are going in the wrong direction."
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,Nice Shirt.
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"Noah, this isn't what He was talking about!"
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,I always wondered who was responsible for the crop circles
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Still think climate change is bull Ahab.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"When I said ""Send me a life boat,"" this isn't what I meant."
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,DAMMIT Michael - 'ashore' - why do you always HAVE to be such an over-achiever?!
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"I just think it's a bit selfish, that's all."
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"I'll circle back one more time, see if you didn't drop it back there!"
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,"OK! If you say so, global warming exists. Now can you let me back in before I drown?"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,The US after new immigration policy is implemented
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,"Ahoy, matey! Any chance you be looking for water too?"
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,Is that so? I'll remind you that one man's dream is another's nightmare.
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,What do you mean you forgot what you went for!
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,No Professor I don't see any icebergs ahead and would you stop calling me Ginger?
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,It sure took you long enough after the man overboard signal was given.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,I'm tired of hearing about CrossFit.
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,"In hindsight, vacationing on a desert island was probably not the best choice."
2571,7,3,78,88,1.1931818181818181,0.060167726522651094,552,Guess I took 'Michael row the boat ashore' a bit too literal.
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,Splash me again and I will rock your boat.
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,Watch it! I'm swimmin' here!
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,See? Global warming is a myth.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"Get out, it's my turn to play in the boat"
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,"You know Stan, this year's office retreat may finally be the one that breaks me."
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"Rent is cheap, and with a couple of podcasts you don’t even notice the commute."
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,We would row a lot faster if you would help me find the anchor!
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,I guess this would be called sailing the low seas.
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,You do realize that you are ship out of luck?
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,I just wanted a Klondike bar.
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,"Feels like old times, doesn't it?"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Oasis? Boy are you lost!
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,Didn't they warn you? It never rains in California
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,What time do we need to return the beach chairs?
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"For God's sake, stop singing that song!"""
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"your rowing in a mirage,you idiot!"
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,"""Survivor"" has officially run out of ideas."
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,No wake!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"One more chorus of that infernal song, and I'll row, row, row you into a sandy grave."
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,He won?
2571,0,17,71,88,1.1931818181818181,0.042326400460334035,552,"You get your exercise your way, and I'll get mine my way."
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Dammit. Looks like we had the same hallucination.
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,"Sorry, Captain, my mirage ain't big enough for the both of us."
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,You said the Prius wasn't eco-friendly enough and now look at us!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,One of us is an hallucination.
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"We've got two paddles, but we're still stuck up s$&t's creek!"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"First you were a climate change denier, and now this!"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,I'm still going to win!
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,"Don't worry, he said. We'll find land, he said."
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Really! Why don't you just flap those oars and FLY OUT OF HERE!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Forget the nav system. Let's just walk.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,It's a mirage you jackass. And where the hell did you get a boat anyhow?
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,Race you to the next oasis.
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,"OK, I think you've proven your point about the liquid-like qualities of sand."
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"For God's sake, man, get your tropes straight!"
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,You Millennials are always taking shortcuts!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"I saw a phone booth. You paddle, I'll direct. Do you have a dime?"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Maybe global warming ISN'T a hoax.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,No! You’re supposed to sing ‘”Gently down the stream” at the same timeI sing “Life is but a dream
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"Still think crossing the border by land and sea is such a poetic way to flee the inauguration, Walt Whitman?"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Beats driving in LA.
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,At least throw me a life jacket!
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,Yield to the right!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Which one of us is a mirage?
2571,0,17,71,88,1.1931818181818181,0.042326400460334035,552,"I may crawl, and you may stroke, but we're both going to croak."
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Mother always liked you better.
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Don't you know this is a no wake zone?
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"You've got to let me on board, I'm going to drown out here."
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,I don't care how good of a back workout it is!
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,I still don't think this is the English Channel.
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"I am NOT going to call you ""Matey."""
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,Maybe we should revisit the decision to keep the boat...
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"I do know ""Row Row Row Your Boat"", but you need three for a perpetual canon."
2571,0,17,71,88,1.1931818181818181,0.042326400460334035,552,"Sand, sand everywhere and not a sand which to eat."
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,Just stop calling me Sandy!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,I'm waiting for the local
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,Still think it's a Chinese hoax?
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Are you really sure this will be in the Olympics by 2024?
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,I yelled ‘heat stroke.’ Not ‘stroke’.
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,The ad I saw on TV did not say this was a side effect!
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"Yes, I do happen to think you can take cross training too far!"
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,You call that gently?
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"Not me, I called for a Lyft."
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"Put on a life jacket, you moron!"
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,Virtual reality would be better with some air conditioning.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"Hey, this is my hallucination! You could at least pick me up!"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,You high-tech guys! Always in a hurry!
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,Damn that white whale!
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"Maybe it's the heat talking, but this water doesn't taste as salty as I thought it would"
2571,0,17,71,88,1.1931818181818181,0.042326400460334035,552,"No life jacket? Well, that's dangerous!"
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,"There's no stream, and this is no dream."
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Maybe it's a metaphor for how ugly and dangerous things have become.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,Wanna trade places ?
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"At least I""m not taking this sitting down!"
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,"You can have any kind of mirage you want, but at least have the decency not to row sand in my face."
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,I need to find the ring or she won't let me back in the house.
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,I said use your core!
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,"...Hey, get your boat out of my garden!..."
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"I will not sing another verse of ""row, row, row your boat!"""
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,"Still a skeptic of global warming, huh?"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,I guess you need water too...
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,How about we switch it up when we hit the coast?
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,"With all due respect, Mr. President, I'm happy to report that The Clean Water Act was successfully repealed."
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"No, I don't have a propeller."
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,You global-warming deniers sure are consistent.
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,"Take it easy, it's just a mirage."
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,You could at least throw me a life preserver.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"Forgive me, I didn't actually abandon the ship, I just wanted to stretch my legs."
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,"Can you PLEASE put more emotion into your part! Believe me, ""The Old Man and the Sand"" is going to be a huge box office success and win us both an Oscar!!!!"
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,Now you're just being a jerk!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"If I hear any more ""Michael Row the Boat Ashore"", it won't be pretty."
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,At long last ... a stroke of good luck.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,You said high tide was coming!
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,That genie gave you one wish!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,When I said we needed a ship of the desert ...
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,"No, I don't need a #**$#@ life preserver!"
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"I'm tired of swimming, it's my turn to row."
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,Technology is not the answer for everything.
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"Say ""not a drop to drink"" one more time...I dare you!"
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,Hey! Who's mirage is this?
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Can you please stop singing Proud Mary?
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,You only had ONE job!
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,Look where you are rowing !#%*!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"This gives a new meaning to: ""Michael rowed the boat ashore."""
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Hey buddy - the passing lane is on the right!
2571,1,15,72,88,1.1931818181818181,0.045307363593374915,552,You and your goddamned optimism!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,"Sing that one more time, and that paddle's going right up your stern."
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,When are you going to stop worrying about getting back your deposit on the boat?
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,OK. OK. It was a mirage. Do you really have to rub it in?
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,I think I feel a fish.
2571,4,9,75,88,1.1931818181818181,0.05325839140777163,552,You're late.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,"Sure, ""life is but a dream"" you. You've got the boat."
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,You should've turned left at the dry river bed.
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,I don't believe in global warming.
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,I'm begging you... give me a ride!!!
2571,3,11,74,88,1.1931818181818181,0.05074665738242957,552,Why do you always pass me by?
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,"Repeal was easy, replace is hard."
2571,2,13,73,88,1.1931818181818181,0.04810395218312092,552,Your mirage keeps paddling sand in my face!
2571,5,7,76,88,1.1931818181818181,0.055656888838643434,552,Can you stop splashing sand in my fac
2767,4,9,76,89,1.1910112359550562,0.052701300672173365,552,"Jesus, shouldn't you be walking on the water?"
2767,3,11,75,89,1.1910112359550562,0.0502201600716848,552,"Really, you christened it ""Boaty McBoatface""? That's so 2016."
2767,5,7,77,89,1.1910112359550562,0.05507076999145734,552,Why don't you just face global warming like the rest of us?
2767,4,9,76,89,1.1910112359550562,0.052701300672173365,552,Life's about a dream? Hand me that oar...
2767,4,9,76,89,1.1910112359550562,0.052701300672173365,552,That's a tough way to land the merit badge.
2767,3,11,75,89,1.1910112359550562,0.0502201600716848,552,Must you keep humming 'Michael rowed the boat ashore?'
2767,3,11,75,89,1.1910112359550562,0.0502201600716848,552,No Carl! Right now life is but a horrific nightmare!
2774,4,9,77,90,1.1888888888888889,0.05215564061107554,552,We won! We found the source of Trump Natural Spring Water!
2774,3,11,76,90,1.1888888888888889,0.04970435551754336,552,Slow Down! This is a low wake zone.
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"Global warming, global schmarming."
2776,4,8,75,87,1.1839080459770115,0.0530510832792138,552,Just give me three more strokes and we're there.
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,Can't you at least throw me a life preserver.
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,Where's the fire?
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,Homeless. Will row for water. God Bless.
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,Hopefully we are both going in the right direction
2776,4,8,75,87,1.1839080459770115,0.0530510832792138,552,I don't care how you meant it. Your tone was entirely condescending!
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,We've been off course for 24 hours and you just noticed it now?
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,At least you won't have a problem with barnacles.
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"For God's sake, stop with the ""row, row, row your boat""!"
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,Freshman physics says I'm going to win.
2776,5,6,76,87,1.1839080459770115,0.05551329249342011,552,I KNEW YOU'D RUN IT AGROUND!
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,Just because you don't know how to swim doesn't mean you shouldn't get out of your boat and try!
2776,0,16,71,87,1.1839080459770115,0.04177540678018991,552,What's your definition of rescue!
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,Where on earth did you rent that thing?
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,I don't see this sand-shark you keep mentioning.
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,"That song was wrong, life is not a dream!"
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"Everywhere I go, traffic's at a flippin' crawl."
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,I don't think I can make it. Can you pull me onboard?
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,"No, I have not seen a white whale!"
2776,5,6,76,87,1.1839080459770115,0.05551329249342011,552,"I was at a restaurant and they asked me if I wanted dessert, what's your story?"
2776,4,8,75,87,1.1839080459770115,0.0530510832792138,552,Holy Moses!
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,"""No, I did not say row for help""."
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,How much farther to the Aral Sea?
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,Don't I know you!
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"""You"" crawl. It's ""my"" turn to row!"
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,I don’t care what the Weather Channel says!
2776,4,8,75,87,1.1839080459770115,0.0530510832792138,552,"The sign back there clearly states ""SWIMMERS ONLY "" along this section the beach!"
2776,5,6,76,87,1.1839080459770115,0.05551329249342011,552,Do you need a lift?
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,Does it look like I would happen to have a spare anchor?
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,Have you seen water?
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,Stroke! . . . Stroke! . . . Stroke! . . .
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,one of us is a mirage
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,It's my turn. It was my idea!
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"Hey! This here is a swimmers only zone, you're supposed to be over on that side of the mirage."
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,"Can you cut it out with the ""Water Ho!"" crap!"
2776,4,8,75,87,1.1839080459770115,0.0530510832792138,552,Got milk?
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,Can we finally put this positive visualization exercise to rest?
2776,1,14,72,87,1.1839080459770115,0.04486081606493881,552,It's not a mirage! Climate change is real.
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"The sign clearly stated ""No boating allowed!"""
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,But where did you find the oars?
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,How about tossing a life vest over here?
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,"No, dammit, this time it's YOUR turn to get out and push!"
2776,2,12,73,87,1.1839080459770115,0.04774726195683065,552,YES! I think it's fair to say you overshot the beach some time ago!
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,Moses came through months ago and they're still giving the old directions?
2776,3,10,74,87,1.1839080459770115,0.050468893694394994,552,Of course we're not up a creek without a paddle. It's the water we're missing!
