rank,caption,score,precision,count,unfunny,somewhat_funny,funny
3962,"I'm not going to drone on about it, honey. Suffice it to say that I've got to BEE me.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Let me tell you about the Burt and the bees.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,There's only one queen.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I just prefer it here, that's all. I'll be back the minute your parents leave.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"So near, but yet so far.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I swear, if you kiss me I turn into a prince.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I just wished I could be your honey.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Hi there honey, wanna hang with me?",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"""You Tube will show me how,"" you said. Wait until you see the video I make of you in there!",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Honey, where are the birds?",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,You said we're DONE—mind your own beeswax.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Have you heard the expression, 'Bee in your bonnet'?",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I'm sorry, you'll have to speak louder. I have a terrible buzzing in my ears",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"You're totally harshing my buzz, babe.",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"It takes a bee to know a ""B"".",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,The doc said I have hives.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"...well, for me 'not to be' was never an option. You know?",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I asked for a buzz cut.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Once you get the hang of it, it's really comfortable.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Have you read Hamlet?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Do you remember the movie ""The Fly?"" I'm in the sequel.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Worst case of hives I've ever had!,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,You told me to behive. Wasn't that it?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"When I said I'd rather be stuffed into a beehive than go to your parents, I wasn't kidding.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Is it over?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Are you the Queen Bee?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,What? You said to behive.,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"I want you to bee with me, honey.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I already tried the birds.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Take solace, dear Ellen, in knowing that we all have clearly defined roles.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Let me know when the buzz wears off.,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"""I warned you I was into honey"".",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I'm sorry, the Queen can't see you right now. Give us a ""buzz"" to make an appointment.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Tell your parents I am beezy.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"You take birds. I'm doing a demonstrative presentation on bees for little Joey, honey.",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,Last thing I remembered was sniffing the lilacs.,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"Oh behave, honey",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Honey, why are you hiding in that beehive?",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I knew you were going to take this personally.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,The honeymoon's over.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I finally decided: to bee.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,none of your bees-ness,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I thought I'd give Bumble a try.,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"No, not a wish! I was just thinking...",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I asked for a beehive at my hairdresser's.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I just want you to call me ""honey"".",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Marsha, will you bee mine?",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,If I fell for you we'd both get stung.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"What do you want, honey?",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,I heard you can attract more fly honeys with bees.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Honey, I think we need to talk your shrink about exposure therapy.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,But you told me to beehive myself.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,It still stings less than counseling.,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,You're not the only one that likes to be treated like a queen.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,This is the only way to ensure it's organic.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I'm just more comfortable here than inside with your mother.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I came back for the honey...and you.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"They accept Jews, but only if you're wasp-y.",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,I assure you this is 100% organic.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"""She had a feeling it was a 'sting' operation"" That was lame but if you like it anyway delete everything after ""That"" . ??",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,What mixup? It says on my profile that I'm a WASP.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"You were right, tidying up is magic.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Why did you curse me for calling you Honey?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Arthritis be gone.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I'm just beeing myself.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,My mother says you've withdrawn.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I'm staying in here until you apologize for calling me a WASP.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,There's been a lot of buzz around me.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Yes, Honey?",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"You love Burt's Bees, so I thought....",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,Don't be a buzz kill.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,On Tumblr you said you were into drones.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,One kiss and the productive life of a queen bee is yours.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,We Wasps take exception to such lewd attire.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Well yeah, it definitely helps with the tinnitus, but I'm starting to wonder if the side effects are worth it.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Go get the honey.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Will you please bee mine?,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,I'd invite you upstairs but I'm sharing.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Bk2222Be the bee!,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I love YOU! Why must I take the whole hive?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,It's really not so bad once you're in.,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,I'm sorry but there's no more room in here.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I was looking for a cheap buzz.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,The hours are bad and no vacation but they pay well in honey.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I guess, my truth is...I'm the opposite of allergic.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I went to Pasadena in my pajamas!,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Want to borrow my comb, honey?",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,You weren't a worker bee when we were married.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"And don't call me ""Honey"".",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Give me a sec, this stuff is really sticky.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Are you familiar with the term 'glory hole'?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,You mean I'm still no longer your Honey!,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Technically, it's a ""micro"" tiny house.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I've found a new queen.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Ain't misbeehiving, all by myself.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Honey catches more of everything.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Nest. Where is thy sting?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I don't think that's what your therapist meant, when he said ""Be yourself"".",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,Are you the Green Hornet?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,My profile picture was before the bees.,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,You're the one who told me I needed to be more adventurous.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Well I'm a King Bee, Babyyyyy, buzzin' all round your tree....",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I swear to you that it's not you. It's bees.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"It's a big question, and I've decided 'to bee.'",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"When I told you we needed some honey, I meant from the market.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Any old port in a swarm.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,She treats me like a king.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Honey, please...",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I was told to beehive myself...,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Bee hive, bee hive on the tree whose the fairest of them all.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I never thought you'd find me.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Who knew that 'honey ' could be more than a term of endearment?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I've got this really bad case of hives.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"It's not me, it's you.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"When Alfred's dating profile said his favourite feature was that his ""mind was a hive of activity"", she hadn't thought he'd be quite so literal.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,You're just a bit too WASPY for me.........,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Honey, don’t look at me like that.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Jane was starting to regret swiping right on Bumble.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Yeah, you don't see king bees very much.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I've never dated a WASP before.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,You can come out now. They're gone.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I'm trying to create a ""buzz""",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Yeah, you're right. The Bey-hive is always buzzing.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Buzz off! I'm working a big sting operation.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Hi Honey, hive got a lot buzzing around in my head today, can we talk later?",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"No. ""Why would you ask if I have been smoking weed?""",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"They drained the swamp, so here we are.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Does this make me look fat?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"No, I said you should ""behave""",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"WhT What do I look like, a GPS. ? Find the ladies room yourself.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,My analyst says I'm afraid of people getting too close.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Your hair looks different than in your profile pictures.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Please say you'll bee mine.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Hive sight is 20/20.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I'm hiding from the Customs and Border Protection,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,They swarm you'd come back to me.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"As long as Trump is in the White House, I'm safer in here.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Come into my hive. We'll get buzzed.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I guess the hive is breaking out in me.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,You should have realized all along that I am a WASP.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"They like me so much, I took up residence.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Well it's a lot roomier in here than it looks like from the outside.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Couldn't we just get a dog house?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Yes. I was lying when I said I wasn't a wasp.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,It's supposed to be great for your skin.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I'm not in a position to argue about it right now.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I was trying to get you Queen's necklace.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"What do you mean, you wouldn't date a WASP?",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Don't make angry. You wouldn't like me when I'm angry.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I'm just glad it's not the shingles,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Are the kids still looking for me?,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,Don't complain to me that YOUR ears are ringing.,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,Let's bee together.,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"Honey, I won't sting you.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Just keepin' busy.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Sorry darling, I found my honey.",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"Nancy, I'm tiered of to trying to change me! My cocoon will do transforming now!",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Anything for a little buzz.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Can't you just eat honey like all of the other homeopaths?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,The queen hired me as an efficiency expert. Now buzz off.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I rubbed the lamp, asked the genie for a buzz. Next thing I know...",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Things are really humming in here!,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Because she treats me like a king, Sheila.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"What is it, Honey?",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Just remember. I am the queen bee,",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I thought you said, ‘beehive yourself.’",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,oh behive yourself,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"Obviously, things are Obviously, things are just buzzing along.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Your sweet but the Queen got a hold on me.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Turns out, this isn't the back entrance to Narnia.",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,Will you be my honeybunch?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I heard local raw honey really helps with allergies.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,How many 'likes' am I getting?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"When I said ""Hi, Honey"", I didn't know about your penchant for concrete ideation.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Ancestry.com confirmed I'm 96% WASP.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I've decided to become part of the hive mind.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Sorry, honey. We'll be done with business soon.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Well my profile clearly states that I love honey,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"My dating ad specifically said, 'I want to meet someone who's busy as a bee.'""",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"You thought I meant, 'white Anglo-Saxon protestant?'",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I'm covered in hive.,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"Honey, there is only room for one Queen Bee around here....",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,So what's the buzz??,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,And this is what I imagine when you call me honey,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Frankly honey, it's none of your bee's wax!",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"I agree, being in the hornets' nest is a lot worse than being in the doghouse.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,It figures- the mind of the hive is a guy.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,This IS Plan B,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I'm sorry Lisa, I don't think its going to work with us. It's just not meant to bee.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I'm doing great thanks. Been keeping busy as a, well, you know...",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"Wife: ""Dear, I know I told you that eating local honey helps cure seasonal allergies, but don't you think this is a little much?"" Husband: ""I'll bee here all summer!""",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Nothing's been buzzing around here, honey.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,We're reading Kafka in book club.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Before you start your new hobby, can't you at least clean out the garage?",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I was reading to a guy who was covered by birds, and....",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Seeing you makes me break out in hive.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Spoon me out, honey.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Am I waspy enough for your parents now?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,To Bee or not to Bee....wasn't even a question!,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"They love me, they feed me.........So it's goodbye Sarah!",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,There was an unforeseen glitch in the quantum teleporter.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,How I choose to spend my free time is none of your beeswax.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I hope you don't mind a few roommates.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,These Air B&Bees are always a little tight.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Come back later, I'm busy right now.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Finally, for my third wish I told the Genie I always wanted to be a white, Anglo-Saxon, Protestant.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,... But Honey...,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,But she's the queen ... how could I refuse?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I beelong to you and you alone.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,These bees are hive collapse deniers.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Just came here to get a buzz on. Care to join me?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,We have to - it's mistletoe!,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Bee Hive Bee Hive on the Tree is there anyone out there prettier than me?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I'm staying here until the kids go back to school.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I don't care what your parents think. I love you.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I will get you out soon... honey,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Mind your own bees-nest.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Don't look so sad, dear. There'll always bee Paris.",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"Bzztt, blease tell mby embtombologist",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,It's for a new show called 'WASP Tank.',1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,My profile said very sweet with a hint of danger.,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,Where would you like to go for dinner?,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,My man cave is warm and cozy compared to living with you.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I made fun of a Wiccan beekeeper.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Yes I am a beehive and no I do not know the names of Beyoncé's twins.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Just seeing what all the buzz is about.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Don't come any closer, these guys are very protective.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,The snake wasn't available Eve. Just go for it.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Wait, you're not a Protestant?",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,The buzz about you is that I will get stung if we become romantically involved.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Honestly, the Queen means nothing to me.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,You never understood my need to be part of the hive mind.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,You're right. It is worse than the dog house,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"No Candace, apnea and apiary are two completely different things.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Sure, it's organic and local, but the workers are treated unfairly.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,You're so lovely--but I can't risk a ruptured abdomen.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I wanted to catch all the latest buzz.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Honey, comb your hair.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I´m not stingy... yet.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,finally get to meet you. so much buzz about you.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Stop buzzing around and find the piñata stick.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"It's time to just let me be, honey.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I called you 'Honey' for 10 years, but now I've found the real thing.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Butt Honey-- look, I promise I'll get you some.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I finally came out a head.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Be patient, the queen is coming around on the price of the sublet.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Finally, they're buzzing about you.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,They do less hovering.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I've got an extra bad case of The Hives.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"If you can't beat 'em, join 'em.",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,I'm sorry Irena but I'm only woke in my hive mind.,1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,"I am the Zorax, I speak for the bees.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I told you I wanted to bee with you!,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Honey, have you seen the remote?",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I'm not coming home, Catherine, so buzz off.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I'm just nesting.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Don't drone on dear. It's polinating season; I'm working late.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Please, don't mind the bees. I promise I'll keep my drone eyes only for you.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Oh, I'll show you ""honey""! I've had enough of your pet names, Alf.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I'm sorry Emily, I've found a new queen",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Can I interest you in a waggle dance?,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,Just tell them that their Daddy is out gathering honey and will be a little late.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Sorry, I've got the hives.",1.08,0.07999999999999996,25.0,24.0,0.0,1.0
3962,You used to have Corgis.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,You will always bee mine,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Honey, I said I was sorry",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,The buzz is I need some serious down time.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,'' Don't call me 'Honey' '',1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I had one wish but I screwed it up, honey.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,The doctor told me that it's just a bad case of hives.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"I hope it's not too much. Your dating profile, mentioned you liked outdoors-men",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,The frog thing was getting a bit tired.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I'm an Elizabeethan now.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"New hive, same old honey-grubbing drones.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,"Let's face it, Jane - this relationship was never going to work.",1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,She was like a witch. I'd say she was a spelling bee.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,You should know I have a queen but we're in an open relationship.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,They've done wonders for my knees!,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,It's nothing personal. You're just not my body type.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
3962,I've met another queen.,1.08,0.055377492419453785,25.0,23.0,2.0,0.0
