unfunny,funny,caption,score,precision,somewhat_funny,rank,count,contest
18,0,Who called me a lightweight?,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"""Level playing field??"" That's never really been a part of the organization's vision.",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"The Extraterrestrial Union welcomes you, with free trade across the galaxy and a painless exit policy.",1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,Things are a bit rocky here at the moment.,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,"I had the Limberger cheese, garlic and onion egg salad. What did you have?",1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,I know I've taken you by surprise.,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,I fail to see the gravity of the situation!,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"An an equal opportunity employer, we try to create a work environment that provides a level playing field for all of our employees.",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,I don't think we have a right-wing slant but we must address the issue of appearances.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,What really makes our company special is our flat leadership structure.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,How many more studies of global leaning do you people need?,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,What's all this talk about the one percent?,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"I assure you, despite these sales figures, we are not in a sinking ship!",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,board meeting on the Edmund Fitzgerald,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Admittedly, this is what I had in mind when I told the architect ""Innovative""",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,No more IKEA contractors.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Have we really looked at every angle?,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"As I was saying, it flows downhill.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,no I don't things have gone downhill here,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,I see the boards view is a little off kilter this morning.,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,The table has definitely turned in my favor.,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,The motion to table loses.,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,"""I guess we can dispense with 'a show of hands'"".",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"No worries, folks - Titanic II is the safest Mars shuttle ever built!",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"What do you mean, you feel alienated from management?!",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,I'm inclined to reject the proposal.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"Come back to the table, my liking of Trump is not contagious.",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,Time to right the corporate ship.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,Looks like mixing business with a cruise wasn't such a good idea.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"Let's talk ""trickle-down management""",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,tHE ENTIRE BOARD OF EDITORS OF THE NY TIMES WELCOMES YOU TO OUR QUADRENNIAL PRO-ISRAEL LUNCHEON AND ROUND-TABLE.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,I'd like to propose a different slant on the problem.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,Our innovative employee fitness policy has set a new industry standard.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"I hope you'll note that our ""continued investment in foundational integrity"", as mentioned in the training video, was figurative.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Guess what our latest profit report shows.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"And of course when we're out of beta, there'll be a trapdoor and live sharks.",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,Your editorial policy is definitely slanted.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I want to poll which way the room is leaning.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"All those who think we should get rid of the wheels on the chairs say ""aye.""",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,I guess we should re-think the recipe of our new breath mints.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"Ladies and gentlemen, the landscape of our company is changing.",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,You must understand this group does not follow majority rule,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,What makes you think things around here are not on the level?,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Anyone leaning a different way?,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"As you know, we charge our clients on a sliding scale.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Business is a slippery slope.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"First, who is the bonehead that scheduled this meeting on a boat?",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,How about this for a balance of power?,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Our company was started with a shaky foundation, so this is no surprise.",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,I thought it only fair to level the playing field.,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,"As Math Department chairman, I view this as a very bad sine.",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,Perhaps I'm offering a slanted opinion.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"AS I have explained before, there is no such thing as a level playing field, that is why you are down there and I am up here.",1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,Let me give you my slant on the matter.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,I guess I don't need to tell you--there's been a slight downturn.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"As you can see by the slope of this room, sales are down.",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,I know you're all angling for a seat at the table.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Like I told you, it's all downhill from here.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I'd like to make a motion.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Anybody else have a different slant on it?,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"So, here's our angle.",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,Let's table this discussion until we can take a more balanced perspective on the matter.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,I can see my new program for the company to expand is causing a wee bit of listing.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Watch out! Here I come!,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Have we turned the tables yet,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"It was not an Earthquake, Now lets get back to work!!",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"I promise, next meeting I'll use mouthwash.",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,Seriously guys? I swear there was no gluten in my bagel this morning.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,I think it best that the Cruise Ship Fridays idea be placed under further review.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,Give me a break! I ate that onion bagel two hours ago.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,It doesn't really matter. I still have eight votes.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Which way are we leaning?,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,We are not here to discuss a Level Playing field,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,So am I hired...or should I take my hand off the table?,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"That was an interesting slant on the situation, Johnson.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I've tilted things in my favor.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Corporate has requested a shift in perspective.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I’d like to call this meeting to visual order.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,The tables have turned. My raise or I let go.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"Ok, now that we're on even ground, let's discuss raises.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I'm confident we'll be up next quarter,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,I regret to inform you that this merger has created an unfortunate leadership imbalance.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,Why can't you see management's point of view?,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Sheryl said to LEAN IN not back.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I did not realize that our business management team was so lopsided.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"well Chief, I guess we do look up to you.",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,You will continue to be hostages until you admit that everything this company has done has been on the level.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"Despite your misgivings, this is a titanic opportunity.",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,The meeting of the Titanic deck band is hereby adjourned.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,Basing our company in international waters sounded much better on paper.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"Despite the Appearance, It is really not me against the other members of the Board!",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,Try to see it my way.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I don't give a damn who tilted the room--who oiled the rollers?,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"To summarize, everyone on this side of the table keeps their job.......",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"""In this company you'll need to fight your way up''",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,Am I the only VP choice?,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,"Well, well. Looks like the tables have turned.",1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,"On that note, ladies and gentlemen, I'd like to draw this Pinball Appreciation Society meeting to a close.",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,""" I guess you're all wondering why I brought you together like this ."" * this underlined .",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,Let the minutes reflect that future meetings will be held in conference room C.,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,Let me warn you that leaving this meeting will be an uphill battle.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,I see the weight of opinion is against me...,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"On a level playing-field, you wouldn't have your backs to the wall",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,And next Monday we'll meet to discuss getting chairs without wheels.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"I appreciate the symbolism, but I really think it's time we got these floors fixed.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,My achievements are immense when you all come together like this.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,It appears as though the Ayes have it.,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,Staff meeting at the magnet school.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,I thought having our office in an iconic building in Italy would give us some recognition.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Thanks to you, we've overtaken industry leader Lean Cuisine.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,We're restructuring.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"All those in favor, slide down.",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"Gotta level with you, we need a new angle here.",1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,I want to welcome everyone to the first meeting of our conference here on the beutiful HMS Titanic...,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"Okay, let's review the deck chair assignments one more time.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Let me tell you, I am not a believer in optical illusion.",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"Before whining about fairness, did you consider that maybe the picture is crooked?",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"I didn't see ""natural disaster"" included in the agenda.",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,I feel your view of this proposal is somewhat slanted.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"Someone contact engineering. I told them we need to right-size, not capsize.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,5...4...3...2...,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Our first team-building exercise is to give everyone a seat at the table.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"So, we are all in agreement that it would not be a good idea to change the name to BIGYBIGYBOATFACE, and we stay with Titanic. Shall we adjourn for tea?",1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,"It's halitosis, it's really no big deal.",1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,It's lonely at the acute angle,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,Next order of business on the homeowners agenda is to address the neighborhood sinkhole problem,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I see you all sided with gravity on this matter.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"What about ""It's going to be a bumpy ride"" did you guys not understand?",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I'm inclined to fire you all for insubordination.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Did you really think you could just coast your way to success?,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Wait...who said our news is slanted?,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I told you it would be a slippery slope.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Sorry, next time I'll try to cover my mouth.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I'm here to give my slant on this issue.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,In this organization we all accept a roll.,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,This is what your shareholders feel like when the chart of their investments goes from top left to bottom right.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,Everything we do here is 'on the level.',1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,The first one who can roll up here is vice president.,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,We have to expect these swings in the business cycle.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"I'm hearing words like slump, downward trends and market collapse, but seeing none of it.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I see the odds are weighted against me.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I'm leaning that way.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Looks like this case is not leaning in your favor.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,You have been chosen to balance the books.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,I think we need a new slant on the issues.,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,"Now team, is the building tipping or the window crooked?",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,We need a new slant on things,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Mr. Tilt, we don't like the slant that you're putting on the TPI reports. It's kind of making the company look crooked.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Are you listening? I feel like I""m losing you.",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,my wheels stuck,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,Do you really think the weight of opinion is with you?,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"I can see this is a ""right leaning group"", but lets try and keep an open mind.",1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,"Okay.... let me explain it again  Your the stockholders But !! I'm the president - that makes me the boss, Get It.",1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,This discussion turned out to be more weighted than I anticipated.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"You women and minorities have to remember, hard work and dedication will get you places",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"Yes, I admit things are a bit tilted in my favor.",1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,The consultants said this would help us think outside the box.,1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,I'm afraid I'm not moved by the weight of your argument.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,The gravity of your no confidence vote is apparent.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,Ok! I herd you!,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,I'm afraid my skewed perspective limits my ability to see your jobs as anything other than dead weight.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"I'm not contagious, I swear!",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"I think this initial employee engagement training session has gone quite well, don't you?",1.1428571428571428,0.10432810619146024,1,2122,21,528
19,1,It appears you are leaning in a different direction.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,The table is hereby motioned.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"OK, so I'm biased.",1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,"Okay, Uncle! The weight of opinion is definitely against me",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Can someone explain to me what all this ""level playing field"" fuss is about?",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Give it to me straight, guys.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,The frame's not right.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"All right, then. All those in favor...",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Before we begin, will someone please straighten the picture?",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,Which one of you losers has been fiddling with my white board?,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Finally, I've got your attention.",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,New slogan: Lean Forward!,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,I appreciate your calm as we work to right our organization.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,The weight of my salary package will balance this company.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,I think you all misunderstood when I said we need to 'right this ship'!,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,Looks like the table have turned.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Things are not going well, but corporate has asked for a moratorium on the ""Titanic"" jokes.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"OK, who pressed Tilt?",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,It's not your fault you didn't take into account the laws of physics... but my hands are getting tired.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,We've updated our corporate culture. Only winners. No more level playing field.,1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,I'm quite sure you've taken the wrong perspective on the subject.,1.1428571428571428,0.10432810619146024,1,2122,21,528
18,0,I am at the head of the table for a reason.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"Well, now you have my slant on it.",1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,The Board of the Museum of Modern Art is now adjourned.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,I think this shows us what the problem was in the elevator this morning.,1.1428571428571428,0.07824607964359519,3,2122,21,528
18,0,"""The Shareholder’s Resolution to 'level the playing field' has been denied 1-0.",1.1428571428571428,0.07824607964359519,3,2122,21,528
19,1,"As you can see, sitting at the head of the table is only one tactic for taking charge of a meeting.",1.1428571428571428,0.10432810619146024,1,2122,21,528
19,0,"No, I've never needed a level playing field in order to succeed. Next question?",1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,"Will the Annual Shareholders Meeting of 'Pisa Pies, Inc.' please come to order?",1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,"Each of you have feelings and opinions that are important to me, but I've asked you here to shut up and listen.",1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,I am feeling a shift in the market.,1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,I think you'll all agree---that we need to explore different angles.,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,"Evidently, there's has been a slide in our latest earnings report.",1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,"Clearly, something had to be done to level the playing field.",1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,Will those passengers with the last remaining ticket on the lifeboat please move to this end of the prominade deck,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,Something about this doesn't seem to be even.,1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,The Chair apologizes for having had Spicy Bok Choy in Garlic Sauce for lunch.,1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,"Ok, so maybe the cheaper contractor did mess up the new floors.",1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,I need 3 volunteers to help me fix this situation.,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,And lastly. The elephant in the room...I think it is self explanatory.,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,I did not betray the company.,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,I'm not inclined to compromise,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,"To be clear, I requested a board meeting not aboard meeting.",1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,"I'm the boss here, and I decide how level the playing table will be.",1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,"As many of you may have guessed, our profits are beginning to slide.",1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,What gives you the idea I'm not in your corner?,1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,I'm the board's new independent director.,1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,Feta cheese has been removed from the lunchroom selections.,1.1363636363636365,0.09968466614432428,1,2535,22,528
20,1,"No, no, I said lean IN.",1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,"Red rover, red rover, send the CFO over.",1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,Let's start by rearranging the desk chairs.,1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,It appears this conversation is moving in your direction.,1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,There's a locking mechanism on each of the wheels.,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,Any questions?,1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,Do you think you could manage to roll back to your places when the next wave hits?,1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,Am I the only one who sees the gravity of our situation?,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,"With you in my corner, anything is possible.",1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,I think we need to get some perspective.,1.1363636363636365,0.09968466614432428,1,2535,22,528
20,1,This is how I put baby in the corner.,1.1363636363636365,0.09968466614432428,1,2535,22,528
20,1,I'm the only left-leaning person I work with.,1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,"Okay...what I want to know is, who tilted the picture?",1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,Whose brilliant idea was it to get chairs with wheels?,1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,"Now, it may appear to you that my viewpoint is slanted...",1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,Whether we are experiencing a downward trend depends on your perspective.,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,"All in favor, say ""Huh?""",1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,Will someone please straighten the picture frame?,1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,We decided to renovate following the discovery that euclidian geometry was wrong all that time,1.1363636363636365,0.09968466614432428,1,2535,22,528
20,1,OK Guys...Great News! Scientist has confirmed continuous use of deodorant has no effect on the Ozone Layer.,1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,You have to see it from my angle.,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,"First, I want to remind you all that I operate on a level playing field.",1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,I suppose you're wondering why I've gathered you together?,1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,You are all obviously biased.,1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,"A rising tide lifts all boats, but on a sinking ship, its every man for himself.",1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,I think our company needs to find a new angle.,1.1363636363636365,0.09968466614432428,1,2535,22,528
20,1,I feel a little outweighed here,1.1363636363636365,0.09968466614432428,1,2535,22,528
20,1,Your proposal has weight.,1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,That's not the way I roll!,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,I'm sensing a seismic shift in your position.,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,Anybody know a good plumber?,1.1363636363636365,0.0748867700952649,3,2535,22,528
20,1,"""How sad that your gravitational shift in thinking has polarized further discussion"".",1.1363636363636365,0.09968466614432428,1,2535,22,528
19,0,Compensation will be done on a sliding scale.,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,Let me give you my slant on the new sales projections.,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,I'm afraid our corporate plan went slightly askew.,1.1363636363636365,0.0748867700952649,3,2535,22,528
19,0,We are now entering a new era of participatory management: the old days of us versus them are over.,1.1363636363636365,0.0748867700952649,3,2535,22,528
21,1,Yes we can--Pinball machines out of the arcades and into every home.,1.1304347826086956,0.09543633571264536,1,2592,23,528
20,0,I guess the board doesn't think much of my new slant on our marketing approach.,1.1304347826086956,0.07180198468215397,3,2592,23,528
20,0,Our new Directors' Room was inspired by Donald Trump.,1.1304347826086956,0.07180198468215397,3,2592,23,528
20,0,Perhaps we can table this vote until we get back to shore.,1.1304347826086956,0.07180198468215397,3,2592,23,528
20,0,"And for my next trick, you're all fired!",1.1304347826086956,0.07180198468215397,3,2592,23,528
21,1,Our move to the right has a downside.,1.1304347826086956,0.09543633571264536,1,2592,23,528
20,0,Are you all with me on this decision?,1.1304347826086956,0.07180198468215397,3,2592,23,528
21,1,We are leaning towards no but will keep your resume on file.,1.1304347826086956,0.09543633571264536,1,2592,23,528
14,0,"It's called corporate malfeasance. It's troubling, but not contagious.",1.125,0.08539125638299665,2,2600,16,528
14,0,"I just think Trump has some interesting ideas, is all.",1.125,0.08539125638299665,2,2600,16,528
22,1,Welcome to Ms. White who will set us upright.,1.125,0.0915348195410129,1,2600,24,528
16,1,"Obviously, our outlooks are slanted on this project!",1.1176470588235294,0.11764705882352942,0,2603,17,528
16,0,Any thoughts on our second quarter trajectory?,1.1111111111111112,0.07622159339667063,2,2604,18,528
16,0,Nice try. My opinion still outweighs all of you.,1.1111111111111112,0.07622159339667063,2,2604,18,528
16,0,And all along you thought it was the ceiling!,1.1111111111111112,0.07622159339667063,2,2604,18,528
16,0,"OK, what's your angle?",1.1111111111111112,0.07622159339667063,2,2604,18,528
16,0,If you think we're off balance now just wait for the Brexit aftershock.,1.1111111111111112,0.07622159339667063,2,2604,18,528
16,0,Usually these negotiations are tilted in the other direction.,1.1111111111111112,0.07622159339667063,2,2604,18,528
16,0,So THIS is why it's lonely at the top!,1.1111111111111112,0.07622159339667063,2,2604,18,528
17,1,"""Was the tipping point when I said The New Yorker was for prep school pedants?",1.1111111111111112,0.11111111111111112,0,2604,18,528
16,0,I see you understand the gravity of our situation.,1.1111111111111112,0.07622159339667063,2,2604,18,528
16,0,Earthquake.. I use glue,1.1111111111111112,0.07622159339667063,2,2604,18,528
16,0,"Generally, I prefer not to talk down to a board, but in your case I'll make an exception.",1.1111111111111112,0.07622159339667063,2,2604,18,528
17,0,I think the new painting really livens the room up.,1.1052631578947372,0.07233518641434494,2,2615,19,528
17,0,Today's focus group discussion is on paradigm shifts...,1.1052631578947372,0.07233518641434494,2,2615,19,528
17,0,"Folks, there's been a management shakeup.",1.1052631578947372,0.07233518641434494,2,2615,19,528
18,1,I've got gravity on my side.,1.1052631578947372,0.10526315789473686,0,2615,19,528
