unfunny,funny,caption,score,precision,somewhat_funny,rank,count
39,2,Practicing for the wall. It's going to be YUGE!,1.2291666666666667,0.07437436055707798,7,2439,48
40,3,"""I climb therefore I am""? Cohen, you're an accountant.",1.2291666666666667,0.08011285995999187,5,2439,48
39,2,Walking on air will get you nowhere,1.2291666666666667,0.07437436055707798,7,2439,48
39,2,"Don't just stand there, man! Grab the tail!",1.2291666666666667,0.07437436055707798,7,2439,48
37,0,I’m getting ready for next year’s trip to Mexico.,1.2291666666666667,0.06130657275434799,11,2439,48
38,1,Damn! I forgot my glasses!,1.2291666666666667,0.06815438860102259,9,2439,48
40,3,"It might be easier to enter as refugees, they're still adopting.",1.2291666666666667,0.08011285995999187,5,2439,48
40,3,Gotta...Catch...'Em...All.,1.2291666666666667,0.08011285995999187,5,2439,48
38,1,I have seen people play air guitars but this air mountain climbing is my first..,1.2291666666666667,0.06815438860102259,9,2439,48
38,1,"Promise you won't call me ""off the wall"" again?",1.2291666666666667,0.06815438860102259,9,2439,48
37,0,It beats hot coals!,1.2291666666666667,0.06130657275434799,11,2439,48
40,3,"There is a metaphorical wall between us, I just built it from the wrong side.",1.2291666666666667,0.08011285995999187,5,2439,48
40,3,An electric fence for the Canadians feels excessive.,1.2291666666666667,0.08011285995999187,5,2439,48
39,2,I love these new hiking boots!,1.2291666666666667,0.07437436055707798,7,2439,48
39,2,Sir Edmund Hillary started this way too.,1.2291666666666667,0.07437436055707798,7,2439,48
37,0,I'm a social climber climbing on social media.,1.2291666666666667,0.06130657275434799,11,2439,48
40,3,What now? My VR googles just fell into a ravine.,1.2291666666666667,0.08011285995999187,5,2439,48
39,2,I imagine because it's there.,1.2291666666666667,0.07437436055707798,7,2439,48
40,3,Conquering the final frontier is on my bucket list.,1.2291666666666667,0.08011285995999187,5,2439,48
39,2,"The thing about these shoes, sir, is that you don't even need a mountain to climb.",1.2291666666666667,0.07437436055707798,7,2439,48
38,1,Your ex said you drove her up a wall..figured I would get a head start.,1.2291666666666667,0.06815438860102259,9,2439,48
38,1,"You're sure? ""Climb"" every mountain?",1.2291666666666667,0.06815438860102259,9,2439,48
39,2,Don't you realize the wall hasn't been built yet?,1.2291666666666667,0.07437436055707798,7,2439,48
39,2,It's called ice miming,1.2291666666666667,0.07437436055707798,7,2439,48
39,2,"Dude, stop singing ""The Fitsy-Bitsy Spider!""",1.2291666666666667,0.07437436055707798,7,2439,48
39,2,My parachute failed so I’m going to try it again.,1.2291666666666667,0.07437436055707798,7,2439,48
37,0,He's carrying mime to new heights,1.2291666666666667,0.06130657275434799,11,2439,48
38,1,Welcome to the Museum of Modern Art. I am your first exhibit: 'Man on Wall'.,1.2291666666666667,0.06815438860102259,9,2439,48
39,2,Those mime classes are really paying off.,1.2291666666666667,0.07437436055707798,7,2439,48
37,0,"Climbing the corporate ladder, when there's no ""corporate"" and no ""ladder""...",1.2291666666666667,0.06130657275434799,11,2439,48
40,3,Isn't this what millions of Americans have been doing lately?,1.2291666666666667,0.08011285995999187,5,2439,48
39,2,Trump's got me climbing the wall.,1.2291666666666667,0.07437436055707798,7,2439,48
38,1,The smog is so thick you can climb it.,1.2291666666666667,0.06815438860102259,9,2439,48
39,2,Are you really going to cling to that hope until the convention?,1.2291666666666667,0.07437436055707798,7,2439,48
39,2,You think this is hard. Try doing it with your eyes closed.,1.2291666666666667,0.07437436055707798,7,2439,48
41,4,Just trying to get a leg up on Jesus,1.2291666666666667,0.08546692432552082,3,2439,48
39,2,It's a Trumpoline. That I can tell you.,1.2291666666666667,0.07437436055707798,7,2439,48
37,0,What are you doing?...Trying to catch Pokemon!,1.2291666666666667,0.06130657275434799,11,2439,48
39,2,"I stared as a mime, and then tried air guitar before settling on this.",1.2291666666666667,0.07437436055707798,7,2439,48
35,1,Practicing for Mime Class finals.,1.2272727272727273,0.07170261260935147,8,2480,44
36,2,It's my new antigravity shoes.,1.2272727272727273,0.07872958216222171,6,2480,44
35,1,"...then she said, ""if you believe there's a wall here, there's a wall here.""",1.2272727272727273,0.07170261260935147,8,2480,44
35,1,The things I do for Wonder Woman.,1.2272727272727273,0.07170261260935147,8,2480,44
35,1,"""Bill, as your lawyer, I recommend you grab whatever assets you have left an get out as soon as possible"".",1.2272727272727273,0.07170261260935147,8,2480,44
35,1,"A parachute, a parachute! My kingdom for a parachute!",1.2272727272727273,0.07170261260935147,8,2480,44
36,2,He really should have an imaginary belayer.,1.2272727272727273,0.07872958216222171,6,2480,44
37,3,But the corporate ladder is in the headquarters building!,1.2272727272727273,0.08517880933582782,4,2480,44
39,5,"Text Sipress. Say ""Come back. Bring pencil...""",1.2272727272727273,0.09679666556618513,0,2480,44
36,2,Haven't you ever seen a mime climbing before?,1.2272727272727273,0.07872958216222171,6,2480,44
37,3,"Unfortunately, no one told Harold they moved the climbing wall across the street.",1.2272727272727273,0.08517880933582782,4,2480,44
35,1,I'm on the 13th floor - can't you tell?,1.2272727272727273,0.07170261260935147,8,2480,44
35,1,I already forded every stream.,1.2272727272727273,0.07170261260935147,8,2480,44
36,2,Frank reaches the peak of imaginary rock climbing.,1.2272727272727273,0.07872958216222171,6,2480,44
36,2,President Trump said the wall was to keep Mexicans out...not keep Americans in!,1.2272727272727273,0.07872958216222171,6,2480,44
37,3,I just asked for transparency and you make a mountain out of a mole hill.,1.2272727272727273,0.08517880933582782,4,2480,44
37,3,I'm practicing for a possible Trump victory.,1.2272727272727273,0.08517880933582782,4,2480,44
34,0,"""Betcha can't describe what I'm doing without using the word 'virtual'"".",1.2272727272727273,0.06390760676613888,10,2480,44
36,2,Climb and the rock will appear...,1.2272727272727273,0.07872958216222171,6,2480,44
33,2,The mountain dissolved due to global warming!,1.225,0.08387643536927646,5,2499,40
39,1,I'm climbing a metaphorical wall.,1.2244897959183674,0.06691263800308161,9,2500,49
41,3,"I believe your exact words were, 'Playing the air guitar is going to get you nowhere.'",1.2244897959183674,0.07860013611082545,5,2500,49
38,0,Can you be my spotter?,1.2244897959183674,0.060224255815053626,11,2500,49
39,1,IS THAT YOU D.B. COOPER?,1.2244897959183674,0.06691263800308161,9,2500,49
39,1,This guy is a virtual idiot.,1.2244897959183674,0.06691263800308161,9,2500,49
42,4,We've replaced the corporate ladder with a sheer rock face.,1.2244897959183674,0.08383508533242337,3,2500,49
39,1,"Even if Trump doesn't build the wall, I can still climb over it.",1.2244897959183674,0.06691263800308161,9,2500,49
41,3,Tell Sipress to get back here on the double.,1.2244897959183674,0.07860013611082545,5,2500,49
40,2,I was *sure* he'd have drawn in some hand-holds by now.,1.2244897959183674,0.0729906929723637,7,2500,49
40,2,Nothing is the final frontier,1.2244897959183674,0.0729906929723637,7,2500,49
38,0,"Of course there is no ice wall, this is about mind over matter.",1.2244897959183674,0.060224255815053626,11,2500,49
40,2,"I HAVE TO GO BACK, I FORGOT THE RIP CORD.",1.2244897959183674,0.0729906929723637,7,2500,49
41,3,I lied! I actually failed climbing in mime school... Help!,1.2244897959183674,0.07860013611082545,5,2500,49
40,2,"You miss the 8:07 Skyhook, you climb to work.",1.2244897959183674,0.0729906929723637,7,2500,49
40,2,"Excerpt from Bob's obituary: ""tried to catch 'em all.""",1.2244897959183674,0.0729906929723637,7,2500,49
39,1,Please remind my wife to feed the cats.,1.2244897959183674,0.06691263800308161,9,2500,49
39,1,Not to worry -- this is an ad for invisible safety netting.,1.2244897959183674,0.06691263800308161,9,2500,49
38,0,It was this or skydiving.,1.2244897959183674,0.060224255815053626,11,2500,49
40,2,You said to reach for the stars.,1.2244897959183674,0.0729906929723637,7,2500,49
40,2,Its virtual rock climbing of course !,1.2244897959183674,0.0729906929723637,7,2500,49
40,2,"My delusions, she said, were driving her up here, and so I aim to get her back.",1.2244897959183674,0.0729906929723637,7,2500,49
38,0,"If I had something left to pull, don't you think I'd be pulling it?",1.2244897959183674,0.060224255815053626,11,2500,49
40,2,I'm just hanging on 'til David Sipress comes back.,1.2244897959183674,0.0729906929723637,7,2500,49
39,1,"Mother wants you down by dinnertime, Richard. Furthermore, she said not to leave any scuff marks on the walls.",1.2244897959183674,0.06691263800308161,9,2500,49
38,0,I'm taking 'free climbing' to a whole new level.,1.2244897959183674,0.060224255815053626,11,2500,49
37,2,It's a natural progression: air quotes to air guitar to this.,1.2222222222222223,0.07712569361139826,6,2525,45
37,2,Wait! What?,1.2222222222222223,0.07712569361139826,6,2525,45
35,0,You gotta believe!,1.2222222222222223,0.06267511942419622,10,2525,45
36,1,That's certainly treading lightly.,1.2222222222222223,0.07027283689263063,8,2525,45
35,0,Just because YOU think it’s a molehill…,1.2222222222222223,0.06267511942419622,10,2525,45
37,2,I'm terrified of everything--except heights.,1.2222222222222223,0.07712569361139826,6,2525,45
37,2,"I'm a republican, there is no global warming.",1.2222222222222223,0.07712569361139826,6,2525,45
37,2,"Don't just stand there, find me a rock face!",1.2222222222222223,0.07712569361139826,6,2525,45
36,1,Am I the first to attempt this climb?,1.2222222222222223,0.07027283689263063,8,2525,45
37,2,You're saying 'climbing the corporate ladder' is just a figure of speech?,1.2222222222222223,0.07712569361139826,6,2525,45
37,2,"I'm training for the Winter Olympics on Mars. No mosquitoes, less gravity.",1.2222222222222223,0.07712569361139826,6,2525,45
37,2,He takes Led Zeppelin's music way to seriously!,1.2222222222222223,0.07712569361139826,6,2525,45
36,1,This is just practice for the actual rock face.,1.2222222222222223,0.07027283689263063,8,2525,45
36,1,This is my own personal Everest.,1.2222222222222223,0.07027283689263063,8,2525,45
37,2,There was supposed be a brass ring!,1.2222222222222223,0.07712569361139826,6,2525,45
36,1,I'm practicing for when he builds the wall.,1.2222222222222223,0.07027283689263063,8,2525,45
37,2,"If I can climb an imaginary a rock face, you can imagine me reaching the summit.",1.2222222222222223,0.07712569361139826,6,2525,45
38,3,Draw Bridge! Draw Bridge! Go get a crayon and draw me a bridge!,1.2222222222222223,0.08341746594772757,4,2525,45
37,2,It's easy! Just draw an inverted bowl up there and connect it with lines to my pack!,1.2222222222222223,0.07712569361139826,6,2525,45
36,1,I'm preparing for my ascent of Cloud 9.,1.2222222222222223,0.07027283689263063,8,2525,45
36,1,"I know, this really seems weird.",1.2222222222222223,0.07027283689263063,8,2525,45
37,2,I'll be back after I catch the Pokemon.,1.2222222222222223,0.07712569361139826,6,2525,45
38,3,Why are you asking about my share of the boat?,1.2222222222222223,0.08341746594772757,4,2525,45
36,1,you just haven't lived,1.2222222222222223,0.07027283689263063,8,2525,45
37,2,Any higher and my fear of heights kicks in.,1.2222222222222223,0.07712569361139826,6,2525,45
36,1,I told him to reach for the stars.,1.2222222222222223,0.07027283689263063,8,2525,45
36,1,This fog won't stay my appointed round.,1.2222222222222223,0.07027283689263063,8,2525,45
37,2,Climb Every Mountain...Ford every stream...,1.2222222222222223,0.07712569361139826,6,2525,45
36,1,"Air climb today, air guitar tomorrow!",1.2222222222222223,0.07027283689263063,8,2525,45
41,2,"Upon mastering Pokemon Go, Harold decided to give augmented mountaineering a try",1.22,0.07165677830848258,7,2554,50
40,1,The secret is to not look down!,1.22,0.06571428571428571,9,2554,50
43,4,"I need that ""Dancing On the Ceiling"" feeling, Tom. I need to feel alive.",1.22,0.08226388599364554,3,2554,50
41,2,"Well, I climbed Mt. Everest because it wasn't there.",1.22,0.07165677830848258,7,2554,50
41,2,I'm beta testing Tesla's new wall-less wall.,1.22,0.07165677830848258,7,2554,50
42,3,There's no mountain I can't climb!,1.22,0.07714285714285714,5,2554,50
40,1,"What are you, the Pokemon GO police?",1.22,0.06571428571428571,9,2554,50
42,3,"I will need to see your license, proof of insurance and registration",1.22,0.07714285714285714,5,2554,50
38,2,They say climbing is all a mental game,1.2173913043478262,0.07558495542263939,6,2562,46
39,3,You must be climbing the mountain because it isn't there.,1.2173913043478262,0.08172679524563294,4,2562,46
37,1,"Alone, as usual, Murphy spots another Unidentified Climbing Object (UCO).",1.2173913043478262,0.06889776419712876,8,2562,46
38,2,I told you Mexico would repossess the wall.,1.2173913043478262,0.07558495542263939,6,2562,46
37,1,"It's my shrink. He said ""Start with a blank canvas and you will reach new heights..""",1.2173913043478262,0.06889776419712876,8,2562,46
36,0,Hmmm...I never imagined I could fall.,1.2173913043478262,0.06148754619013455,10,2562,46
38,2,There used to be a glacier here. Now I just materialize doom from my mind and scale it! Thanks therapy!,1.2173913043478262,0.07558495542263939,6,2562,46
36,0,Global warming came faster than I imagined.,1.2173913043478262,0.06148754619013455,10,2562,46
38,2,Just put another dollar in the meter for me so I can get down.,1.2173913043478262,0.07558495542263939,6,2562,46
37,1,Can you imagine how much easier this would be if you quit staring?!,1.2173913043478262,0.06889776419712876,8,2562,46
38,2,"Oh, it's a ""lunch date""? I was sure you said ""launch date""!",1.2173913043478262,0.07558495542263939,6,2562,46
37,1,When I finish this walkin on the ceiling will be no problem.,1.2173913043478262,0.06889776419712876,8,2562,46
37,1,Tell Sipress I quit!,1.2173913043478262,0.06889776419712876,8,2562,46
38,2,You're not supposed to climb it just because it isn't there.,1.2173913043478262,0.07558495542263939,6,2562,46
39,3,Don't you dare try to stare me down.,1.2173913043478262,0.08172679524563294,4,2562,46
36,0,Miming 201: Breaking out of the Box,1.2173913043478262,0.06148754619013455,10,2562,46
37,1,This is much more difficult than climbing a mountain.,1.2173913043478262,0.06889776419712876,8,2562,46
36,0,Simply a mix of climbing and skydiving.,1.2173913043478262,0.06148754619013455,10,2562,46
37,1,I've taken this sport up in my retirement. I used to work as a mime.,1.2173913043478262,0.06889776419712876,8,2562,46
38,2,"Cancel my 2 o'clock, Eddie. I spotted a Zubat.",1.2173913043478262,0.07558495542263939,6,2562,46
37,1,"The wall's gone, hasn't it.",1.2173913043478262,0.06889776419712876,8,2562,46
37,1,"If I'm sleepwalking, don't wake me.",1.2173913043478262,0.06889776419712876,8,2562,46
36,0,Simulating whiteout conditions. Duh!,1.2173913043478262,0.06148754619013455,10,2562,46
38,2,I've slipped the surly bonds of gravity and it's SCARY.,1.2173913043478262,0.07558495542263939,6,2562,46
37,1,"If presidential candidates can climb on thin air, so can I!",1.2173913043478262,0.06889776419712876,8,2562,46
38,2,"Hey buddy, you didn't happen to see a rock wall go by, did you?",1.2173913043478262,0.07558495542263939,6,2562,46
37,1,You've never seen performance art before?,1.2173913043478262,0.06889776419712876,8,2562,46
38,2,"If it isn't a double issue, I should reach Shouts & Murmurs by Wednesday.",1.2173913043478262,0.07558495542263939,6,2562,46
37,1,"Never, never, never.....mention ""small hands"" while on Donald Trump's jet.",1.2173913043478262,0.06889776419712876,8,2562,46
36,0,Your plaster guy is top notch.,1.2173913043478262,0.06148754619013455,10,2562,46
37,1,It's Boulder's latest extreme sport.,1.2173913043478262,0.06889776419712876,8,2562,46
39,3,"I'm on my way to find out who really wrote ""Stairway to heaven"".",1.2173913043478262,0.08172679524563294,4,2562,46
36,0,I've forgotten my way. I'm just doing it by feel.,1.2173913043478262,0.06148754619013455,10,2562,46
38,2,"Quick, open your arms!",1.2173913043478262,0.07558495542263939,6,2562,46
38,2,I also forgot the flag!,1.2173913043478262,0.07558495542263939,6,2562,46
37,1,"Don't just stand there, throw me a mime!",1.2173913043478262,0.06889776419712876,8,2562,46
38,2,"Trump's hands weren't big enough to climb the wall, so he made us do it...",1.2173913043478262,0.07558495542263939,6,2562,46
37,1,"I remembered the parachute, but forgot the plane.",1.2173913043478262,0.06889776419712876,8,2562,46
36,0,The iceberg is melting so quickly,1.2173913043478262,0.06148754619013455,10,2562,46
39,3,"Theortically equatorial ice climbing works, just not well on paper.",1.2173913043478262,0.08172679524563294,4,2562,46
37,1,I'm an illusionist...,1.2173913043478262,0.06889776419712876,8,2562,46
38,2,oh fuck,1.2173913043478262,0.07558495542263939,6,2562,46
38,2,Jacob took his ladder and went home!,1.2173913043478262,0.07558495542263939,6,2562,46
37,1,"... and this one, inspired by 'The Sound of Music.'",1.2173913043478262,0.06889776419712876,8,2562,46
37,1,Do you think I should have read the manual first?,1.2173913043478262,0.06889776419712876,8,2562,46
39,3,"So I said to the genie ""I want to make a big splash on Broadway.""",1.2173913043478262,0.08172679524563294,4,2562,46
38,2,All I did was cover the hillside with invisible paint.,1.2173913043478262,0.07558495542263939,6,2562,46
37,1,"""These Air Jordans still rock."" Submitted by Douglas Monaghan, Floral Park, NY",1.2173913043478262,0.06889776419712876,8,2562,46
37,1,"If life has no intrinsic value, why should I adapt to its physique?",1.2173913043478262,0.06889776419712876,8,2562,46
36,0,Climbing the social ladder - virtual reality style.,1.2173913043478262,0.06148754619013455,10,2562,46
40,4,"I have to do something! After the primaries, everything was left up in the air.",1.2173913043478262,0.08743827900868613,2,2562,46
37,1,I've fallen and I can't get up!,1.2173913043478262,0.06889776419712876,8,2562,46
34,1,"Marve, you're taking this Pokemon Go game to a new level.",1.2142857142857142,0.0725807194981817,7,2614,42
35,2,It's the extreme version of the glass escalator.,1.2142857142857142,0.08018354587260508,5,2614,42
34,1,I'm self-actualizing.,1.2142857142857142,0.0725807194981817,7,2614,42
35,2,Are virtual mountains exempt from the laws of gravity?,1.2142857142857142,0.08018354587260508,5,2614,42
33,0,Just tell Marcel there's a new kid in town.,1.2142857142857142,0.06408213992247219,9,2614,42
34,1,I'm climbing Congress's response to gun violence in America.,1.2142857142857142,0.0725807194981817,7,2614,42
34,1,I really wasn't expecting these new Nike golf shoes to give me such vertical.,1.2142857142857142,0.0725807194981817,7,2614,42
35,2,"If Trump can do it, I can do it.",1.2142857142857142,0.08018354587260508,5,2614,42
35,2,These new airgrip-spikes really work!,1.2142857142857142,0.08018354587260508,5,2614,42
34,1,I'm not stopping until I reach the top.,1.2142857142857142,0.0725807194981817,7,2614,42
33,0,If you can dream it you can do it.,1.2142857142857142,0.06408213992247219,9,2614,42
39,2,Heeelp!! Draw-in a mattress!,1.2127659574468086,0.07410377385468282,6,2625,47
38,1,If I'm not back by noon send a helicopter!,1.2127659574468086,0.06757440284088688,8,2625,47
39,2,If you believe it you will see it.,1.2127659574468086,0.07410377385468282,6,2625,47
40,3,"""Harold and Purple Crayon Grows Up"" in stores now!",1.2127659574468086,0.08010267585860968,4,2625,47
38,1,It just occurred to me why all online skydiving company reviews are positive!!,1.2127659574468086,0.06757440284088688,8,2625,47
39,2,All I can afford is a 7th floor walkup.,1.2127659574468086,0.07410377385468282,6,2625,47
38,1,Come down! Mr. Sipress forgot to draw the wall.,1.2127659574468086,0.06757440284088688,8,2625,47
39,2,"Hey, forget the Google VR headsets.",1.2127659574468086,0.07410377385468282,6,2625,47
40,3,I'm climbing the mountain of fucks I give.,1.2127659574468086,0.08010267585860968,4,2625,47
39,2,My boss has me climbing the walls!,1.2127659574468086,0.07410377385468282,6,2625,47
38,1,I learned this from Hertz ads in the '60s.,1.2127659574468086,0.06757440284088688,8,2625,47
39,2,Our new corporate wellness program to improve productivity.,1.2127659574468086,0.07410377385468282,6,2625,47
38,1,"Not to worry, but the ceiling is a class 5 overhang.",1.2127659574468086,0.06757440284088688,8,2625,47
38,1,"""And you thought zen swimming was lame"".",1.2127659574468086,0.06757440284088688,8,2625,47
38,1,Who needs bootstraps?,1.2127659574468086,0.06757440284088688,8,2625,47
37,0,You're right. It's a bit of a slippery slope.,1.2127659574468086,0.06034260964773519,10,2625,47
38,1,"I got a copy of Krakauer's ""Into Thin Air"" and thought I'd give it a try before reading it. What could go wrong?",1.2127659574468086,0.06757440284088688,8,2625,47
38,1,It's hard to see the Mexican wall.,1.2127659574468086,0.06757440284088688,8,2625,47
38,1,I'm working for scale.,1.2127659574468086,0.06757440284088688,8,2625,47
39,2,Damn invisibility cloak got caught again.,1.2127659574468086,0.07410377385468282,6,2625,47
39,2,"""Open, Sesame,"" doesn't seem to work.",1.2127659574468086,0.07410377385468282,6,2625,47
37,0,"I'm afraid if I look up, I might fly.",1.2127659574468086,0.06034260964773519,10,2625,47
39,2,Was it something I said?,1.2127659574468086,0.07410377385468282,6,2625,47
37,0,I'll spot you.,1.2127659574468086,0.06034260964773519,10,2625,47
38,1,Reaching for the stars again are you?,1.2127659574468086,0.06757440284088688,8,2625,47
37,0,Mime rock climbing is so passé.,1.2127659574468086,0.06034260964773519,10,2625,47
38,1,Per ardua ad astra---through hard work to the stars!,1.2127659574468086,0.06757440284088688,8,2625,47
39,2,If you think that this is unbelievable wait till you see me fly an air plane.,1.2127659574468086,0.07410377385468282,6,2625,47
39,2,You're absolutely right; I'm no Lionel Richie.,1.2127659574468086,0.07410377385468282,6,2625,47
39,2,"I know the glacier melted, but I just bought these new crampons.",1.2127659574468086,0.07410377385468282,6,2625,47
39,2,"Get out of the lake, you idiot!",1.2127659574468086,0.07410377385468282,6,2625,47
39,2,Global warming ruined my vacation!,1.2127659574468086,0.07410377385468282,6,2625,47
38,1,You forgot your wall.,1.2127659574468086,0.06757440284088688,8,2625,47
39,2,Itsy-bitsy spider walked up the waterspout.,1.2127659574468086,0.07410377385468282,6,2625,47
40,3,Think like a fly. Think like a fly. Think like a fly......,1.2127659574468086,0.08010267585860968,4,2625,47
39,2,Could you fetch a doctor? My glacier calved.,1.2127659574468086,0.07410377385468282,6,2625,47
39,2,What clean windows you New Yorkers have!,1.2127659574468086,0.07410377385468282,6,2625,47
38,1,"If I can keep going, and stop talking, I'll finish at the top of the mime class!",1.2127659574468086,0.06757440284088688,8,2625,47
38,1,Into the Unknown,1.2127659574468086,0.06757440284088688,8,2625,47
39,2,I'm about to be the first person to climb over the Great Wall of Trump.,1.2127659574468086,0.07410377385468282,6,2625,47
40,3,"Well, if I don't, who will?",1.2127659574468086,0.08010267585860968,4,2625,47
38,1,"No, I haven't got a match.",1.2127659574468086,0.06757440284088688,8,2625,47
40,3,"Mountains? Where I'm going, I don't need mountains.",1.2127659574468086,0.08010267585860968,4,2625,47
39,2,"I'll be the first, unless you count my Sherpa.",1.2127659574468086,0.07410377385468282,6,2625,47
39,2,This ClimbEverest virtual reality software has a bug. My virtual Sherpa up and quit on me saying he's tired of the view and carrying bags.,1.2127659574468086,0.07410377385468282,6,2625,47
39,2,In the brochure it looked level with the ground.,1.2127659574468086,0.07410377385468282,6,2625,47
40,3,I'm too good for some stupid cartoon caption contest. I'm outta here.,1.2127659574468086,0.08010267585860968,4,2625,47
40,3,"If I'm not back by Thursday, send a search party.",1.2127659574468086,0.08010267585860968,4,2625,47
39,2,"Damn, I knew I shouldn't have made that bucket list.",1.2127659574468086,0.07410377385468282,6,2625,47
37,0,I'm gravity challenged.,1.2127659574468086,0.06034260964773519,10,2625,47
32,2,It's a protest against global warming from an ice climbers perspective,1.2105263157894737,0.08565615486386685,4,2675,38
36,2,All you need now is the wall!,1.2093023255813953,0.07845503988508755,5,2676,43
34,0,NO you idiot! I'm a mime rock climbing - you are the worst at charades!,1.2093023255813953,0.06277223796575146,9,2676,43
36,2,"Don't worry, I'm doing this in 2d",1.2093023255813953,0.07845503988508755,5,2676,43
36,2,Trump hired me to make sure the 'wall' couldn't be scaled by illegal immigrants.,1.2093023255813953,0.07845503988508755,5,2676,43
34,0,You're right. It is lonely at the top!,1.2093023255813953,0.06277223796575146,9,2676,43
36,2,"""If your going to use logic, we're not going to chit chat",1.2093023255813953,0.07845503988508755,5,2676,43
36,2,"Like I said, I know all the angles......",1.2093023255813953,0.07845503988508755,5,2676,43
36,2,I'm on a imagination reality tour.,1.2093023255813953,0.07845503988508755,5,2676,43
35,1,I don't care how this looks. Air guitar is not a gateway drug!,1.2093023255813953,0.0710476851931138,7,2676,43
36,2,Wait till he finds out there is no wall.,1.2093023255813953,0.07845503988508755,5,2676,43
36,2,I'm trying to get the heck out of this cartoon caption contest cycle!!!,1.2093023255813953,0.07845503988508755,5,2676,43
36,2,It was freezing at the top!,1.2093023255813953,0.07845503988508755,5,2676,43
36,2,This is going to be my new Facebook picture.,1.2093023255813953,0.07845503988508755,5,2676,43
34,0,"There you go again, I did say use your imagination",1.2093023255813953,0.06277223796575146,9,2676,43
36,2,Wouldn't it be easier to use the door?,1.2093023255813953,0.07845503988508755,5,2676,43
35,1,In case I need to USexit to Mexico,1.2093023255813953,0.0710476851931138,7,2676,43
35,1,I hear on a clear day you can see forever!,1.2093023255813953,0.0710476851931138,7,2676,43
37,3,I’m practicing my escape should “you know who” become president.,1.2093023255813953,0.08522096570352597,3,2676,43
36,2,It's a brain game.,1.2093023255813953,0.07845503988508755,5,2676,43
35,1,What I'm doing is neither her nor there.,1.2093023255813953,0.0710476851931138,7,2676,43
37,3,Call Harold. Ask him if he's still got one of those purple crayons.,1.2093023255813953,0.08522096570352597,3,2676,43
35,1,When Trump is President you'll understand.,1.2093023255813953,0.0710476851931138,7,2676,43
36,2,They didn't teach cool stunts like that when I was in mime school.,1.2093023255813953,0.07845503988508755,5,2676,43
34,0,Looks like my cartoonist got writer's cramp at the most inopportune moment.,1.2093023255813953,0.06277223796575146,9,2676,43
34,0,I cannot recommend the Wonder Woman Skydiving Company.,1.2093023255813953,0.06277223796575146,9,2676,43
36,2,It helps to have a Climbing Wall!,1.2093023255813953,0.07845503988508755,5,2676,43
35,1,"I'm so happy, I'm walking on air!",1.2093023255813953,0.0710476851931138,7,2676,43
41,3,but he said he would build it,1.2083333333333333,0.07854129630064867,4,2703,48
39,1,"I don't know if I'm coming or going, but I think I'm going.",1.2083333333333333,0.0662999666605966,8,2703,48
41,3,Ceci n'est pas une montagne.,1.2083333333333333,0.07854129630064867,4,2703,48
40,2,... and it's NOT just a metaphor!,1.2083333333333333,0.07267881673425383,6,2703,48
39,1,Je suis Marcel Marceau.,1.2083333333333333,0.0662999666605966,8,2703,48
39,1,Can't you see the Pikachu up there?,1.2083333333333333,0.0662999666605966,8,2703,48
40,2,It's 'The Great Wall of Buddah!,1.2083333333333333,0.07267881673425383,6,2703,48
39,1,I have a vision!,1.2083333333333333,0.0662999666605966,8,2703,48
39,1,I'm practicing climbing Trump's wall.,1.2083333333333333,0.0662999666605966,8,2703,48
40,2,"I'll be right back, I forgot to pack my safety net.""",1.2083333333333333,0.07267881673425383,6,2703,48
39,1,Crazy world right??!! She hides her emails so then he hides his wall !,1.2083333333333333,0.0662999666605966,8,2703,48
40,2,This Presidential campaign is driving me up a wall.,1.2083333333333333,0.07267881673425383,6,2703,48
39,1,Have you by any chance seen a parachute?,1.2083333333333333,0.0662999666605966,8,2703,48
33,2,This virtual rock-climbing isn't all it's cracked up to be.,1.205128205128205,0.08360539002285311,4,2716,39
32,1,I found a Pikachu!,1.205128205128205,0.07510215426707978,6,2716,39
33,2,Never underestimate the dramatic power of mime.,1.205128205128205,0.08360539002285311,4,2716,39
37,2,I'm part of Led Zeppelin.,1.2045454545454546,0.07679869525286717,5,2719,44
37,2,Getting a grip is overrated.,1.2045454545454546,0.07679869525286717,5,2719,44
36,1,"I've mastered volcano surfing, underwater hockey, and aqua skiing, so it's time to move on to extreme whiteboard climbing.",1.2045454545454546,0.06957698714453991,7,2719,44
36,1,"Harold's on vacation, and he took the purple crayon with him.",1.2045454545454546,0.06957698714453991,7,2719,44
37,2,Where was the rip cord?,1.2045454545454546,0.07679869525286717,5,2719,44
37,2,God is my rope.,1.2045454545454546,0.07679869525286717,5,2719,44
35,0,And you said it couldn't be done!,1.2045454545454546,0.0615132074247489,9,2719,44
37,2,Forget Your Wall?,1.2045454545454546,0.07679869525286717,5,2719,44
36,1,Who needs to build a wall?,1.2045454545454546,0.06957698714453991,7,2719,44
36,1,I'm leaving and I'm not answering questions nor will I take directions.,1.2045454545454546,0.06957698714453991,7,2719,44
36,1,Nothing will stop me from getting to the top.,1.2045454545454546,0.06957698714453991,7,2719,44
37,2,Gravity is not virtual!,1.2045454545454546,0.07679869525286717,5,2719,44
37,2,I'm practicing in case they build a wall to try and keep Americans from leaving after the November election.,1.2045454545454546,0.07679869525286717,5,2719,44
37,2,Now you're really into thin air.,1.2045454545454546,0.07679869525286717,5,2719,44
