,target_id,mean,precision,count,score,caption,contest,funny,somewhat_funny,unfunny,rank
3338,1222,1.25,0.057643601640828976,80,1.25,"AHHHH! So THAT'S what dragon's eat. Well then, we're screwed.",590,3,14,63,3319
3339,1237,1.25,0.05483000195079379,80,1.25,He doesn't get realism is so last year.,590,2,16,62,3319
3340,1239,1.25,0.05172464206247568,77,1.25,"You have to admit it Allen. While he really puts your handprint turkeys to shame, we have clubs. On three?",590,1,18,58,3319
3341,1262,1.25,0.05900010727301984,81,1.25,Are you into Art Dino?,590,4,13,64,3319
3342,1264,1.25,0.059603956067926976,76,1.25,I foresee problems from the perspective of the future historical record,590,3,13,60,3319
3343,1345,1.25,0.048717735184622316,80,1.25,I wish we had invented language to describe this.,590,0,20,60,3319
3344,1376,1.25,0.05483000195079379,80,1.25,"You know, maybe there is something to this whole opposable thumb thing.",590,2,16,62,3319
3345,1392,1.25,0.059603956067926976,76,1.25,"This is who we were looking for. See there, it’s Fred and Charlie on the wall.",590,3,13,60,3319
3346,1497,1.25,0.05658404709778996,76,1.25,"Well, I'm none too pleased about the insulting caricatures of us.",590,2,15,59,3319
3347,1565,1.25,0.05336760502236152,81,1.25,"I wanted something modern for this wall, but he's really hard to get.",590,2,17,62,3319
3348,1693,1.25,0.06247806632675041,76,1.25,"You take the creature, I'll take the drawings.",590,4,11,61,3319
3349,1696,1.25,0.05658404709778996,76,1.25,Say What? In the gifted class?,590,2,15,59,3319
3350,1730,1.25,0.05658404709778996,76,1.25,This T-Rex kid is the interior decorator you hired for your man cave?,590,2,15,59,3319
3351,1817,1.25,0.059603956067926976,76,1.25,"Meteor, Ice Age, I don't care - we just need to pick one and stick with it.",590,3,13,60,3319
3352,1871,1.25,0.05658404709778996,76,1.25,How many times do I have to tell you to keep Kenny in his crate. The neighbors will think our taste in art primitive.,590,2,15,59,3319
3353,1873,1.25,0.059603956067926976,76,1.25,"Nah, that ain't Banksy.",590,3,13,60,3319
3354,1899,1.25,0.05,76,1.25,"He's keeping score, and it doesn't look good for us!",590,0,19,57,3319
3355,1912,1.25,0.0652256541930572,76,1.25,Let's call our copyright attorney.,590,5,9,62,3319
3356,1915,1.25,0.059603956067926976,76,1.25,You should see his glass-blowing skills!,590,3,13,60,3319
3357,1961,1.25,0.05658404709778996,76,1.25,"He's not so special! Check out the three ""moons"".",590,2,15,59,3319
3358,1973,1.25,0.059603956067926976,76,1.25,I apologize for blaming you for writing on the wall.,590,3,13,60,3319
3359,2040,1.25,0.059603956067926976,76,1.25,Not another New Yorker dinosaur cartoon!,590,3,13,60,3319
3360,2070,1.25,0.059603956067926976,76,1.25,Ars gratia artis,590,3,13,60,3319
3361,2100,1.25,0.058113621315971524,77,1.25,"Let it go Ourg, millennia from now, we’ll get all the credit!",590,3,14,60,3319
3362,2131,1.25,0.05658404709778996,76,1.25,It'll never sell. It's hard to get the perspective right without an opposable thumb.,590,2,15,59,3319
3363,2164,1.25,0.057643601640828976,80,1.25,"Yeah, but he's got a tail. We'd just fall down.",590,3,14,63,3319
3364,2175,1.25,0.057643601640828976,80,1.25,Are Fred and Barney missing?,590,3,14,63,3319
3365,2231,1.25,0.059603956067926976,76,1.25,"Just don't ever tell him, ""My kid could do that...""",590,3,13,60,3319
3366,2233,1.25,0.06247806632675041,76,1.25,Just as I suspected!,590,4,11,61,3319
3367,2242,1.25,0.05339360629309897,76,1.25,They call them Salvador Dalisaurs.,590,1,17,58,3319
3368,2284,1.25,0.0652256541930572,76,1.25,The critics will hate it.,590,5,9,62,3319
3369,2371,1.25,0.06247806632675041,76,1.25,He thinks that he's illustrating a menu.,590,4,11,61,3319
3370,2387,1.25,0.06289432567832845,80,1.25,You clobber - I sign us name.,590,5,10,65,3319
3371,2435,1.25,0.06032611794512485,80,1.25,"Mr. President. I thought we agreed, no more tweets.",590,4,12,64,3319
3372,2459,1.25,0.05658404709778996,76,1.25,This is the original-Chalk Talk,590,2,15,59,3319
3373,2550,1.25,0.06032611794512485,80,1.25,"If this guy is extinct, we can take credit.",590,4,12,64,3319
3374,2625,1.25,0.05658404709778996,76,1.25,You said brilliant color and profound symbolism.,590,2,15,59,3319
3375,2638,1.25,0.059603956067926976,76,1.25,"In their era, these dinosaurs may have seemed erudite, but their skills don’t hold a fiery stick to the brutal artistry of the troglodyte.",590,3,13,60,3319
3376,2640,1.25,0.06032611794512485,80,1.25,He has no sense of perspective,590,4,12,64,3319
3377,2664,1.25,0.059603956067926976,76,1.25,"It's a petroglyphicus, you hominid!",590,3,13,60,3319
3378,2700,1.25,0.0652256541930572,76,1.25,Darn hooligans and their graffiti. That junk never washes out of the walls.,590,5,9,62,3319
3379,2762,1.25,0.059603956067926976,76,1.25,Let’s take him out to see the really bright new star,590,3,13,60,3319
3380,2780,1.25,0.059603956067926976,76,1.25,"Oh, please. Representational art is so...Pleistocene.",590,3,13,60,3319
3381,3022,1.25,0.059603956067926976,76,1.25,"Thanks for the reference Harry, hopefully he's a better tutor than the last one.",590,3,13,60,3319
3382,3033,1.25,0.059603956067926976,76,1.25,Me so sick of Paleo diet..,590,3,13,60,3319
3383,3042,1.25,0.0652256541930572,76,1.25,ITS THE MENU FOR THE DINO DINER,590,5,9,62,3319
3384,3066,1.25,0.05658404709778996,76,1.25,"Take my wife, please.",590,2,15,59,3319
3385,3071,1.25,0.06247806632675041,76,1.25,I hear they have everything on the menu,590,4,11,61,3319
3386,3134,1.25,0.05,76,1.25,He says he wants to leave a great legacy,590,0,19,57,3319
3387,3176,1.25,0.051745902770176135,88,1.25,The art contest was a great idea! He's forgotten he came here to eat us.,590,2,18,68,3319
3388,3308,1.25,0.0652256541930572,76,1.25,"Talented? Yes, but they taste like dirty loincloth.",590,5,9,62,3319
3389,3414,1.25,0.059603956067926976,76,1.25,Art? Art.,590,3,13,60,3319
3390,3458,1.25,0.05658404709778996,76,1.25,He's already planning this week's menu.,590,2,15,59,3319
3391,3620,1.25,0.059603956067926976,76,1.25,Pre-modernism really sucks,590,3,13,60,3319
3392,3700,1.25,0.06247806632675041,76,1.25,I recommend the hot dog.,590,4,11,61,3319
3393,3847,1.25,0.059603956067926976,76,1.25,He vandalizes and we'll probably get blamed for it.,590,3,13,60,3319
3394,3883,1.25,0.059603956067926976,76,1.25,At least he's wall trained.,590,3,13,60,3319
3395,3884,1.25,0.059603956067926976,76,1.25,"We are not progressing much, are we ?",590,3,13,60,3319
3396,3967,1.25,0.04240572619393621,76,1.25,"Sure, being an artist is a great way to attract our women, but they can’t evolve together. All he can do is eat them.",590,0,0,76,3319
3397,4073,1.25,0.057643601640828976,80,1.25,"Heh heh, you think he'd know there's no future in art.",590,3,14,63,3319
3398,4092,1.25,0.05339360629309897,76,1.25,Braggart.,590,1,17,58,3319
3399,4135,1.25,0.06247806632675041,76,1.25,A picture is worth a 1000 words!,590,4,11,61,3319
3400,4261,1.25,0.06247806632675041,76,1.25,Post-modernasaurus.,590,4,11,61,3319
3401,4316,1.25,0.04442616583193193,76,1.25,"You have to admit, that is a good likeness of your brothers.",590,0,0,76,3319
3402,4337,1.25,0.05339360629309897,76,1.25,Good artists copy. Great artists steal.,590,1,17,58,3319
3403,4464,1.25,0.06247806632675041,76,1.25,Some pet you gave me! Third time this week she's ruined the walls! I'll have to get the stone mason in again.,590,4,11,61,3319
3404,4499,1.25,0.059603956067926976,76,1.25,"Ya, it ate 'em all.",590,3,13,60,3319
3405,4518,1.25,0.037736595406997066,80,1.25,Another gimmick from a new gallery.,590,0,0,80,3319
3406,4576,1.25,0.0652256541930572,76,1.25,"Yes. He wants to do City Hall, but funding ran out.",590,5,9,62,3319
3407,4602,1.25,0.05658404709778996,76,1.25,The drawings are rather pedestrian but he's the last of his breed using freehand.,590,2,15,59,3319
3408,4637,1.25,0.05339360629309897,76,1.25,I knew when he walked on two feet that he was talented.,590,1,17,58,3319
3409,4718,1.25,0.05658404709778996,76,1.25,How come we're out there ravaging while he gets all the cushy jobs?,590,2,15,59,3319
3410,4786,1.25,0.05658404709778996,76,1.25,I thought WE did that.,590,2,15,59,3319
3411,4794,1.25,0.05658404709778996,76,1.25,The graffiti is ruining the neighborhood.,590,2,15,59,3319
3412,4845,1.25,0.06289432567832845,80,1.25,Wow! I thought those tiny little arms were useless.,590,5,10,65,3319
3413,4847,1.25,0.0482137055567063,77,1.25,They really are the greatest generation,590,0,20,57,3319
3414,4889,1.25,0.059603956067926976,76,1.25,Ferocious? Ferocious in his *vision.*,590,3,13,60,3319
3415,5015,1.25,0.057643601640828976,80,1.25,"I don’t mind primitive, but that looks nothing like Mom and Dad.",590,3,14,63,3319
3416,5057,1.25,0.059603956067926976,76,1.25,"Looking ahead thousands of years from now, we'll get the credit.",590,3,13,60,3319
3417,5100,1.25,0.04357446703305951,80,1.25,He thinks it's his trophy room.,590,0,0,80,3319
3418,5112,1.25,0.059603956067926976,76,1.25,Roxie's favorite artist. Wilma said our walls were too boring.,590,3,13,60,3319
3419,5200,1.25,0.05658404709778996,76,1.25,Keeps him off the streets,590,2,15,59,3319
3420,5240,1.25,0.05339360629309897,76,1.25,This is where I draw the lines,590,1,17,58,3319
3421,5259,1.25,0.05658404709778996,76,1.25,They-re going to blame us Neanderthals for such lousy art work.,590,2,15,59,3319
3422,5279,1.25,0.06176207566630455,72,1.25,"Aw Jeez, this Paleo cookbook is gonna take years to finish!",590,3,12,57,3319
3423,5311,1.25,0.06247806632675041,76,1.25,"""Why did I let you drag me here, I hate 'early American"", it's so primitive""!",590,4,11,61,3319
3424,5313,1.25,0.06032611794512485,80,1.25,The days when a couple of ordinary white guys can get ahead are over.,590,4,12,64,3319
3425,5339,1.25,0.05658404709778996,76,1.25,I just KNEW we'd evolve first,590,2,15,59,3319
3426,5368,1.25,0.05339360629309897,76,1.25,"Don't mind his doodles, history will be written by the victors.",590,1,17,58,3319
3427,5429,1.25,0.05339360629309897,76,1.25,Huh. I thought Realism was extinct.,590,1,17,58,3319
3428,5434,1.25,0.05045689127585228,84,1.25,He certainly didn't get it from my side.,590,1,19,64,3319
3429,5464,1.25,0.059603956067926976,76,1.25,Do we really need another restaurant?,590,3,13,60,3319
3430,5612,1.25,0.059603956067926976,76,1.25,"The cave painting is part of a ritual in which the artist, by sacralizing our images on the wall along with other prey animals, hopes to ensure that we will taste good.",590,3,13,60,3319
3431,5645,1.25,0.05339360629309897,76,1.25,When it leaves we can sign it and take credit. No one will believe dinosaurs can draw.,590,1,17,58,3319
3432,5697,1.25,0.059603956067926976,76,1.25,You club him on the tail. I'll club him on the head and we will take the credit.,590,3,13,60,3319
3433,5790,1.25,0.06247806632675041,76,1.25,Today's menu.,590,4,11,61,3319
3434,5791,1.25,0.0482137055567063,77,1.25,Let him finish then we'll kill him,590,0,20,57,3319
3435,5855,1.25,0.059603956067926976,76,1.25,"""At least let him enjoy it until evolution"".",590,3,13,60,3319
3436,5863,1.25,0.05658404709778996,76,1.25,"Ssshh, don't disturb him. Eons later, modern Homo Sapiens will point to these pictures as evidence of our high culture.",590,2,15,59,3319
3437,5915,1.25,0.06247806632675041,76,1.25,I think wallpaper would have been the better choice,590,4,11,61,3319
3438,5978,1.25,0.059603956067926976,76,1.25,"See, I told you- her kind of talent is extinct nowadays!",590,3,13,60,3319
3439,6019,1.25,0.059603956067926976,76,1.25,Too bad color hasn't been discovered yet.,590,3,13,60,3319
3440,4166,1.247191011235955,0.051238239828633764,89,1.247191011235955,"Bro, he's definitely taking artistic license with YOUR face...",590,2,18,69,3441
3441,298,1.2469135802469136,0.0570111105630559,81,1.2469135802469136,"For something extinct, he sure has a vivid imagination.",590,3,14,64,3442
3442,415,1.2469135802469136,0.05131259861881583,81,1.2469135802469136,"All I can say is, it paints better than you do.",590,1,18,62,3442
3443,500,1.2469135802469136,0.054236747250589634,81,1.2469135802469136,Who 'da thought he'd be right-handed?,590,2,16,63,3442
3444,590,1.2469135802469136,0.0570111105630559,81,1.2469135802469136,Let's try elsewhere- I'm trying to cut down on refined foods.,590,3,14,64,3442
3445,1221,1.2469135802469136,0.0394047695518633,81,1.2469135802469136,Check out what Larry wrote on Tim's wall!,590,0,0,81,3442
3446,1420,1.2469135802469136,0.05965658976962751,81,1.2469135802469136,"All that, plus tasty.",590,4,12,65,3442
3447,1518,1.2469135802469136,0.05131259861881583,81,1.2469135802469136,I only let him draw where no one will ever see it.,590,1,18,62,3442
3448,1579,1.2469135802469136,0.05131259861881583,81,1.2469135802469136,I just know we won't get blamed for this... He draws so much better with those little twigs than we can with our clubs.,590,1,18,62,3442
3449,1754,1.2469135802469136,0.0570111105630559,81,1.2469135802469136,You tell him that’s cultural appropriation.,590,3,14,64,3442
3450,1810,1.2469135802469136,0.03527171512879422,81,1.2469135802469136,"That’s Michaelangelosaurs, married to my Aunt Sue.",590,0,0,81,3442
3451,2735,1.2469135802469136,0.05131259861881583,81,1.2469135802469136,There goes the resale value.,590,1,18,62,3442
3452,3058,1.2469135802469136,0.0570111105630559,81,1.2469135802469136,Says he can teach us a thing or two if we can stand on two feet and walk erect.,590,3,14,64,3442
3453,4033,1.2469135802469136,0.0570111105630559,81,1.2469135802469136,Wanna re-write pre-history?,590,3,14,64,3442
3454,4509,1.2469135802469136,0.05965658976962751,81,1.2469135802469136,"I tried to housebreak him, but he still does it inside.",590,4,12,65,3442
3455,4748,1.2469135802469136,0.054236747250589634,81,1.2469135802469136,I don't know. Let's ask Plato.,590,2,16,63,3442
3456,5665,1.2469135802469136,0.0570111105630559,81,1.2469135802469136,He works only in charcoals.,590,3,14,64,3442
3457,32,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,Your art is another caveman's graffiti.,590,3,13,61,3458
3458,43,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,Should we report the graffiti?,590,3,13,61,3458
3459,137,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,Look at that awful composition and brushstroke technique. No wonder they went extinct.,590,2,15,60,3458
3460,164,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,He signs it PR for Picassosaurus Rex.,590,4,11,62,3458
3461,193,1.2467532467532467,0.03768707792779282,77,1.2467532467532467,"As you can see, we have expanded our menu. NOTE: The previous address and submission from Colleen Bush should have been this one. I forgot to enter the new caption. Thank you!",590,0,0,77,3458
3462,202,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,"If we kill them all off, we can take credit.",590,4,11,62,3458
3463,219,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,They say artistic talent often skips a generation.,590,3,13,61,3458
3464,243,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,That’s the trouble with exposed rock.,590,3,13,61,3458
3465,253,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,There's the gang punk that's been putting graffiti on our walls.,590,2,15,60,3458
3466,285,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,I hope the landlord doesn't blame us for marking up the walls.,590,2,15,60,3458
3467,317,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,The Invention of Plagiarism,590,3,13,61,3458
3468,326,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,The picture of me looks fat.,590,3,13,61,3458
3469,394,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,Fuck! I told you we should have put a copyright on those drawings,590,2,15,60,3458
3470,411,1.2467532467532467,0.049453072115999405,77,1.2467532467532467,This isn't what I thought would happen when we gave him a time-out.,590,0,19,58,3458
3471,439,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,Cleaning the walls isn't so hard after we switched him to water based-based paint.,590,4,11,62,3458
3472,459,1.2467532467532467,0.06445482014559828,77,1.2467532467532467,This is a bad sign since history is written by the victors...,590,5,9,63,3458
3473,493,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,"Very derivative, he'll never last.",590,2,15,60,3458
3474,576,1.2467532467532467,0.05279554755250177,77,1.2467532467532467,"It's his ""I love me"" wall.",590,1,17,59,3458
3475,623,1.2467532467532467,0.06445482014559828,77,1.2467532467532467,Political cartoonists are a different breed.,590,5,9,63,3458
3476,642,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,"Don't worry, they'll never attribute to an extinct species.",590,2,15,60,3458
3477,780,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,It's better than what he creates on the floor.,590,3,13,61,3458
3478,905,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,Wait till he finishes. Then we eat him and take the credit.,590,3,13,61,3458
3479,910,1.2467532467532467,0.06705361541080136,77,1.2467532467532467,We will get blamed for that nonsense for eons.,590,6,7,64,3458
3480,949,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,They call that modern art,590,3,13,61,3458
3481,1047,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,"Sure, it's easy if you have a trust fund.",590,2,15,60,3458
3482,1091,1.2467532467532467,0.0458676666296859,77,1.2467532467532467,The law 'Do Not Club Artists' has been passed.,590,0,0,77,3458
3483,1162,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,"""He's such a moron, illustrates for the 'New Yorker' I hear.",590,4,11,62,3458
3484,1167,1.2467532467532467,0.05279554755250177,77,1.2467532467532467,I still say we should have hired a cutting edge decorator --as opposed to one stuck in old world traditions,590,1,17,59,3458
3485,1190,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,"A lizard? Gee, Grok, I always assumed Banksy would be a Mammoth.",590,2,15,60,3458
3486,1254,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,Prehistoric ghostwriter,590,4,11,62,3458
3487,1347,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,I'm worried future generations will think we weren't capable of Abstract Expressionism.,590,3,13,61,3458
3488,1356,1.2467532467532467,0.06445482014559828,77,1.2467532467532467,But is it to scale?,590,5,9,63,3458
3489,1403,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,Show off!,590,3,13,61,3458
3490,1429,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,That guy in the middle is a dead ringer for your cousin 'Emuk',590,2,15,60,3458
3491,1463,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,What's The Louvre?,590,4,11,62,3458
3492,1549,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,"I dunno, do you see anything you like?",590,2,15,60,3458
3493,1665,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,I'm more of a fan of their Cretaceous period work,590,2,15,60,3458
3494,1726,1.2467532467532467,0.06445482014559828,77,1.2467532467532467,Her repertoire is limited but she works for less than minimum wage.,590,5,9,63,3458
3495,1782,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,I say we hit him over the head and plagiarize his work!,590,4,11,62,3458
3496,1807,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,"These creatures seem rather evolved, huh Frank?",590,3,13,61,3458
3497,1840,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,It's a tyrannadrawus.,590,3,13,61,3458
3498,1875,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,I told you that Plagiasaurus is up to no good.,590,2,15,60,3458
3499,1901,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,You hit him over the head; I'll take credit for his work.,590,4,11,62,3458
3500,2010,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,Next term he's teaching us impressionism.,590,3,13,61,3458
3501,2014,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,He thinks he's people.,590,2,15,60,3458
3502,2043,1.2467532467532467,0.05279554755250177,77,1.2467532467532467,"Unfortunately, I think it's tonight's menu.",590,1,17,59,3458
3503,2126,1.2467532467532467,0.06445482014559828,77,1.2467532467532467,Lets wack him now before they invent copyright.,590,5,9,63,3458
3504,2203,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,Sellout.,590,3,13,61,3458
3505,2211,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,"If I had wanted to decorate, I would have decorated!",590,3,13,61,3458
3506,2215,1.2467532467532467,0.06445482014559828,77,1.2467532467532467,"Yep. Looks like we found our what happened to Oog and Boog, and their 2 horses",590,5,9,63,3458
3507,2280,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,I told you it was a bad idea to get a Graffitisaurus!,590,3,13,61,3458
3508,2306,1.2467532467532467,0.05279554755250177,77,1.2467532467532467,"The wife said she knew the best interior decorator, but I prefer more abstract art.",590,1,17,59,3458
3509,2370,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,I hate figurative impressionism.,590,3,13,61,3458
3510,2399,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,Trogg - not my idea give Picassosaurus coloring stick...,590,2,15,60,3458
3511,2426,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,My wife asked him to decorate the place.,590,3,13,61,3458
3512,2436,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,He's just showing off the Primitive style because he has a lizard brain.,590,2,15,60,3458
3513,2481,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,"I can't figure out what he means, but he certainly has a message.",590,3,13,61,3458
3514,2504,1.2467532467532467,0.05279554755250177,77,1.2467532467532467,Imagine how much it will be worth he's extinct.,590,1,17,59,3458
3515,2515,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,"At least, he is drawing these characters and not killing us.",590,2,15,60,3458
3516,2593,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,They're just copies. Not really worth a visit.,590,2,15,60,3458
3517,2703,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,Art has gone to the way of the dinosaur.,590,4,11,62,3458
3518,2758,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,"I don't care how cheap he works, I don't think conceptual art is getting us anywhere.",590,3,13,61,3458
3519,2809,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,"A dinosaur doing cave drawings looks pretty real to me, Plato!",590,4,11,62,3458
3520,2829,1.2467532467532467,0.05279554755250177,77,1.2467532467532467,I'll just redo the walls when I move in.,590,1,17,59,3458
3521,2846,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,"Primitive art, yes, but there is a strong religious undertone to this whole thing.",590,4,11,62,3458
3522,2899,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,It is good therapy. He won't be so hungry.,590,2,15,60,3458
3523,2935,1.2467532467532467,0.0458676666296859,77,1.2467532467532467,Time to rescind his NEA grant and eat him.,590,0,0,77,3458
3524,2984,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,First recorded case of fake news.,590,2,15,60,3458
3525,3038,1.2467532467532467,0.05279554755250177,77,1.2467532467532467,We just keep him for the fire.,590,1,17,59,3458
3526,3083,1.2467532467532467,0.06445482014559828,77,1.2467532467532467,We’re going to get blamed for this.,590,5,9,63,3458
3527,3122,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,We better start evolving a bit quicker.,590,3,13,61,3458
3528,3158,1.2467532467532467,0.05279554755250177,77,1.2467532467532467,I wonder if studio space will always be this hard to get in NYC.,590,1,17,59,3458
3529,3192,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,He’s going to submit the best one to the New Yorker for their caption contest.,590,2,15,60,3458
3530,3227,1.2467532467532467,0.06445482014559828,77,1.2467532467532467,"I don't care how talented it is, I'm taking the credit.",590,5,9,63,3458
3531,3236,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,"Great! The Henderson's pet got out, again!",590,4,11,62,3458
3532,3253,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,"Let's whack him before he signs it. You know, say we did it!",590,3,13,61,3458
3533,3342,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,I figured if I went with one the old masters whose work will stand the test of time it never needs redecorating.,590,4,11,62,3458
3534,3360,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,No one can know about this!,590,4,11,62,3458
3535,3367,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,Sticks and stones may fossilize my bones but cave art will never hurt me,590,4,11,62,3458
3536,3428,1.2467532467532467,0.05279554755250177,77,1.2467532467532467,I swear it's just my holiday weight,590,1,17,59,3458
3537,3505,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,What is art?,590,4,11,62,3458
3538,3526,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,"Oh, Great! ......It took me forever to get the carbon deposits off the walls just last week!",590,3,13,61,3458
3539,3531,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,Let him finish before we eat him.,590,2,15,60,3458
3540,3536,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,Guess we need to move again.,590,2,15,60,3458
3541,3546,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,Posed for him for three moons and it doesn't look a thing like me.,590,3,13,61,3458
3542,3611,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,"Personally, I prefer wallpaper.",590,2,15,60,3458
3543,3648,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,I told you this cave was being hacked.,590,4,11,62,3458
3544,3659,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,"He may be a stylistic chimera, but his security deposit is real.",590,2,15,60,3458
3545,3672,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,"No, you go first!",590,2,15,60,3458
3546,3696,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,Better he decided to paint today - rather than have us for lunch.,590,3,13,61,3458
3547,3701,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,His use of negative space is rather predictable and timeworn.,590,3,13,61,3458
3548,3713,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,"He's making it up; fake news or artistic license, it's just not right.",590,2,15,60,3458
3549,3716,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,"His style may be primitive, but that color palette is far more sophisticated than yours.",590,2,15,60,3458
3550,3743,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,Artists are so bizarre.,590,4,11,62,3458
3551,3764,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,I'm telling you in thousands of years they will think we were just a bunch of animals!,590,4,11,62,3458
3552,3775,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,"Endearing or not, sentient meat is lower in harmful Omega-6 fatty acids. End of story.",590,4,11,62,3458
3553,3850,1.2467532467532467,0.05279554755250177,77,1.2467532467532467,They said he was Cave Trained.,590,1,17,59,3458
3554,3874,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,He's our new interior decorator.,590,3,13,61,3458
3555,4020,1.2467532467532467,0.05279554755250177,77,1.2467532467532467,The value is sure to go up after he's extinct.,590,1,17,59,3458
3556,4045,1.2467532467532467,0.05279554755250177,77,1.2467532467532467,I think it is really derivative.,590,1,17,59,3458
3557,4096,1.2467532467532467,0.05279554755250177,77,1.2467532467532467,The Times critic loved his last show.,590,1,17,59,3458
3558,4099,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,We'd better stop him before his scribbles ruin our cave.,590,3,13,61,3458
3559,4129,1.2467532467532467,0.06174674356063795,77,1.2467532467532467,"If we could do that, maybe we could beat him.",590,4,11,62,3458
3560,4173,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,Lascaux Louie is at it again.,590,2,15,60,3458
3561,4184,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,How does he do it? He doesn't even have thumbs?,590,2,15,60,3458
3562,4188,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,"Ugh, Tyrranosaurus Banksy.",590,3,13,61,3458
3563,4220,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,"Now, we’re supposed to call him Picassoraptor!?!",590,2,15,60,3458
3564,4262,1.2467532467532467,0.06445482014559828,77,1.2467532467532467,"If you won't do it to eradicate the species, do it so future historians give us credit for the art.",590,5,9,63,3458
3565,4264,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,I don't know what's worse; the constant wall screeching or its primitive depictions of modern day society.,590,3,13,61,3458
3566,4279,1.2467532467532467,0.05891431779020233,77,1.2467532467532467,Don't stop him! People will think we did that.,590,3,13,61,3458
3567,4288,1.2467532467532467,0.0559386569469335,77,1.2467532467532467,Good story so far. No kill til done,590,2,15,60,3458
