,Unnamed: 0,unfunny,funny,caption,score,precision,somewhat_funny
1482,1482,55,5,"Nothing too serious, your Highness. The hordes are advancing from the west, your people are starving, Trump might win, and your queen seeks a divorce. Quite routine.",1.2307692307692308,0.07195494974565271,5
1483,1483,49,2,The BFG hopes you like the present,1.2295081967213115,0.06356203726161902,10
1484,1484,50,3,"And you shall choose me as a finalist in the New Yorker Cartoon Caption Contest, or else.",1.2295081967213115,0.06772429895007506,8
1485,1485,48,1,"The steak, excellent choice. Will you be needing a knife?",1.2295081967213115,0.059107397958426074,12
1486,1486,49,2,The queen has instructed me to ask you the following questions.,1.2295081967213115,0.06356203726161902,10
1487,1487,50,3,A Mr. Occam is here to see you....,1.2295081967213115,0.06772429895007506,8
1488,1488,49,2,The Interior Decorator of the Realm sends his regards...and a bill.,1.2295081967213115,0.06356203726161902,10
1489,1489,49,2,"It says here, your Majesty, that Damocles ordered it ""super-sized"".",1.2295081967213115,0.06356203726161902,10
1490,1490,49,2,It is a gift from Lord Entropy.,1.2295081967213115,0.06356203726161902,10
1491,1491,50,3,"Your highness's schedule includes a 2:00 haircut by Jimmy 'the barbarian' ... Err, I mean Jimmy 'the barber'.",1.2295081967213115,0.06772429895007506,8
1492,1492,50,3,The Prince also sends his best wishes.,1.2295081967213115,0.06772429895007506,8
1493,1493,51,4,"Your highness, the peasants would like to borrow a horsehair.",1.2295081967213115,0.07164515863413823,6
1494,1494,49,2,My eyes are down here.,1.2295081967213115,0.06356203726161902,10
1495,1495,50,3,"In other news, the village giant wants his sword back",1.2295081967213115,0.06772429895007506,8
1496,1496,52,5,"Now that the sword is installed, I'll start with news from the US presidential campaign.",1.2295081967213115,0.07536230386036859,4
1497,1497,50,3,Donald Trump wants to buy it.,1.2295081967213115,0.06772429895007506,8
1498,1498,50,3,The sword lobby feels that more research is needed.,1.2295081967213115,0.06772429895007506,8
1499,1499,51,4,"Here, you say, ""I'll be damned if Damocles...!""",1.2295081967213115,0.07164515863413823,6
1500,1500,50,3,What knife?,1.2295081967213115,0.06772429895007506,8
1501,1501,49,2,"Lord Occam,today's polling shows you with a 50% favorable number and a 50% negative number",1.2295081967213115,0.06356203726161902,10
1502,1502,49,2,"According to the manual, there is no reset button.",1.2295081967213115,0.06356203726161902,10
1503,1503,51,4,He died as he lived - on the edge.......,1.2295081967213115,0.07164515863413823,6
1504,1504,50,3,And Damocles sends 'regrets' on attending tonight's feast.,1.2295081967213115,0.06772429895007506,8
1505,1505,50,3,"My apologies, sire. But the knife of Damocles was all that they had in stock.",1.2295081967213115,0.06772429895007506,8
1506,1506,49,2,It appears you've shot your last messenger,1.2295081967213115,0.06356203726161902,10
1507,1507,48,1,Clearly Sire; the legend hath outgrown the man!,1.2295081967213115,0.059107397958426074,12
1508,1508,47,3,"Your Majesty, the village rope maker has filed another complaint about the taxes you have placed on his wares.",1.2280701754385963,0.07087682076380587,7
1509,1509,48,4,"Your majesty, the people are growing tired of writing captions. Can we JUST remove the sword?",1.2280701754385963,0.0751670814760342,5
1510,1510,46,2,"The pen is still mightier with serfs, squires and women over 65.",1.2280701754385963,0.06630955666828549,9
1511,1511,45,1,"Sire, after a thorough review, the royal engineers have concluded that the sword of Damocles hangs over you and recommend that you move your throne two feet forward.",1.2280701754385963,0.06140350877192983,11
1512,1512,46,2,Your eldest son sends his condolences.,1.2280701754385963,0.06630955666828549,9
1513,1513,45,1,"...and, finally, to my usurper, I grant this Family heirloom--with no strings attached.",1.2280701754385963,0.06140350877192983,11
1514,1514,48,4,The Fool's latest tweet - @YourMajesty Oops! I used the wrong rope!!! #jesterjokes,1.2280701754385963,0.0751670814760342,5
1515,1515,54,3,Just quit the praise and sit on my lap.,1.2272727272727273,0.06403471722070707,9
1516,1516,55,4,"It says here we ""shouldn’t"" suspend the sword above the throne...",1.2272727272727273,0.06757695965146986,7
1517,1517,54,3,Shakespeare said they ran out of pens,1.2272727272727273,0.06403471722070707,9
1518,1518,43,2,"And, finally, here is some news about Damocles.",1.2264150943396226,0.06942386498172072,8
1519,1519,49,1,Amazon informs your highness the sword will be delivered by drone.,1.2258064516129032,0.05826395035075953,12
1520,1520,50,2,"It's from your surgeon: ""You must go under the knife immediately""",1.2258064516129032,0.06263791695329897,10
1521,1521,49,1,"The note says: ""Dear Damocles, My sword is magnificent! It is much larger than yours and it's gold plated! Believe me when I tell you it's fantastic! Best wishes, The Donald.""",1.2258064516129032,0.05826395035075953,12
1522,1522,50,2,And you have a two o'clock with someone who claims to have a mightier pen.,1.2258064516129032,0.06263791695329897,10
1523,1523,48,0,"Friar William of Ockham would like to discuss his simple, non-complex, efficient method for trimming your Royal Highness's beard.",1.2258064516129032,0.053533794753437405,14
1524,1524,49,1,"Would you believe the pen is ‘equally’ mighty, your highness?",1.2258064516129032,0.05826395035075953,12
1525,1525,51,3,It's a gift to your majesty from Edgar Allan Poe.,1.2258064516129032,0.06672577740289717,8
1526,1526,50,2,The royal dagger forger said he based it on the do it yourself hand measurements you sent him King Trump.,1.2258064516129032,0.06263791695329897,10
1527,1527,51,3,"Hear ye, hear ye. The knife for your son's circumcision has arrived, sire.",1.2258064516129032,0.06672577740289717,8
1528,1528,52,4,"Sire, Sir Marco doth still say thou hast tiny hands",1.2258064516129032,0.07057726333454416,6
1529,1529,52,4,Your next appointment is Joe Guillotin from the process improvements department.,1.2258064516129032,0.07057726333454416,6
1530,1530,49,1,"Sir, this Damocles fellow wants his sword back.",1.2258064516129032,0.05826395035075953,12
1531,1531,49,1,I'll move the meeting with the sheath guild to the top of the agenda.,1.2258064516129032,0.05826395035075953,12
1532,1532,51,3,When would you like the bad news? Is never good for you?,1.2258064516129032,0.06672577740289717,8
1533,1533,50,2,"I actually preferred 'Uneasy lies the head...,' but let's see where this one goes.",1.2258064516129032,0.06263791695329897,10
1534,1534,50,2,Oh...and your haircut has been...rescheduled.,1.2258064516129032,0.06263791695329897,10
1535,1535,51,3,Damocles the decorator is demanding payment--- or else.,1.2258064516129032,0.06672577740289717,8
1536,1536,50,2,"Your highness, your incentive plan for receiving shorter briefings is working.",1.2258064516129032,0.06263791695329897,10
1537,1537,51,3,It's from Damocles. He says you may keep it.,1.2258064516129032,0.06672577740289717,8
1538,1538,50,2,"""Beneath the rule of men entirely great, the pen is mightier than the sword..."" Scratch that.",1.2258064516129032,0.06263791695329897,10
1539,1539,50,2,"Here are the poll results, sire. 100% of the people in your kingdom think you are dumber than the chair you set in.",1.2258064516129032,0.06263791695329897,10
1540,1540,49,1,And if your bill is not paid in 30 days....,1.2258064516129032,0.05826395035075953,12
1541,1541,50,2,"Your majesty, Damocles, the people want you to remain on the throne just a little while longer.",1.2258064516129032,0.06263791695329897,10
1542,1542,49,1,"A gift from your brother, my lord. No, he didn't include a gift receipt.",1.2258064516129032,0.05826395035075953,12
1543,1543,49,1,Let's cut to the chase!,1.2258064516129032,0.05826395035075953,12
1544,1544,51,3,"""Sire, as this is your favorite epic poem, I would be happy to read it to you a few more times.",1.2258064516129032,0.06672577740289717,8
1545,1545,50,2,"I believe the stars portend a fair maiden in your life, sire -- surely, they foretell cleavage.",1.2258064516129032,0.06263791695329897,10
1546,1546,52,4,"To repair the worn out wiring would only cost a few bars of gold but, regrettable, the Landmarks Commission won't permit it.",1.2258064516129032,0.07057726333454416,6
1547,1547,48,0,Are you sure you said 100 medium-sized daggers and not one dagger that was 100 times the medium size?,1.2258064516129032,0.053533794753437405,14
1548,1548,51,3,Donald says he's happy to sit there since it'll fit in his hand perfectly.,1.2258064516129032,0.06672577740289717,8
1549,1549,50,2,The peasants want a change in direction.,1.2258064516129032,0.06263791695329897,10
1550,1550,51,3,"Your Grace, i don't mean to mock you, but your son's present is a double-edged sword.",1.2258064516129032,0.06672577740289717,8
1551,1551,49,1,We will now negotiate the terms of the partition.,1.2258064516129032,0.05826395035075953,12
1552,1552,49,1,In turn all the people ask is you move slightly to your left.,1.2258064516129032,0.05826395035075953,12
1553,1553,47,2,"Don't worry, it's only forced perspective.",1.2241379310344829,0.06527480857241695,9
1554,1554,45,0,"Sire, Mr. Oliver Cromwell awaits to be knighted.",1.2241379310344829,0.055234765130792035,13
1555,1555,46,1,"Sire, it says...""I would like to cut a deal with you"" and is signed Donald J Trump.",1.2241379310344829,0.06046354237563095,11
1556,1556,48,3,"Regarding the latest dispatch from the Freudian Guild, Your Highness may wish to remind them that sometimes a sword is just a sword....""",1.2241379310344829,0.06975500922314924,7
1557,1557,47,2,The Sword and Rope Guilds say it's a hoax.,1.2241379310344829,0.06527480857241695,9
1558,1558,48,3,Obviously you have more pressing issues...,1.2241379310344829,0.06975500922314924,7
1559,1559,48,3,"Hear Ye, Hear Ye, by proclamation of the King, I declare that life hangs by a thread !",1.2241379310344829,0.06975500922314924,7
1560,1560,46,1,"The installation instructions were confusing, but we called Sir Damocles for technical support.",1.2241379310344829,0.06046354237563095,11
1561,1561,47,2,The sword contract comes with no strings attached..except for one.,1.2241379310344829,0.06527480857241695,9
1562,1562,49,4,"And in conclusion...the people would like you to be their seated ruler for at least the next 10 ...minutes, or so.",1.2241379310344829,0.0739643291680361,5
1563,1563,48,3,"Sure Damocles has a claim, but possession is 9/10th of the law.",1.2241379310344829,0.06975500922314924,7
1564,1564,51,2,It says it was final sale.,1.2222222222222223,0.06173977251921359,10
1565,1565,51,2,Truth or Consequences.,1.2222222222222223,0.06173977251921359,10
1566,1566,43,1,There's a Mr. Damocles to see you.,1.2222222222222223,0.06292801266165045,10
1567,1567,50,1,Hear Ye! Hear Ye! The weapons account is perfectly balanced!,1.2222222222222223,0.05744359616725745,12
1568,1568,52,3,"The Thought for the Day, Your Highness: ""Pride cometh before the fall.""",1.2222222222222223,0.06575585358598524,8
1569,1569,53,4,They protest that your kingdom is only hanging on by a thread.,1.2222222222222223,0.06954038431673219,6
1570,1570,51,2,"It says here that your father's last words were ""bless you.""",1.2222222222222223,0.06173977251921359,10
1571,1571,52,3,"Tuesday you will knight Isaac, our grand mohel, whose shield will read ""size matters""",1.2222222222222223,0.06575585358598524,8
1572,1572,53,4,"Trumpocles says, ""Fear is for losers"".",1.2222222222222223,0.06954038431673219,6
1573,1573,50,1,"Giant pranksters spotted in the area, sire.",1.2222222222222223,0.05744359616725745,12
1574,1574,42,0,Damocles called but hung up before I could answer,1.2222222222222223,0.05710624097222738,12
1575,1575,51,2,"I'm sorry sire, it says here no returns.",1.2222222222222223,0.06173977251921359,10
1576,1576,52,3,Dear Father. Stop. Happy Birthday. Stop.,1.2222222222222223,0.06575585358598524,8
1577,1577,53,4,"They don't care how big your knife is, they still you're a short-fingered vulgarian.",1.2222222222222223,0.06954038431673219,6
1578,1578,50,1,"Your $19.95 meat tenderizer has arrived, Sire!",1.2222222222222223,0.05744359616725745,12
1579,1579,49,0,"Nerves are not the only things that are fraying in the kingdom, sire.",1.2222222222222223,0.052798995923499036,14
1580,1580,52,3,I decree that the sword is definitely mightier than the pen!!,1.2222222222222223,0.06575585358598524,8
1581,1581,51,2,"It says that this model is being recalled, because no one has been killed or injured.",1.2222222222222223,0.06173977251921359,10
1582,1582,51,2,"Hear Ye, Hear Ye.. Be it known that the Robin Hood Rope Company is ordering a recall.",1.2222222222222223,0.06173977251921359,10
1583,1583,52,3,"Sire, there's new that someone's trying to kill you but nobody knows how.",1.2222222222222223,0.06575585358598524,8
1584,1584,51,2,"Chandelier compliments of your sworn enemy, who wishes to, as he says here, ""Bury the hatchet.""",1.2222222222222223,0.06173977251921359,10
1585,1585,52,3,"So I have milk, bread, eggs, and carbon steel extra-strength twine on the list. Will your Grace be requiring anything else from the market?",1.2222222222222223,0.06575585358598524,8
1586,1586,48,2,"But wait, there's more!",1.2203389830508475,0.06427129001463887,9
1587,1587,49,3,"There's been a recall on those Cutco knives you bought, sire.",1.2203389830508475,0.06866769441367397,7
1588,1588,49,3,"Sire, I have been assured that the first cut is the deepest.",1.2203389830508475,0.06866769441367397,7
1589,1589,49,3,"Word from Damocles, your majesty....",1.2203389830508475,0.06866769441367397,7
1590,1590,46,0,"We can't find the stone or the sword anywhere, sire!",1.2203389830508475,0.05442326385157392,13
1591,1591,48,2,"Your lordship, do you still wish to ""tighten the strings"" on our metaphor budget?",1.2203389830508475,0.06427129001463887,9
1592,1592,48,2,And your Magesty would like the Royal Pen to be how small?,1.2203389830508475,0.06427129001463887,9
1593,1593,49,3,"Finally, I'll need your signature agreeing to pay anything not covered under your plan.",1.2203389830508475,0.06866769441367397,7
1594,1594,49,3,Bicycle Playing Cards wants to know if they can use your image for the King of Hearts.,1.2203389830508475,0.06866769441367397,7
1595,1595,49,3,"Your grace, we got a message from Gulliver. He wants his dagger back.",1.2203389830508475,0.06866769441367397,7
1596,1596,48,2,The Three Blind Mice respectfully decline your offer of employment as court entertainers.,1.2203389830508475,0.06427129001463887,9
1597,1597,48,2,"And in a final action, the Royal Chamberlain has raised the Thread Level to DEFCON-1.",1.2203389830508475,0.06427129001463887,9
1598,1598,47,1,"According to this, it comes with a sheath for display.",1.2203389830508475,0.05955119800811672,11
1599,1599,49,3,"We, the people of the Kingdom, give you two options...",1.2203389830508475,0.06866769441367397,7
1600,1600,47,1,King Gordias sends his regards.,1.2203389830508475,0.05955119800811672,11
1601,1601,46,0,"...and the knife-guy called, assured me that everything is up to code.",1.2203389830508475,0.05442326385157392,13
1602,1602,48,2,"My Lordship, hang in there until I get to the punch line.",1.2203389830508475,0.06427129001463887,9
1603,1603,48,2,"In the end, both king and pawn have the same fate.",1.2203389830508475,0.06427129001463887,9
1604,1604,48,2,Damocles Insurance has sent an invoice.,1.2203389830508475,0.06427129001463887,9
1605,1605,52,2,"Sire, Her Majesty instructs me to say that what she actually told you was to sit *on* it.",1.21875,0.0608665515958856,10
1606,1606,51,1,Disclaimer: Not responsible for dismemberment or decapitation.,1.21875,0.05664543544843536,12
1607,1607,53,3,"Don't worry, Your Majesty. It's plastic.",1.21875,0.06481333851304336,8
1608,1608,52,2,Your brother wants to apologize for your split.,1.21875,0.0608665515958856,10
1609,1609,43,0,"... subsection B, paragraph 3, ""With great fortune and power, comes great danger"". That's a little overstated, don't you think?",1.2181818181818185,0.05620374845754969,12
1610,1610,45,2,"If this does not contain the enemy, Sir, we shall raise our level of defense to a pen.",1.2181818181818185,0.0671242332357016,8
1611,1611,46,3,"Your Majesty, the people would like to see a kinder gentler message.",1.2181818181818185,0.0719657096184116,6
1612,1612,50,3,...on the other hand...,1.2166666666666666,0.06761333513821251,7
1613,1613,48,1,"Sir, Are you sure you want to include the quote, 'walk softly and carry a big sword'?",1.2166666666666666,0.05866531842313125,11
1614,1614,48,1,"'Dear Dion, I highly recommend term limits.' Best, Barack",1.2166666666666666,0.05866531842313125,11
1615,1615,50,3,Their vote was for Instantaneously.,1.2166666666666666,0.06761333513821251,7
1616,1616,49,2,Sire - There has been a recall issued on all the suspension cable in the Kingdom.,1.2166666666666666,0.06329764084940143,9
1617,1617,50,3,Step forward if you really believe words are mightier than the sword,1.2166666666666666,0.06761333513821251,7
1618,1618,49,2,"Believe it or not, sire, it's from a man with little hands.",1.2166666666666666,0.06329764084940143,9
1619,1619,49,2,Damocles REALLY suggested making his exhibit purely seasonal.,1.2166666666666666,0.06329764084940143,9
1620,1620,50,3,"You know what they say about big swords, big sheaths.",1.2166666666666666,0.06761333513821251,7
1621,1621,49,2,"Not to put a fine point on it, your reign is under sharp threats.",1.2166666666666666,0.06329764084940143,9
1622,1622,49,2,You did not please everyone all of the time.,1.2166666666666666,0.06329764084940143,9
1623,1623,48,1,Someone named Damocles already filed for the patent.,1.2166666666666666,0.05866531842313125,11
1624,1624,51,4,The Queen requests that you fire your Feng Shui consultant.,1.2166666666666666,0.0716696228532331,5
1625,1625,49,2,Lark's tongue pie and a flagon of ale...and tell the cook to hurry.,1.2166666666666666,0.06329764084940143,9
1626,1626,49,2,"I know your sword SEEMS mightier, but hear me out here...",1.2166666666666666,0.06329764084940143,9
1627,1627,48,1,"First up today, milord must decide the true mother of a newborn baby.",1.2166666666666666,0.05866531842313125,11
1628,1628,48,1,"And finally, I would like Merlin to make the royal shaft larger than Sir Lancelot's sword.",1.2166666666666666,0.05866531842313125,11
1629,1629,49,2,"Thy wife, Sire? In the tower, with a scissors.",1.2166666666666666,0.06329764084940143,9
1630,1630,48,1,"Rumor has it you were not a slayer of giants, but a raider of Applebee's wall art.",1.2166666666666666,0.05866531842313125,11
1631,1631,49,2,"""It says 'Long Live the King'--I think that's good?",1.2166666666666666,0.06329764084940143,9
1632,1632,49,2,"Sire, the Union of the Serfs are presenting their demands for higher wages & better working conditions. As your lawyer, I advise you to accept.",1.2166666666666666,0.06329764084940143,9
1633,1633,48,1,I now pronounce you King of Williams-Sonoma. You have all the rights and privileges that come with cutlery ware.,1.2166666666666666,0.05866531842313125,11
1634,1634,49,2,You only get one chance to guess the correct answer,1.2166666666666666,0.06329764084940143,9
1635,1635,49,2,"Damocles? No, it actually says Hercules.",1.2166666666666666,0.06329764084940143,9
1636,1636,49,2,The fork is in the mail.,1.2166666666666666,0.06329764084940143,9
1637,1637,49,2,...suggests thou move thy lazy butt forward one cubit...,1.2166666666666666,0.06329764084940143,9
1638,1638,49,2,"What, he writes, do you know about the balance of power being a two-edged sword?",1.2166666666666666,0.06329764084940143,9
1639,1639,48,1,It's about commending your action on concealed weapons.,1.2166666666666666,0.05866531842313125,11
1640,1640,48,1,Damocles wants to know if he may have an audience?,1.2166666666666666,0.05866531842313125,11
1641,1641,48,1,"...and finally, the sword makers union requests that you reconsider their request for a raise.",1.2166666666666666,0.05866531842313125,11
1642,1642,46,2,"Whereas, the king commands that, if the peoople want a bigger sword, they must provide a thicker cable.",1.2142857142857142,0.06602973412408396,8
1643,1643,46,2,"My Lord King Dionysius, I must decline your kind invitation to sit on the throne. Sincerely, Damocles",1.2142857142857142,0.06602973412408396,8
1644,1644,47,3,"Damocles, Shmamocles? Really, your majesty?",1.2142857142857142,0.07077624204383748,6
1645,1645,46,2,Message fromThe Pen: Let's negotiate.,1.2142857142857142,0.06602973412408396,8
1646,1646,48,4,"Your Highness, this is a petition from the NDA, the National Dagger Association, for an open carry law.",1.2142857142857142,0.07522384653285498,4
1647,1647,49,5,"'It's a gift from Damocles""",1.2142857142857142,0.07942277844893847,2
1648,1648,47,3,Excuse me my King but there is a young boy named Arthur that says you may have his sword.,1.2142857142857142,0.07077624204383748,6
1649,1649,51,3,"This is not your sharpest idea, my lord.",1.213114754098361,0.06659047872652428,7
1650,1650,51,3,"No, it's the Sword of Leroy.",1.213114754098361,0.06659047872652428,7
1651,1651,50,2,"The catapult union has some choice words for you, my lord",1.213114754098361,0.06235257628675809,9
1652,1652,48,0,"""I received this gift from a dear friend and pass it on to you as a sign of my deep affection. Sincerely, Damocles",1.213114754098361,0.05286726392326918,13
1653,1653,49,1,Good news! You've made the final round of The Kingdom's Got Talent.,1.213114754098361,0.057804806739269465,11
1654,1654,51,3,"Your younger brother, Eric, says he feels your troubled being may be cut short.",1.213114754098361,0.06659047872652428,7
1655,1655,51,3,"The king who possesses the giant’s dagger shall suffer his herculean wrath. The giant will crush each of the king’s limbs and… you know, I could keep reading, but this gets REALLY bad for you.",1.213114754098361,0.06659047872652428,7
1656,1656,49,1,Merlin is now preparing your male-enhancement potion.,1.213114754098361,0.057804806739269465,11
1657,1657,51,3,"""Let me introduce you to my little friend!'",1.213114754098361,0.06659047872652428,7
1658,1658,49,1,Your subjects simply wish to keep you honest.,1.213114754098361,0.057804806739269465,11
1659,1659,50,2,"A Mr Damocles wishes to see you, Sir.",1.213114754098361,0.06235257628675809,9
1660,1660,50,2,"Sire, Damocles says it's not his and to check with Dionysius.",1.213114754098361,0.06235257628675809,9
1661,1661,50,2,Your subjects are concerned about excessive spending on weapons.,1.213114754098361,0.06235257628675809,9
1662,1662,50,2,"The Proclamation beings with: ""This is to inform all citizens that the old policy of death by a thousand cuts is being replaced.""",1.213114754098361,0.06235257628675809,9
1663,1663,49,1,"Your Highness, the Queen insists that you sign this life insurance policy",1.213114754098361,0.057804806739269465,11
1664,1664,49,1,I told the castles interior decorator to hang a painting of a giant fjord.,1.213114754098361,0.057804806739269465,11
1665,1665,52,4,Banquo will be a little late.,1.213114754098361,0.07057435755612214,5
1666,1666,50,2,"It's from Goliath, he''d like his sword back",1.213114754098361,0.06235257628675809,9
1667,1667,51,3,Damocles advises you to abdicate or sit somewhere else.,1.213114754098361,0.06659047872652428,7
1668,1668,50,2,Sire...Goliath respectfully requests the return of his sidearm by virtue of the kingdom's new law of open carry.,1.213114754098361,0.06235257628675809,9
1669,1669,51,3,"Sire, this last petition is a long one. Is it ok if I just skip right to the end?",1.213114754098361,0.06659047872652428,7
1670,1670,49,1,"The proclamation will say ""The pen is not mightier than this King's sword""",1.213114754098361,0.057804806739269465,11
1671,1671,50,2,"Sir, perhaps we should finalize your Christmas list a little early this year.",1.213114754098361,0.06235257628675809,9
1672,1672,50,2,"By Decree, pen, less mighty than sword!",1.213114754098361,0.06235257628675809,9
1673,1673,50,2,Her Majesty the Queen wishes to speak with you about the proposed flower motif for the throne room.,1.213114754098361,0.06235257628675809,9
1674,1674,50,2,But he proved that the pen was not mightier.,1.213114754098361,0.06235257628675809,9
1675,1675,50,2,Just wait 'til Arthur sees this one.,1.213114754098361,0.06235257628675809,9
1676,1676,48,3,"'Come on, chop chop!'",1.2105263157894737,0.06962503450169975,6
1677,1677,47,2,"I am afraid, Your Majesty, they are instead calling you 'Mack the Big Prick'.",1.2105263157894737,0.06496983156298608,8
1678,1678,46,1,Stabbing the messenger is clearly a loophole.,1.2105263157894737,0.059954254205041024,10
1679,1679,47,2,"Sire, it came for your estranged Queen with this note: ""Don't bet on the pen being mightier than the sword.""",1.2105263157894737,0.06496983156298608,8
1680,1680,49,4,This is a game of what now?,1.2105263157894737,0.07398791688784717,4
1681,1681,48,3,The position of royal sword sharpener is only to be filled after the demise of the current occupant of the throne.,1.2105263157894737,0.06962503450169975,6
1682,1682,46,1,"Your younger brother, Prince Damocles, hopes you enjoy his present.",1.2105263157894737,0.059954254205041024,10
1683,1683,46,1,"Clairvoyantly speaking, Your Majesty, I suspect a swift ending.",1.2105263157894737,0.059954254205041024,10
1684,1684,48,3,Lord & Lady Macbeth cordially invite you to their castle at Inverness.,1.2105263157894737,0.06962503450169975,6
1685,1685,46,1,"Sire, the term limit provides leave now in peace or later in pieces.",1.2105263157894737,0.059954254205041024,10
1686,1686,48,3,"The winning entry for the ""Name The New Sword"" contest is Highcalibur",1.2105263157894737,0.06962503450169975,6
1687,1687,52,3,A minstrel's joke is in the execution.,1.2096774193548387,0.06559775494907856,7
1688,1688,50,1,Can you move it along? I have a short reign here.,1.2096774193548387,0.0569686228972945,11
1689,1689,51,2,HEAVY IS THE SWORD THAT LIES OVER MY HEAD.REALLY HEAVY.,1.2096774193548387,0.061434881985617536,9
1690,1690,50,1,...which brings us to the nuclear option.,1.2096774193548387,0.0569686228972945,11
1691,1691,51,2,The Steward regrets to inform you that he has run out of wire.,1.2096774193548387,0.061434881985617536,9
1692,1692,52,3,Sir Hoyle wishes to paint you as the King of Hearts for a new card game.,1.2096774193548387,0.06559775494907856,7
1693,1693,51,2,"Your Majesty, It appears to be quite clear cut.",1.2096774193548387,0.061434881985617536,9
1694,1694,51,2,The rope maker's guild continues to strike Sire.,1.2096774193548387,0.061434881985617536,9
1695,1695,52,3,"Trump wins, so what ?",1.2096774193548387,0.06559775494907856,7
1696,1696,51,2,One order of business is to inquire about the hanging mobile.,1.2096774193548387,0.061434881985617536,9
1697,1697,51,2,"Yes, Sire, it is a replica of the Sword of Damocles once given to Hillary Clinton by James Comey.",1.2096774193548387,0.061434881985617536,9
1698,1698,50,1,Center of gravity!?,1.2096774193548387,0.0569686228972945,11
1699,1699,50,1,"No, I am afraid your insurance policy does not include any Damocles clause.",1.2096774193548387,0.0569686228972945,11
1700,1700,51,2,"...and to this treaty, there are no strings attached.",1.2096774193548387,0.061434881985617536,9
1701,1701,51,2,Your employment contract looks pretty solid except for the job security clause.,1.2096774193548387,0.061434881985617536,9
1702,1702,50,1,"In business news, sire, local hemp farmers have smoked 80% of this year’s crop, prompting the immediate recall of all royal rope.",1.2096774193548387,0.0569686228972945,11
1703,1703,52,3,I knew I shouldn't have ordered the economy priced rope.,1.2096774193548387,0.06559775494907856,7
1704,1704,51,2,Urgent from the Royal Soothsayer… Duck and cover!!!,1.2096774193548387,0.061434881985617536,9
1705,1705,50,1,It says Donald Trump has your back.,1.2096774193548387,0.0569686228972945,11
1706,1706,51,2,"Fr. William Ockham says to look up, then do the simplest thing.",1.2096774193548387,0.061434881985617536,9
1707,1707,51,2,"Yes my Lord. I will send this message out to the realm immediately: ""To all pen owners: No it's not"".",1.2096774193548387,0.061434881985617536,9
1708,1708,49,0,"Allow me to summarize this, Your Majesty.",1.2096774193548387,0.05212104435869968,13
1709,1709,51,2,Damocles writes to say he hopes you're enjoying your new chandelier.,1.2096774193548387,0.061434881985617536,9
1710,1710,51,2,Her Highness requests that you dispense with the doom and gloom.,1.2096774193548387,0.061434881985617536,9
1711,1711,51,2,"But, sire, you just banned assault weapons.",1.2096774193548387,0.061434881985617536,9
1712,1712,43,1,"Henceforth, you shall be known as Damocles.",1.2075471698113207,0.06235863877776731,9
1713,1713,44,2,"and in this divorce decree, the Queen receives half of the kingdom or ...",1.2075471698113207,0.06792855979005262,7
1714,1714,48,2,"Damocles writes that he’ll accept your offer to try out the throne—but only if the sword is replaced by a piñata filled with soft candy and cold, hard cash.",1.206896551724138,0.06394294137555384,8
1715,1715,47,1,"Let's see Sire. Damocles...?Damocles...? Nope, sorry Majesty,nothing in here. Just sit tight, we're working on it.",1.206896551724138,0.05902320792875933,10
1716,1716,48,2,"Yes, I see it. If they wanted me to quote from Macbeth, why didn't they just say so?",1.206896551724138,0.06394294137555384,8
1717,1717,47,1,"According to Damocles.. ""It's nothing to worry about""!",1.206896551724138,0.05902320792875933,10
1718,1718,48,2,"A yes, here it is. Sorry for keeping you waiting.",1.206896551724138,0.06394294137555384,8
1719,1719,47,1,Here's a nasty letter from some guy named Damocles.,1.206896551724138,0.05902320792875933,10
1720,1720,47,1,"It's a letter, Sire, congratulating you on your acceptance into The Clichéd Metaphors Society.",1.206896551724138,0.05902320792875933,10
1721,1721,48,2,"Your speech of impending doom has frightened the people, my lordship.",1.206896551724138,0.06394294137555384,8
1722,1722,49,3,"When he said ""my SWORD is bigger than yours"" I'm pretty sure it was a metaphor!",1.206896551724138,0.06851029433095054,6
1723,1723,48,2,"Up next, fix the budget deficit.",1.206896551724138,0.06394294137555384,8
1724,1724,48,2,The Royal Treasurer says nix to a new cord,1.206896551724138,0.06394294137555384,8
1725,1725,48,2,"Basically, he just says he has a bigger pen than you.",1.206896551724138,0.06394294137555384,8
1726,1726,47,1,....and the engineers are betting your crown hits the doorknob,1.206896551724138,0.05902320792875933,10
1727,1727,47,1,"From the oracle: ""Beware of visitors bearing pens"".",1.206896551724138,0.05902320792875933,10
1728,1728,47,1,"Damocles, this is to inform you that we have located your sword.",1.206896551724138,0.05902320792875933,10
1729,1729,46,0,The handyman says he can't get here until next week and there will most likely be no problems before he arrives.,1.206896551724138,0.05365424863555168,12
1730,1730,50,4,"Remember in Spinal Tap when Nigel mixed up 18’ with 18”, we kind of had the opposite problem.",1.206896551724138,0.0727916279998561,4
1731,1731,47,1,Welcome to Cleveland your majesty.,1.206896551724138,0.05902320792875933,10
1732,1732,46,0,"In other news, plowshares have hit a new low in the market today.",1.206896551724138,0.05365424863555168,12
1733,1733,46,0,"And the rebels say that if you don't abdicate, your Highness, they have a plan to remove you.",1.206896551724138,0.05365424863555168,12
1734,1734,47,1,"Let's make sure I have this spelled right before the press conference, D-A-M-O-C-L-E-S ?",1.206896551724138,0.05902320792875933,10
