rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
2144,0,7,48,55,1.1272727272727272,0.04535342286998717,560,I'ts a mid Stoneage modern .
2144,2,3,50,55,1.1272727272727272,0.05834153162906526,560,It's just a fad -- troglodytes won't last.
2144,1,5,49,55,1.1272727272727272,0.05225259457122248,560,Check the GPS again.
2144,1,5,49,55,1.1272727272727272,0.05225259457122248,560,The biggest advantage being when it rains.
2144,1,5,49,55,1.1272727272727272,0.05225259457122248,560,He lives in an echo chamber.
2144,2,3,50,55,1.1272727272727272,0.05834153162906526,560,There's an allegory in here somewhere
2144,1,5,49,55,1.1272727272727272,0.05225259457122248,560,Does Fred even know how to count to one hundred?
2144,1,5,49,55,1.1272727272727272,0.05225259457122248,560,"Sorry Hon, I know you were looking forward to riding in a rickshaw."
2144,0,7,48,55,1.1272727272727272,0.04535342286998717,560,I didn't know this place had a penthouse.
2144,2,3,50,55,1.1272727272727272,0.05834153162906526,560,Isn't that just the way? He gets his man cave and we're in the hole!
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"I know we're in the garden unit, but does he have to be so smug?"
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,But how do we know if the time-out worked?
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,If my calculations are correct...
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Zog new home 'hoity-toity.'
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Well, even if it is a timeshare, we could talk to the nice man."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,I say we pants him.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Are we usurping here or just citing eminent domain?
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,He's calling it 'a temper tantrum'.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,I do not have a holier-than-thou attitude. I simply want to be more than just another unevolved caveman.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,He's still in denial.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Your ex-boyfriend always had a knack for real estate.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Economic anxiety has really hit Bob hard.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Dad thinks we're in our rooms and can't get to the party.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Reality television may be primitive but I can’t look away…
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,So he has a nice dry cave. I say he's miserable with nothing to live for.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,The first known vegan.
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,The grass is always greener in the other cave.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Well, you know he bought his place before the crash."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"I'm telling you Janet, the gentrification in this neighborhood is going to drive us right back to the Stone Age!"
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,I think it's time for an upgrade.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Look at him honey, ...what a troglodyte! So afraid to try any thing new!"
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,You think you can distract him?
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Look! Is that a Steve Bannon?"" ""Yes, honey, It looks like one, doesn't it?"
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Sure it cost us four pelts, but where else can you see performance art these days?"
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,I like his his cave better than ours.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Sure, he has a lovely home, but is he really happy?"
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,"For a caveman, he sure loves his man-cave."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Me sorry bring daughter home late, Zrug. Forgot spring forward not invented yet."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"How can he live that way, - without a decent wi-fi signal?"
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,I can see how a closed concept could have its advantages.
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,He's caught between a rock and a hard place.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,He lost his job selling insurance to a Neanderthal.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Poor guy — he can't climb in and out of holes any longer.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Windows would make eloping a lot easier than tunneling.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,His girlfriend said she was a vegan and he doesn't know what that means.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Since she left he just keeps mumbling 'Yabba-dabba-do'.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"One man, all alone, in what's left of his Tower. Yet, he persisted!"
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,It's like he doesn't think of himself as a holeman anymore.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,What is our safe word?
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Peek a boo. I see you.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,We'll stay here until he chills out.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,We're just lucky he subletted this micro-apartment.
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,Is it 2020 yet?
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Envy him? What's the use of owning a luxury cave when you've got nobody to share it with?
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,I'd like to know how he can afford those digs on what he makes!
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,This is not what I expected after all that digging.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Ironically, he's the one acting like a stick in the mud."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Just like that round thing that rolls, horizontal hole homes are just a fad."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Someone better tell him that he's got to rub those two rocks together...just staring at it ain't gonna start that fire.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"He says it fits five,"
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,"Said he couldn't come over 'cause he was ""busy"" tonight."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,There must be an easier way to get to the Renaissance
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,I like ours better....we have more light.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"No, I think I have time to finish watching this picture."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"I don't know dude; all I said was, 'Stop being such a Neanderthal.'"
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"He´s the last living Neanderthal, and he says that the Cro-Magnon diet will lead to extinction."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,You'll come back to the sandbox when you finish your timeout
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Just don't ask about his first ax.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Well, what about horizontal rain?"
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Do you think we'll ever be able to use the cave entrance?
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,We'll be in the gift shop.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Looks like he is watching his favorite show, The Flintstones!"
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Why is he blocking the Cat Door?
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,His cave certainly has curb appeal.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Manifest destiny.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,He says he won't dig to China until they stop the Yulin festival.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,I still say what they're charging for the view isn't worth the price.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Next time, we need to leave a sock on the door. But first, you'll need to invent the door. And socks."
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,"If I would of hired Flintstone and Rubblestein, I would of gotten the Cave!"
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Are you sure he heard the saber-toothed tiger alarm?
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,I think he's what some call an up and comer.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Modern or Contemporary?
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,Og's house is much nicer than our s**t hole!
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Well honey, at least we have a view!"
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Everyone is saying it's a portal to the underworld, but in this pre-truth era, I'm not sure what to believe."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,A cave like that isn't everything.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"I kind of like it. Better view and less up and down. Smoke might be a problem, though."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"""Do you think his ""time out"" punishment was too severe""?"
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,The Greeks will have a word for this.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"""Gork hole better,don't fill up with water""."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,He's not down with the whole tiny hole thing.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Let him stew. If this fallout shelter protects us from the Beginning of he World, so be it."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Obviously, a year in timeout is not enough"
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Don't ya hate the 1%ers?
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Caves are so bourgeoisie.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,He won't join us until he sees someone on CNN say that world news isn't breaking anymore . . .
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,He says he gets better reception in there ...
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Fancy joining us in the rubble bath?
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Selfish one-percenter.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Ever since they drained the swamp, he's got nothing left to wallow in."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Sure, it's nice, but at least ours isn't a co-op."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Every time we go on a home tour, you get dissatisfied with our place."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Your ""guru"" seems pretty middle class to me."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Told you. Real stakeouts are boring.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,- he is pissed we didn't 'build a wall' - i honestly thought he said 'dig a hole'
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Reminds me of the lonely nights in my first man cave.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,I wonder for how many centuries the hipsters will continue to disdain the bridge people and us tunnel people?
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,He's not old and rich enough to be a Cabinet nominee.
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,"They weren't aware of it at the time, but Dave and Cheryl had just pioneered 'the great escape'..."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Let's move on.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Stop being such a cavebaby!
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Now we call this one the deluxe man cave.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,He's grounded for the Stone Age.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,I hear he ate his roommate...
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,C'mon. You're being a Neanderthal!
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Before underground dating, I couldn’t walk erect either."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,He thinks he's so great with that horizontal hole.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Pre-historic CIA hacking techniques
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,I told you it wasn't a train...
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Oog calls it a high rise condo.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"If his house is so hot, why doesn't he have a woman?"
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,He voted for you-know-who in Nov. and is now too embarrassed to show his face in public!
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Does one person really need all that space to live in?
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,It starts with a Guru selling ground floor housing. What next?
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,I bet his home is better in a thunder storm!
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Stupid gentrification!
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,This isn't what I had in mind for living in the suburbs.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,...Ug's wife didn't care for the above-ground housing scheme...
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Kog, you're embarrassing yourself. Will you please get back into the hole?"
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,Do you think he meant yesterday?
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,....we should totally make a Harlem Shake video together
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Just how do I convince him our hole is better than his cave.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Grak say cave the ultimate in housing -- no digging.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,He never exercises. We shouldn't have bought him a remote control.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Always complaining. He should finally put up and join the Condo Board.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Looks like our third wheel is out of alignment again.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"See, I told you he has the new rockpad."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"I bet it's bet it's rent-controlled, too."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,He stubbornly refuses to look at Pop-up messages
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,I never thought he'd cave.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"...Oh come on Bruce! We said the cave, not the closet."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Anteroom my ass!
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Maybe when we get some American based job's we can afford a place like that too. Probably not, he's rich but I hear he started a company called politics"
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Look, a wheel!"
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Oog. Your husband wait up. This like being stuck in bad cave painting.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,I'm positive he's seeing the monkey girl three caves down.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,He's an ass and WE have a hole in the ground ... Hey! I just invented the quip!
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Our leader is a Man of the People, working to help the little guy. Yeah, right. His lifestyle says it all!"
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,So that's where Link went missing.
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,"Don't worry, he'll cave eventually."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"The one-story cave is real, the view is fake."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Uh-oh! Thirtyfive meters short. El Chapo will be...................
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,He's got to get out more often if he wants to settle down in a nice hole like the rest of us.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Wonder no more, behold a one per-center"
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,So you're saying we're digging in the wrong direction?
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Shhhh ... the Prime Directive.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Tell your brother we won't stay too long.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,He took to meditation after the incident with the sabre-toothed tiger.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,I knew unisex restrooms were a mistake.
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,"English is so problematic, he thought I meant ""wholesome""."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Uh-oh, our rent is due again."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,I wish Dad would invent indoor plumbing already!
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"If he reacts like that after we invent the hole, imagine when he finds out about the wheel."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"But, he can't afford it!"
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"He's is such a neanderthal, I can't imagine living in a cave like that."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,And granite tabletops throughout. What a catch.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,It's kind of sad...Ralph will never evolve until he learns to think 'outside the cave'
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"There's a lesson somewhere in there, Plato."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"""That T-Rex passed by hours ago. Don't be such a wimp, Todd."" *I am teaching an English class of high school juniors, using ""The New Yorker"" as our text. This caption is from my student Iheanyichi Inyama."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Obviously, he doesn't see the need for a fall-out shelter."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Damn you, El Chapo!"
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,It's time we moved up a bit.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,We should of gotten an Architect.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Technically he does indeed have a home.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Come back! We promise no more PDA in the hot tub.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Hole in ground better than Trump Cave.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"You would think, in this day and age, that he would be more open-minded."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Usually I only have to worry about waking up our pet mammoth.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,He hasn't been the same since he failed the School Of Rock
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,He hasn't left the den since he got Amazon Fire.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Hey Bruno! Come try out the hot tub!
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Senor El Guapo, that American border agent looks like one tough hombre."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,I wouldn't want to worry about the monthly payments.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,You wanted a daylight basement.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,I wonder when he's going to notice.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,I'm never leaving this cave -- I have too much prehistory here.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,He's still mad I won't let him in our hole club
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Sure, the extra space is nice, but it's just not ""hole, sweet hole,"" you know?"
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"It's just been hieroglyph reruns for him. Yeah, he's in a dark place."
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,"It looks OK, but it's a pre-fab."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,3D was definitely a waste of money.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Looks like Jones is on the dog house again.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Do you still want to move from the inner city?
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Hey, the association rules say you can't spend all day hanging around in a common area, schmuck!"
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Yes, 'slaves were immigrants' was his brainchild."
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,maybe 'metric' means 'close enough'?
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,He's having his 'me time'.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Live in a cave? Ha! He wouldn't know a home from a hole in the ground.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Generation B thinks they're too special to 'just hunt'.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Maybe it's time to tell him the new deodorant isn't working.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Big deal. If there's a flood it'll still fill up.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Do you think he would be receptive to cavemates?
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,He's jealous of our angst.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Dammit, he’s home. I told you not take the tunnel during rush hour."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"I don't want to be a caveman, I want to be a hole person."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"...99, 100. Ready or not, here I come!"
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,He's got to be cave-stabilized
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,We both knew it was a trade-off; better drainage or better view.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,But think of the upkeep!
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,looks like we're all up against the wall now.
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,La-De-Dah Big Rich!
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Oh! This is how he does it!
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,We probably shouldn't have just dropped in.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"Yeah, but he borrowed from his 401(K) to get it...classic mistake!"
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"... and this, of course, is the penthouse! Two extra bat-rooms and one's own personal security guard included!"
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Man cave goes condo.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,We need to wait ten minutes to be fashionably late.
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,I thought you said they built a wall...
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"I don't think he understands the difference between, fire and fired."
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,Vent housing is the latest rage.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Still TV time?"" ""Wait, he's going to tweet soon."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,When they said a cave with a built in pool I was hoping for more.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Union break.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,...as if he thought of putting the hole on its side!
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,Who is his decorator?
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,You call this 'the spare bedroom'?
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"So, someone from the old neighborhood did survive!"
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"Yeah, he's gay, and you know what that means? He's going co-op."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,McMansion.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"When I win the lottery, We'll get a place like that."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Ogg knew Og should taken dat left turn at Albuquerque.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Traditional housing has entered a disruptive phase.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Ugg's really getting up in the world.
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,He'll come play when he's out of Time Out.
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,He'll come around.
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,He's just not into hide & go seek.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"The man, the myth of the cave, the legend."
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,Do you think he is getting too old for time outs?
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,Think he's still mad about that bag of burning dog poop?
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,An overrated airbnb for sure.
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,"""He's hooked on 'Fox & Friends.'"
2412,0,6,46,52,1.1153846153846154,0.044736922925984586,560,I'm not sure Hugo is in the mood for a pop in.
2412,2,2,48,52,1.1153846153846154,0.059242618939646566,560,History not long remember Caveman
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,"He's REALLY standing his ground with this whole ""cave man"" trend."
2412,1,4,47,52,1.1153846153846154,0.05249323847751087,560,It’s Pruett. He still keeps blathering on about how it wasn’t CO2 that got things to this
2647,1,4,48,53,1.1132075471698113,0.051539276936327136,560,You're not thinking of leaving me for Ed because he has a better cave are you?
2647,0,6,47,53,1.1132075471698113,0.043938680706010445,560,Of course our artisanal hole is better.
2647,0,6,47,53,1.1132075471698113,0.043938680706010445,560,One day Kronk will understand the concept of wife swap.
2647,0,6,47,53,1.1132075471698113,0.043938680706010445,560,When he gets upset he retreats to his man cave.
2647,1,4,48,53,1.1132075471698113,0.051539276936327136,560,"Cross my heart and hope to die... There he goes again. Another tectonic shift, and he's mumbling some ritual to the stone god! In a cave, no less."
2647,1,4,48,53,1.1132075471698113,0.051539276936327136,560,He's an atheist and believes there are no atheists in foxholes.
2647,1,4,48,53,1.1132075471698113,0.051539276936327136,560,"Honey, did I think you forgot to lock the door again..."
2647,0,6,47,53,1.1132075471698113,0.043938680706010445,560,I think you should get him a puppy before asking for a divorce.
2647,2,2,49,53,1.1132075471698113,0.05815484908461297,560,"""He just found out that Brangelina broke up""."
2647,0,6,47,53,1.1132075471698113,0.043938680706010445,560,I think he's somewhere between the pit of Man's fears and the summit of his knowledge
2647,0,6,47,53,1.1132075471698113,0.043938680706010445,560,"He's house rich, but grubs poor."
2647,0,6,47,53,1.1132075471698113,0.043938680706010445,560,"I heard that Moog's woman left him. So, maybe we've got a shot at his cave."
2647,0,6,47,53,1.1132075471698113,0.043938680706010445,560,He goes there to watch football on his big screen.
2647,0,6,47,53,1.1132075471698113,0.043938680706010445,560,He's been like that ever since finding out there's no Internet access here at Caveman Park.
2647,1,4,48,53,1.1132075471698113,0.051539276936327136,560,I think we enable each other's social anxiety.
2647,0,6,47,53,1.1132075471698113,0.043938680706010445,560,He’s acting just like a Neanderthal.
2647,2,2,49,53,1.1132075471698113,0.05815484908461297,560,"Don't mind him, he doesn't believe in China."
2664,1,3,44,48,1.1041666666666667,0.053590773834580184,560,My bad.
2664,0,5,43,48,1.1041666666666667,0.044558346215878446,560,Radical!
2664,1,3,44,48,1.1041666666666667,0.053590773834580184,560,whoops! It's occupied.
2664,0,5,43,48,1.1041666666666667,0.044558346215878446,560,"Bob say, ""Bob first."""
2664,0,5,43,48,1.1041666666666667,0.044558346215878446,560,"Honestly Bob, did you have to tell him his fur pelt made him look fat?"
2664,2,1,45,48,1.1041666666666667,0.06130657275434796,560,Your Dad thinks he's plugged the Tunnel of Love!
2664,1,3,44,48,1.1041666666666667,0.053590773834580184,560,I think El Chapo is upset by how far escapism has regressed.
2664,1,3,44,48,1.1041666666666667,0.053590773834580184,560,I think we were just disrupted.
2664,1,3,44,48,1.1041666666666667,0.053590773834580184,560,He pays $3500. a month a one bedroom cave because we're in San Francisco. At least our hole is free.
2664,0,5,43,48,1.1041666666666667,0.044558346215878446,560,So what now he gets the cave and I get the guest hole?
2664,0,5,43,48,1.1041666666666667,0.044558346215878446,560,I hate loud upstairs neighbors.
