,unfunny,somewhat funny,funny,caption,score,precision
2566,40,5,1,"Hello, I am your sales representative from Monsanto.",1.1521739130434785,0.061913070618242964
2567,41,3,2,"Welcome, but be warned, someone just crop dusted.",1.1521739130434785,0.06927778784183837
2568,40,5,1,Welcome back to Roswell! We need you more than ever during this election year!,1.1521739130434785,0.061913070618242964
2569,40,5,1,Big fan of your work. Your crop circles are so inspiring.,1.1521739130434785,0.061913070618242964
2570,39,7,0,Word of your pumpkin-face-carving has greatly excited our cosmetologists.,1.1521739130434785,0.05354479188959757
2571,40,5,1,"Hello there. Our spaceship technology is sponsored by Dell. Welcome aboard to the Dell, farmer.",1.1521739130434785,0.061913070618242964
2572,39,7,0,I'm here to spruce up your crop circles.,1.1521739130434785,0.05354479188959757
2573,40,5,1,"Me Tonto, You Lone Rancher",1.1521739130434785,0.061913070618242964
2574,41,3,2,Take me to your Donald.,1.1521739130434785,0.06927778784183837
2575,40,5,1,Hello. I'd like to offer you the first crop circle franchise in your area.,1.1521739130434785,0.061913070618242964
2576,41,3,2,No GMO? Welcome in.,1.1521739130434785,0.06927778784183837
2577,39,7,0,Welcome to your all expense paid vacation to Proxima Centauri IV.,1.1521739130434785,0.05354479188959757
2578,40,5,1,Hope that giant wall didn't give you any trouble coming in.,1.1521739130434785,0.061913070618242964
2579,40,5,1,It's just for one term,1.1521739130434785,0.061913070618242964
2580,40,5,1,"Welcome aboard, you are my first Uber customer from Kansas!",1.1521739130434785,0.061913070618242964
2581,41,3,2,Take me with you.,1.1521739130434785,0.06927778784183837
2582,41,3,2,Thank you for not abducting the cows again.,1.1521739130434785,0.06927778784183837
2583,40,5,1,I come from the planet Monsanto and I mean you no harm.,1.1521739130434785,0.061913070618242964
2584,39,7,0,Soon you won't be in Kansas anymore.,1.1521739130434785,0.05354479188959757
2585,41,3,2,At least my species has the decency to shake your hand and buy you a drink before we get to the probing...,1.1521739130434785,0.06927778784183837
2586,39,7,0,Glxpr is my name; crop circles is my game.,1.1521739130434785,0.05354479188959757
2587,41,3,2,Could I borrow 200 grams of C12H22O11?,1.1521739130434785,0.06927778784183837
2588,39,7,0,"Oh, good. Maybe you can explain to us that program called ""Dancing with the Stars.""",1.1521739130434785,0.05354479188959757
2589,40,5,1,"hi, I am Ali, your uber driver today...",1.1521739130434785,0.061913070618242964
2590,39,7,0,Do you agree to 2.5 times surge pricing?,1.1521739130434785,0.05354479188959757
2591,40,5,1,You're on your way to a better place where there is no agribusiness.,1.1521739130434785,0.061913070618242964
2592,41,3,2,"You are not alone. Since the Trump campaign started gaining momentum, our phone has been ringing off the hook",1.1521739130434785,0.06927778784183837
2593,40,5,1,Howdy Neighbor! Come on in and stay for dinner.,1.1521739130434785,0.061913070618242964
2594,39,7,0,"I don't usually answer Craigslist personals, but I was curious what you meant by ""probing""?",1.1521739130434785,0.05354479188959757
2595,40,5,1,...and remember to 'Like' us on Facebook for 25%-off your next abduction.,1.1521739130434785,0.061913070618242964
2596,41,3,2,"Pleased to meet you, take my card MARTIAN WORKERS LLC, in case Mexico builds that wall.",1.1521739130434785,0.06927778784183837
2597,40,5,1,Did you come in over the wall or really go through immigraton?,1.1521739130434785,0.061913070618242964
2598,41,3,2,Words out. We hear you need a leader.,1.1521739130434785,0.06927778784183837
2599,39,7,0,"Farmer John, the Red Planet is going Green.",1.1521739130434785,0.05354479188959757
2600,41,3,2,"Thanks again for picking up my crop circle shift, Farmer Brown.",1.1521739130434785,0.06927778784183837
2601,41,3,2,"Dad, I've come back for the summer harvest.",1.1521739130434785,0.06927778784183837
2602,40,5,1,""" Who is 'Farm Bill' ""?",1.1521739130434785,0.061913070618242964
2603,39,7,0,Is your crop gluten-free?,1.1521739130434785,0.05354479188959757
2604,40,5,1,"Comes with a 100,000 light year warranty",1.1521739130434785,0.061913070618242964
2605,41,3,2,Your crop circles look great! See ya next time!,1.1521739130434785,0.06927778784183837
2606,41,3,2,"No hard feelings, but Green Acres is the place to be.",1.1521739130434785,0.06927778784183837
2607,39,7,0,Got GMO?,1.1521739130434785,0.05354479188959757
2608,40,5,1,"Mr. Kent? We have come for your boy, Clark.",1.1521739130434785,0.061913070618242964
2609,41,3,2,Don't be afraid. This is a rescue mission for you to be our new Family Farm Leader .,1.1521739130434785,0.06927778784183837
2610,41,3,2,Are you visiting or staying?,1.1521739130434785,0.06927778784183837
2611,41,3,2,"Welcome Aboard!"" ""The ETA to your destination, as stated, will be in light years.",1.1521739130434785,0.06927778784183837
2612,40,5,1,"From Roswell, I presume.",1.1521739130434785,0.061913070618242964
2613,39,7,0,Your online dating profile didn't mention that you liked to clasp hands on a first date.,1.1521739130434785,0.05354479188959757
2614,40,5,1,Are you available for crop spraying?,1.1521739130434785,0.061913070618242964
2615,41,3,2,"""Our GPS is down and we need directions th Grover's Mill""!",1.1521739130434785,0.06927778784183837
2616,39,7,0,Could you do crop triangles this time? Circles make me dizzy.,1.1521739130434785,0.05354479188959757
2617,39,7,0,'Greetings! We have observed that you are the one truly intelligent being on this planet.',1.1521739130434785,0.05354479188959757
2618,40,5,1,We were here long ago. Just been waiting for those cannabis laws to change.,1.1521739130434785,0.061913070618242964
2619,41,3,2,The field is yours for any geometrical pattern you see fit,1.1521739130434785,0.06927778784183837
2620,41,3,2,"I just demolished the Wall, so you won't have to work in the field by yourself any more.",1.1521739130434785,0.06927778784183837
2621,40,5,1,"Hi, I'm Zork and I'm running for Galactic OverLord. I hope I can count on your vote.",1.1521739130434785,0.061913070618242964
2622,40,5,1,I'm a bit lost. Which way is Mars?,1.1521739130434785,0.061913070618242964
2623,42,1,3,Greetings! I'm your new sales rep from Monsanto.,1.1521739130434785,0.07593151824596947
2624,40,5,1,Welcome Earthling! My tomatoes look like crap.,1.1521739130434785,0.061913070618242964
2625,40,5,1,We're here on behalf of the Trump campaign to see if we can count on your support in November.,1.1521739130434785,0.061913070618242964
2626,40,5,1,Thanks for the kale. It's not in season on our planet.,1.1521739130434785,0.061913070618242964
2627,39,7,0,Howdy! Chris Smith here - your new Monsanto sales rep.,1.1521739130434785,0.05354479188959757
2628,40,5,1,But I must warn you -- the farming subsidies on our planet are quite low.,1.1521739130434785,0.061913070618242964
2629,42,1,3,"After you ran away to Woodstock, I never thought I would see you again son.",1.1521739130434785,0.07593151824596947
2630,40,5,1,"Thanks, Jim. Same time next eon?",1.1521739130434785,0.061913070618242964
2631,39,7,0,How do you feel about genetic crop modification?,1.1521739130434785,0.05354479188959757
2632,41,3,2,¡Hola! Mi casa es su casa.,1.1521739130434785,0.06927778784183837
2633,40,5,1,Greetings from the Planet Monsanto. We're here to improve your crop yield.,1.1521739130434785,0.061913070618242964
2634,40,5,1,We believe in eating foods sourced only in our local galactic cluster.,1.1521739130434785,0.061913070618242964
2635,40,5,1,"Sorry, but I don't know of a Rod Serling around these parts.",1.1521739130434785,0.061913070618242964
2636,40,5,1,Of course you're welcome to come with us. But are you sure Donald Trump will win the election?,1.1521739130434785,0.061913070618242964
2637,40,5,1,We need your help with our new farm-to-table restaurant.,1.1521739130434785,0.061913070618242964
2638,41,3,2,Welcome aboard Space Mountain. One revolution or two?,1.1521739130434785,0.06927778784183837
2639,40,5,1,"Greetings earthling, take me to your seeder.",1.1521739130434785,0.061913070618242964
2640,41,3,2,What do you mean you only mow in circles?,1.1521739130434785,0.06927778784183837
2641,41,3,2,"So it's settled: we'll split your insurance payments for ""mysteriously destroyed crops"".",1.1521739130434785,0.06927778784183837
2642,40,5,1,"Greetings, let's talk crop circles and what they can do for your farm.",1.1521739130434785,0.061913070618242964
2643,41,3,2,"So, how much moonshine do you want this time?",1.1521739130434785,0.06927778784183837
2644,40,5,1,Could I trouble you for some sugar?,1.1521739130434785,0.061913070618242964
2645,40,5,1,Greetings! Can I use your bathroom?!,1.1521739130434785,0.061913070618242964
2646,40,5,1,"""This is the new John Deere?",1.1521739130434785,0.061913070618242964
2647,40,5,1,"So you was fixin' to git to Rigel? Shoot, I knows where that be, in Orion's Foot. Lemme give y'all some directions.",1.1521739130434785,0.061913070618242964
2648,41,5,1,Yes...Uber has thoroughly vetted both me and my vehicle.,1.1489361702127658,0.06066790909183939
2649,41,5,1,Take me to your bully.,1.1489361702127658,0.06066790909183939
2650,41,5,1,This wasn't mentioned in the almanac.,1.1489361702127658,0.06066790909183939
2651,41,5,1,Is this the highway to heaven?,1.1489361702127658,0.06066790909183939
2652,42,3,2,"The kids are so excited about meeting you, mister Mcdonald!",1.1489361702127658,0.06786504677504616
2653,40,7,0,Can you teach me to make crop circles?,1.1489361702127658,0.052493102531400965
2654,41,5,1,Howdy Pardner!,1.1489361702127658,0.06066790909183939
2655,42,3,2,Welcome to the Machine,1.1489361702127658,0.06786504677504616
2656,42,3,2,what took you so long?,1.1489361702127658,0.06786504677504616
2657,40,7,0,We heard you run the best Farmer's Market on Earth.,1.1489361702127658,0.052493102531400965
2658,41,5,1,It's pretty near showtime.,1.1489361702127658,0.06066790909183939
2659,41,5,1,Nice to meet you. Does this Spaceship have wifi?,1.1489361702127658,0.06066790909183939
2660,42,3,2,"Hi, I'm your new neighbor. Can I borrow a cup of sugar?",1.1489361702127658,0.06786504677504616
2661,43,1,3,"Welcome to Kansas, as long as you're not one of those illegal aliens.",1.1489361702127658,0.07436890448287321
2662,40,7,0,"Fear not humanoid, you will be safe from Trump on Martian land.",1.1489361702127658,0.052493102531400965
2663,40,7,0,No one will ever again call you a redneck!,1.1489361702127658,0.052493102531400965
2664,41,5,1,"Greetings, we saw your signs.",1.1489361702127658,0.06066790909183939
2665,41,5,1,I was thinking we might change things up and go with crop ovals this year.,1.1489361702127658,0.06066790909183939
2666,42,3,2,It's ok. We wont use those long needles on you like we did last time. I promise.,1.1489361702127658,0.06786504677504616
2667,41,5,1,"...now don't feel too bad, folks visiting from New York and California weren't able to live without technology for a whole weekend either!",1.1489361702127658,0.06066790909183939
2668,40,7,0,"Howdy, I'm your new Monsanto representative.",1.1489361702127658,0.052493102531400965
2669,41,5,1,"""We’re delighted you saw our ad for 'crop circles' on Nextdoor.com.",1.1489361702127658,0.06066790909183939
2670,40,7,0,Come right in...this'll just take a light year or two!,1.1489361702127658,0.052493102531400965
2671,40,7,0,Thanks again and sorry for the circle. You'd think an advanced civilization would have found a more efficient fuel than corn by now.,1.1489361702127658,0.052493102531400965
2672,42,3,2,"Congratulations, You are our one-millionth passenger.",1.1489361702127658,0.06786504677504616
2673,42,3,2,My only options here are Trump and Hillary. Let's go!,1.1489361702127658,0.06786504677504616
2674,42,3,2,"I don't think I need a photo, they'll believe me.",1.1489361702127658,0.06786504677504616
2675,40,7,0,Come on - it's time to build a wall around Earth.,1.1489361702127658,0.052493102531400965
2676,41,5,1,Have you given any thought as to who you might support in the 2096 Iowa Caucuses?,1.1489361702127658,0.06066790909183939
2677,41,5,1,Don't be alarmed. I'm organic.,1.1489361702127658,0.06066790909183939
2678,41,5,1,My wife wants to know if you have been sent by Steven King and if so will you speak to her book club on Tuesday afternoon at 1:00?,1.1489361702127658,0.06066790909183939
2679,40,7,0,"You must have misunderstood me the first time. I'm here to ""Take you FROM your leader.""",1.1489361702127658,0.052493102531400965
2680,42,3,2,Have I got a tractor beam for you.,1.1489361702127658,0.06786504677504616
2681,41,5,1,"We heard your country is in a difficult election year, we're here to help.",1.1489361702127658,0.06066790909183939
2682,40,7,0,We flew over the wall.,1.1489361702127658,0.052493102531400965
2683,41,5,1,Sure you can spend the night. But I just have one rule.,1.1489361702127658,0.06066790909183939
2684,40,7,0,"Don't worry, it runs on ethanol.",1.1489361702127658,0.052493102531400965
2685,42,3,2,"Yes, I've heard of globiaization...""",1.1489361702127658,0.06786504677504616
2686,41,5,1,"Earthling, we have much in common: no buttons.",1.1489361702127658,0.06066790909183939
2687,41,5,1,Is it true you don't do daylight savings time up there?,1.1489361702127658,0.06066790909183939
2688,41,5,1,We've come to help Bernie Sanders.,1.1489361702127658,0.06066790909183939
2689,40,7,0,"Greetings, Earthling! Are you male, female, or non-binary?",1.1489361702127658,0.052493102531400965
2690,42,3,2,I hope you take Trump refugees.,1.1489361702127658,0.06786504677504616
2691,41,5,1,E.T. said we could trust you.,1.1489361702127658,0.06066790909183939
2692,42,3,2,"Hi. It's Me. Thought I was never coming, did you?""",1.1489361702127658,0.06786504677504616
2693,43,1,3,"Tell the Donald, we can't wait any longer.",1.1489361702127658,0.07436890448287321
2694,42,3,2,Thanks so much for deciding to use the GMO seed! We're finding that we get much better mileage and the engines run cleaner with your corn.,1.1489361702127658,0.06786504677504616
2695,41,5,1,"We're new to the neighborhood, where is the nearest Walmart?",1.1489361702127658,0.06066790909183939
2696,41,5,1,Thanks but your planet is a little too polluted for us to invade.,1.1489361702127658,0.06066790909183939
2697,41,5,1,"With the illegals gone, we heard you needed farm hands",1.1489361702127658,0.06066790909183939
2698,43,1,3,Ted is having second thoughts about his chose of “Spacebnb” for lodging.,1.1489361702127658,0.07436890448287321
2699,41,5,1,"It's been light-years, I'm your distant cousin Sid.",1.1489361702127658,0.06066790909183939
2700,41,5,1,Pleasetake me to your planet. Its an election year here.,1.1489361702127658,0.06066790909183939
2701,41,5,1,Happy Halloween,1.1489361702127658,0.06066790909183939
2702,42,3,2,President? Sure you have my vote!,1.1489361702127658,0.06786504677504616
2703,41,5,1,"We saw that you just moved in a couple hundred millennia ago and wanted to say, 'Hello.'",1.1489361702127658,0.06066790909183939
2704,40,7,0,Fly me to the moon and let me play among the stars.......,1.1489361702127658,0.052493102531400965
2705,41,5,1,"Don't be sad, Pholutel. We warned you how they felt about unregistered aliens.",1.1489361702127658,0.06066790909183939
2706,41,5,1,"You ain't seen nothin' yet, Mr. Organic Farmer!",1.1489361702127658,0.06066790909183939
2707,41,5,1,"Howdy, I rather thought his wall couldn't keep you out.",1.1489361702127658,0.06066790909183939
2708,41,5,1,"On your survey, I'm looking for ""Excellent.""",1.1489361702127658,0.06066790909183939
2709,40,7,0,Interesting. I guess you could say we're universavores.,1.1489361702127658,0.052493102531400965
2710,41,5,1,Got time for a drink?,1.1489361702127658,0.06066790909183939
2711,41,5,1,"You come to take us to California, mister?",1.1489361702127658,0.06066790909183939
2712,41,5,1,Hi -- We heard all about your marvelous corn.,1.1489361702127658,0.06066790909183939
2713,41,5,1,"Is your farm insured against space aliens? If not, do I have a deal for you...",1.1489361702127658,0.06066790909183939
2714,41,5,1,Your turn to pick where we put a crop circle.,1.1489361702127658,0.06066790909183939
2715,41,5,1,Greetings stranger. Why yes yes I've heard of ancestry dot com.,1.1489361702127658,0.06066790909183939
2716,41,5,1,"You from a red state or a blue state, friend?",1.1489361702127658,0.06066790909183939
2717,40,7,0,"If the effects last more than 4 million years, see your doctor.",1.1489361702127658,0.052493102531400965
2718,40,7,0,Take us to your Farm Aid. We want to meet Willie Nelson.,1.1489361702127658,0.052493102531400965
2719,42,3,2,Come in and try some roasted tperoxit gizzards.,1.1489361702127658,0.06786504677504616
2720,42,3,2,Don't worry we don't have politicians on our planet.,1.1489361702127658,0.06786504677504616
2721,40,7,0,It was a dare.,1.1489361702127658,0.052493102531400965
2722,42,3,2,"Nice to you meet you, we don't get many visitors from New York.",1.1489361702127658,0.06786504677504616
2723,41,5,1,"Hey guys, our crop circle designer is here.",1.1489361702127658,0.06066790909183939
2724,40,7,0,"You don't know it yet, but thank you for letting us use your corn field for our latest ad.",1.1489361702127658,0.052493102531400965
2725,41,5,1,"Hi, we're here to make an enigmatic circle in your wheat field.",1.1489361702127658,0.06066790909183939
2726,41,5,1,Have I got a cookbook for YOU!!,1.1489361702127658,0.06066790909183939
2727,43,1,3,We're from the government and we're here to help.,1.1489361702127658,0.07436890448287321
2728,42,3,2,We're interested in opening a farm-to-zilxort restaurant,1.1489361702127658,0.06786504677504616
2729,42,3,2,I'm from Monsanto.,1.1489361702127658,0.06786504677504616
2730,40,7,0,Best darn arugula in the galaxy!,1.1489361702127658,0.052493102531400965
2731,41,5,1,Don't worry... only half of us are genetically modified.,1.1489361702127658,0.06066790909183939
2732,42,3,2,Good news! We left Obama's birth certificate on Pluto and built a wall around it.,1.1489361702127658,0.06786504677504616
2733,41,5,1,"TAKE ME TO YOU LEA -- oh, never mind.",1.1489361702127658,0.06066790909183939
2734,41,5,1,I've been waiting so long for this moment that it feels like light years.,1.1489361702127658,0.06066790909183939
2735,41,5,1,Welcome aboard! We're here to serve man.,1.1489361702127658,0.06066790909183939
2736,41,5,1,"Hello, I must be going",1.1489361702127658,0.06066790909183939
2737,41,5,1,You have the best landing fields in town.,1.1489361702127658,0.06066790909183939
2738,42,3,2,"Likewise. Um, do you have one of those little wooden enclosures with the hole underneath?",1.1489361702127658,0.06786504677504616
2739,41,5,1,"Welcome to the first intergalactic reality show -- ""How to Serve Man!""",1.1489361702127658,0.06066790909183939
2740,40,7,0,I just want to say one word to you. Ethanol.,1.1489361702127658,0.052493102531400965
2741,42,3,2,Thanks for giving us a hand.,1.1489361702127658,0.06786504677504616
2742,42,3,2,We've traveled thousands of light years to watch you milk a cow. We hear you're the best!,1.1489361702127658,0.06786504677504616
2743,41,5,1,"Thank you for the welcome, but can we just get some coffee on this planet?",1.1489361702127658,0.06066790909183939
2744,42,3,2,We seek your help in fixing our planet's broken political system.,1.1489361702127658,0.06786504677504616
2745,43,1,3,"""when you go back,take my wife.",1.1489361702127658,0.07436890448287321
2746,41,5,1,"Welcome aboaard and might I say ""Nice bibs"".",1.1489361702127658,0.06066790909183939
2747,42,3,2,I'm not much for these time share thingamagigges,1.1489361702127658,0.06786504677504616
2748,42,3,2,And y'all promise there will none of them dang foreigners there...right?,1.1489361702127658,0.06786504677504616
2749,43,1,3,I forgot to bring the six pack.,1.1489361702127658,0.07436890448287321
2750,42,3,2,Greetings. I'm here to see your leader about a bill I received for a giant dome.,1.1489361702127658,0.06786504677504616
2751,41,5,1,"Sorry, but we don't need anymore help on the farm.",1.1489361702127658,0.06066790909183939
2752,41,5,1,Klaatu barada restroom?,1.1489361702127658,0.06066790909183939
2753,43,1,3,"That's right. That's right. United Farmers Organization, transplanting, grafting and cross-breeding section. Please clone...I mean, come in.",1.1489361702127658,0.07436890448287321
2754,41,5,1,"Sorry again about the crop circles, but we’ve been traveling all day and needed a place to rest for the night.",1.1489361702127658,0.06066790909183939
2755,41,5,1,We set our GPS for the planet Iowa,1.1489361702127658,0.06066790909183939
2756,42,3,2,Welcome back. The stairway to heaven has been cleared.,1.1489361702127658,0.06786504677504616
2757,41,5,1,Don't be afraid. I just need you to help me with Farmville.,1.1489361702127658,0.06066790909183939
2758,42,3,2,are you really from Farmersonly.com?,1.1489361702127658,0.06786504677504616
2759,42,3,2,"Welcome Earthling, Your Search Has Ended EI EIO.",1.1489361702127658,0.06786504677504616
2760,41,5,1,Do you have a phone I can use?,1.1489361702127658,0.06066790909183939
2761,42,3,2,"I'm from the inter-galactic government, and I'm here to help you.",1.1489361702127658,0.06786504677504616
2762,41,5,1,"You'll always be my son, Xarghxx, but I understand your wish to know your birth parents. Follow your hearts, er, heart.",1.1489361702127658,0.06066790909183939
2763,42,3,2,"Mr. Livingstone, I assume?",1.1489361702127658,0.06786504677504616
2764,42,3,2,We can't wait any more lightyears for the Whole Foods to open,1.1489361702127658,0.06786504677504616
2765,41,5,1,Need a third party candidate?,1.1489361702127658,0.06066790909183939
2766,40,7,0,Boy! It sure is nice to find a place that is welcoming to aliens.,1.1489361702127658,0.052493102531400965
2767,41,5,1,We're finally here. You built the landing field and we have come.,1.1489361702127658,0.06066790909183939
2768,42,3,2,"Finally, are you here to buy our fracking rights?",1.1489361702127658,0.06786504677504616
2769,41,5,1,"It's a pleasure to finally meet you, I'm a big fan of your work.",1.1489361702127658,0.06066790909183939
2770,41,5,1,And I hope I can depend on your support for my third-party candidacy.,1.1489361702127658,0.06066790909183939
2771,41,5,1,Hey Look! It's my future self!,1.1489361702127658,0.06066790909183939
2772,41,5,1,Let's talk dairy cows.,1.1489361702127658,0.06066790909183939
2773,40,7,0,Welcome! You're just in time for dinner.,1.1489361702127658,0.052493102531400965
2774,42,3,2,"Marvin?"" ""Really...",1.1489361702127658,0.06786504677504616
2775,41,5,1,"Let me begin by saying, ""Be Careful!"" Its election year",1.1489361702127658,0.06066790909183939
2776,42,3,2,We love the potatoes in your farm share,1.1489361702127658,0.06786504677504616
2777,41,5,1,I don't think it matters that your Amish....,1.1489361702127658,0.06066790909183939
2778,42,3,2,Yes sir we have your goat. Sorry for the confusion.,1.1489361702127658,0.06786504677504616
2779,42,3,2,"There's no ""probing"" -- we just need help finding our crop circles.",1.1489361702127658,0.06786504677504616
2780,43,1,3,"Iowa, right ? Howdy then - I’m Zeezar, and I am running for President",1.1489361702127658,0.07436890448287321
2781,42,3,2,We've been worried about Dorothy after that Oz thing.,1.1489361702127658,0.06786504677504616
2782,41,5,1,We spell genetically modified 'E-I-E-I-O!',1.1489361702127658,0.06066790909183939
2783,41,5,1,Is it free?,1.1489361702127658,0.06066790909183939
2784,41,5,1,I'm very sorry but the Farmers Market closed at 6:00,1.1489361702127658,0.06066790909183939
2785,40,7,0,Ancestry.com has us related 4000 generations back.,1.1489361702127658,0.052493102531400965
2786,41,5,1,"Please , I cant live here with President Trump .",1.1489361702127658,0.06066790909183939
2787,42,3,2,You say a War of the Worlds is better than the next election?,1.1489361702127658,0.06786504677504616
2788,42,3,2,"Oz? No, sir. You' re in Kansas. Go back straight up and turn right into that big funnel cloud. Gotta run.",1.1489361702127658,0.06786504677504616
2789,41,5,1,Farm to table activist? You're just what we're looking for.,1.1489361702127658,0.06066790909183939
2790,42,3,2,Circles are SO over... how about some nice non-Euclidean tessellations?,1.1489361702127658,0.06786504677504616
2791,41,5,1,Hi there! I always wanted to meet a farmer.,1.1489361702127658,0.06066790909183939
2792,41,5,1,We want you to help us go green.,1.1489361702127658,0.06066790909183939
2793,40,7,0,This baby's perfect for you. She takes space-time warps in stride and only has 5 trillion miles on her !,1.1489361702127658,0.052493102531400965
2794,41,5,1,"Your leader is this Trump fellow? Never mind, don't take me to him.",1.1489361702127658,0.06066790909183939
2795,41,5,1,"Hope you don't mind me dropping in, but we need to learn about sustainable farming.",1.1489361702127658,0.06066790909183939
2796,41,5,1,You're welcome. But you might want to ask again after the November elections.,1.1489361702127658,0.06066790909183939
2797,41,5,1,Please no video or sound recordings. Why do you think we always show up in the middle of nowhere?,1.1489361702127658,0.06066790909183939
2798,42,3,2,Welcome! I hope you like your steak still mooing.,1.1489361702127658,0.06786504677504616
2799,42,3,2,Thank you for understanding why I couldn't drive this new taxi up your driveway.,1.1489361702127658,0.06786504677504616
2800,40,7,0,My English not good. What is E I E I O ?,1.1489361702127658,0.052493102531400965
2801,40,7,0,"Hey, neighbor, I think your windmill is on my side of the property line.",1.1489361702127658,0.052493102531400965
2802,41,5,1,Guess who's going to be dinner!,1.1489361702127658,0.06066790909183939
2803,41,5,1,You're my ride?,1.1489361702127658,0.06066790909183939
2804,42,3,2,"""Xinad triestan golub dsfned (or, Don't let this smile fool you - you're screwed).",1.1489361702127658,0.06786504677504616
2805,42,3,2,Gort? I'm sorry but Gort can't come out to play.,1.1489361702127658,0.06786504677504616
2806,41,5,1,FOR GIVE ME IS IT A MISH OR AMISH,1.1489361702127658,0.06066790909183939
2807,43,1,3,The supply of Ego that fuels our civilization is running out and word has reached us of something on your planet called Trump.,1.1489361702127658,0.07436890448287321
2808,42,3,2,Any problems crossing the border?,1.1489361702127658,0.06786504677504616
2809,42,3,2,You're safe with us. Our planet doesn't even allow seed patents.,1.1489361702127658,0.06786504677504616
2810,42,3,2,Sure beats the USPS.,1.1489361702127658,0.06786504677504616
2811,41,5,1,Those crop circles were the other guy,1.1489361702127658,0.06066790909183939
2812,42,3,2,Greetings. I am from the planet Gluten and proud of it.,1.1489361702127658,0.06786504677504616
2813,40,7,0,The farm to galaxy movement is taking off and we need you to be a part of it.,1.1489361702127658,0.052493102531400965
2814,42,3,2,"Why, yes, sir! I can explain crop circles.",1.1489361702127658,0.06786504677504616
2815,41,5,1,Come on in; we just baked a casserole that is out of this world.,1.1489361702127658,0.06066790909183939
2816,41,5,1,St. Peter has the day off.,1.1489361702127658,0.06066790909183939
2817,41,5,1,We've come to present you with the award for The Best Crop Formations in a Rural Setting 2016,1.1489361702127658,0.06066790909183939
2818,40,7,0,"So, we have a deal! I can use your crop field for my art work.",1.1489361702127658,0.052493102531400965
2819,42,3,2,"Thanks for choosing Theranos to administer your 50th birthday probe; technically I'm a subcontractor, but I'm very experienced.",1.1489361702127658,0.06786504677504616
2820,41,5,1,"Sorry for the damage, but we're barely leading in the crop circles contest.",1.1489361702127658,0.06066790909183939
2821,41,5,1,As soon as you get everyone eating the non-GMO stuff we'll be back to start marinating.,1.1489361702127658,0.06066790909183939
2822,42,3,2,"Ironically, I'm a factory farmer too and we think you look delicious.",1.1489361702127658,0.06786504677504616
2823,41,5,1,Is this Farmers Only dot com?,1.1489361702127658,0.06066790909183939
2824,41,5,1,I've just got to ask... What do those Damn crop circles mean!,1.1489361702127658,0.06066790909183939
2825,38,0,3,Are you bringing your daughter Mr. Farmer?,1.146341463414634,0.08235094154211772
2826,43,3,2,"Howdy partner, it's been a dang long trip.",1.1458333333333333,0.06650856696625959
2827,42,5,1,It's a pleasure to finally meet the biggest winner of our 'Crop Circle Caption ' contests.,1.1458333333333333,0.059471544937141164
2828,42,5,1,Remember that drawing in your hayfield a few years ago? We're back!,1.1458333333333333,0.059471544937141164
2829,43,3,2,Howdy neighbor! Name's Chet over from Astro Crop Duster.,1.1458333333333333,0.06650856696625959
2830,42,5,1,Of course genetically modified corn is safe!,1.1458333333333333,0.059471544937141164
2831,41,7,0,I was just on my way to ask you if I could borrow a cup of sugar?,1.1458333333333333,0.05148145136372289
2832,43,3,2,Are you accepting refugees from Trump-torn America?,1.1458333333333333,0.06650856696625959
2833,42,5,1,"Good news! We're here to help with your harvest. And the really good news, we're not subject to federal or state minimum wage.",1.1458333333333333,0.059471544937141164
2834,43,3,2,Have a feeling you're not in Kansas any more?,1.1458333333333333,0.06650856696625959
2835,42,5,1,"Hi, there! I'm your new seed company rep.",1.1458333333333333,0.059471544937141164
2836,42,5,1,You found a needle in my haystack?,1.1458333333333333,0.059471544937141164
2837,42,5,1,"Gort barada nikto. Nanu nanu. Eep opp ork ah-ah . . . heh heh, just kidding, rube",1.1458333333333333,0.059471544937141164
2838,41,7,0,We like to know where our food comes from.,1.1458333333333333,0.05148145136372289
2839,42,5,1,"Don't worry, I've had my shots.",1.1458333333333333,0.059471544937141164
2840,43,3,2,Afternoon stranger. Are you from the FBI or the CIA?,1.1458333333333333,0.06650856696625959
2841,42,5,1,"Pleased to meet you, but could you turn down your lights? Your flying saucer is waking up my cows.",1.1458333333333333,0.059471544937141164
2842,42,5,1,"Oh, no, please! Mr. Alien was my father.",1.1458333333333333,0.059471544937141164
2843,42,5,1,... just dropping off the new prescription for Mr. Trump.,1.1458333333333333,0.059471544937141164
2844,42,5,1,"Welcome, we look forward to putting some weight on you.",1.1458333333333333,0.059471544937141164
2845,42,5,1,"I have the book you ordered, sir. Come on in. It's called 'To Serve Man.'",1.1458333333333333,0.059471544937141164
2846,43,3,2,Welcome to a haven from the upcoming election.,1.1458333333333333,0.06650856696625959
2847,43,3,2,"Greetings, Earthling Agrarian. The government of my planet sent me to help you!",1.1458333333333333,0.06650856696625959
2848,43,3,2,My name is Krzyxx and I'll be your server,1.1458333333333333,0.06650856696625959
2849,42,5,1,Congratulations! You're the one hundredth alien to land in my cornfield!,1.1458333333333333,0.059471544937141164
2850,42,5,1,You called?,1.1458333333333333,0.059471544937141164
2851,43,3,2,Yes Auntie Em is this way.,1.1458333333333333,0.06650856696625959
2852,41,7,0,I've gotta go. There's a recall on the brakes. Sorry about the circles man.,1.1458333333333333,0.05148145136372289
