,Unnamed: 0,target_id,mean,precision,count,score,caption,contest,funny,somewhat_funny,unfunny,rank
2563,2563,1482,1.134020618556701,0.04547587720916168,97,1.134020618556701,"Let me suck that foot you crazy bitch

I have a rock hard boner lol",629,4,5,88,2535
2564,2564,1498,1.134020618556701,0.043049724454871305,97,1.134020618556701,"Great, another social climber ready to walk all over me.",629,3,7,87,2535
2565,2565,1549,1.134020618556701,0.04047841577109879,97,1.134020618556701,With every step I take!,629,2,9,86,2535
2566,2566,1732,1.134020618556701,0.04047841577109879,97,1.134020618556701,Will you please tell the salesperson in the trophy shop next door I'm stuck.,629,2,9,86,2535
2567,2567,1779,1.134020618556701,0.04047841577109879,97,1.134020618556701,"A tough climb yes, but it's the only way to get a head in this game.",629,2,9,86,2535
2568,2568,1789,1.134020618556701,0.04047841577109879,97,1.134020618556701,Ugh! Another person standing on me to get to the top,629,2,9,86,2535
2569,2569,1800,1.134020618556701,0.04047841577109879,97,1.134020618556701,"Ramona, stop stone walling me!",629,2,9,86,2535
2570,2570,1825,1.134020618556701,0.04047841577109879,97,1.134020618556701,"Up or down, please go around is my advice.",629,2,9,86,2535
2571,2571,1869,1.134020618556701,0.04047841577109879,97,1.134020618556701,Could you skip me?,629,2,9,86,2535
2572,2572,1921,1.134020618556701,0.03773228738143944,97,1.134020618556701,I thought they said I'd be part of a living Rockwell.,629,1,11,85,2535
2573,2573,1935,1.134020618556701,0.04547587720916168,97,1.134020618556701,They accused me of witchcraft.,629,4,5,88,2535
2574,2574,1952,1.134020618556701,0.03476994217327846,97,1.134020618556701,I'm downtrodden,629,0,13,84,2535
2575,2575,1969,1.134020618556701,0.03773228738143944,97,1.134020618556701,It's the commute that kills me.,629,1,11,85,2535
2576,2576,1998,1.134020618556701,0.03773228738143944,97,1.134020618556701,"Step on a crack, break your mother's back.  Hmm...",629,1,11,85,2535
2577,2577,2023,1.134020618556701,0.04047841577109879,97,1.134020618556701,This isn't the kind of glory I was looking for,629,2,9,86,2535
2578,2578,2065,1.134020618556701,0.03773228738143944,97,1.134020618556701,Facing her fear of heights,629,1,11,85,2535
2579,2579,2088,1.134020618556701,0.04047841577109879,97,1.134020618556701,Face climbing is just temporary until I can get something on Rushmore.,629,2,9,86,2535
2580,2580,2157,1.134020618556701,0.043049724454871305,97,1.134020618556701,You swiped right on Tinder. Hi there!,629,3,7,87,2535
2581,2581,2184,1.134020618556701,0.04047841577109879,97,1.134020618556701,I just wanted to let you walk all over me for a change.,629,2,9,86,2535
2582,2582,2193,1.134020618556701,0.03318976593141213,97,1.134020618556701,Be nice to people on the way up.,629,0,14,84,2535
2583,2583,2240,1.134020618556701,0.04047841577109879,97,1.134020618556701,"I agree that we can't go on meeting like this, but please don't tell me you've brought another cream pie.",629,2,9,86,2535
2584,2584,2308,1.134020618556701,0.04047841577109879,97,1.134020618556701,I won't bite if you stick your foot in my mouth.,629,2,9,86,2535
2585,2585,2324,1.134020618556701,0.03773228738143944,97,1.134020618556701,Kathy will you marry me?,629,1,11,85,2535
2586,2586,2361,1.134020618556701,0.04047841577109879,97,1.134020618556701,I rocked when I should have rolled.,629,2,9,86,2535
2587,2587,2471,1.134020618556701,0.04547587720916168,97,1.134020618556701,Training Center somewhere along the Mexican border.,629,4,5,88,2535
2588,2588,2527,1.134020618556701,0.03773228738143944,97,1.134020618556701,"In this one-hour class, you will learn the basic skills needed to start rope climbing: how to secure your harness, tie a figure 8 follow through knot and complete your safety checks.",629,1,11,85,2535
2589,2589,2558,1.134020618556701,0.03476994217327846,97,1.134020618556701,"If you meet a mysterious man from Braavos, do me a favor-just run the other way.",629,0,13,84,2535
2590,2590,2605,1.134020618556701,0.043049724454871305,97,1.134020618556701,There must be a better way to get ahead in life.,629,3,7,87,2535
2591,2591,2698,1.134020618556701,0.03773228738143944,97,1.134020618556701,Where are my new climbing shoes!,629,1,11,85,2535
2592,2592,2801,1.134020618556701,0.03476994217327846,97,1.134020618556701,This isn’t what I meant when I said “I want to be The Rock.”,629,0,13,84,2535
2593,2593,2845,1.134020618556701,0.03476994217327846,97,1.134020618556701,"You can use me, it's ok.",629,0,13,84,2535
2594,2594,2880,1.134020618556701,0.03773228738143944,97,1.134020618556701,"""But darling, couldn't we just stick with a nice, leisurely jog after work",629,1,11,85,2535
2595,2595,2952,1.134020618556701,0.04047841577109879,97,1.134020618556701,"Wait, I meant to call tails",629,2,9,86,2535
2596,2596,3002,1.134020618556701,0.03476994217327846,97,1.134020618556701,Please mind the hair.,629,0,13,84,2535
2597,2597,3009,1.134020618556701,0.03476994217327846,97,1.134020618556701,I warned you it would be a request that makes your head turn. Will you marry me?,629,0,13,84,2535
2598,2598,3013,1.134020618556701,0.04047841577109879,97,1.134020618556701,Just be careful with the nose; it's my only redeeming feature.,629,2,9,86,2535
2599,2599,3036,1.134020618556701,0.03476994217327846,97,1.134020618556701,I just want to feel wanted.,629,0,13,84,2535
2600,2600,3103,1.134020618556701,0.03773228738143944,97,1.134020618556701,I said I didn’t want to be your doormat anymore.,629,1,11,85,2535
2601,2601,3105,1.134020618556701,0.043049724454871305,97,1.134020618556701,I'm working my way up to belaying,629,3,7,87,2535
2602,2602,3113,1.134020618556701,0.04047841577109879,97,1.134020618556701,We prefer the term Dwayne Johnson climbing,629,2,9,86,2535
2603,2603,3172,1.134020618556701,0.04047841577109879,97,1.134020618556701,This takes stalking to a whole new level.,629,2,9,86,2535
2604,2604,3180,1.134020618556701,0.03476994217327846,97,1.134020618556701,"Yeah, I missed it a lot after the divorce.",629,0,13,84,2535
2605,2605,3193,1.134020618556701,0.03773228738143944,97,1.134020618556701,"No rock climbing at face value, please.",629,1,11,85,2535
2606,2606,3209,1.134020618556701,0.043049724454871305,97,1.134020618556701,"I told the genie I wanted to RAWK, not be a rock.",629,3,7,87,2535
2607,2607,3251,1.134020618556701,0.03476994217327846,97,1.134020618556701,Yes...story of my life...,629,0,13,84,2535
2608,2608,3289,1.134020618556701,0.04047841577109879,97,1.134020618556701,Did you remember to bring up my kaiser roll?,629,2,9,86,2535
2609,2609,3292,1.134020618556701,0.04047841577109879,97,1.134020618556701,"Well,it was this or the dunk tank at the fair.  No brainer.",629,2,9,86,2535
2610,2610,3301,1.134020618556701,0.04047841577109879,97,1.134020618556701,"Hey, that’s not a rock you are standing on!",629,2,9,86,2535
2611,2611,3312,1.134020618556701,0.04047841577109879,97,1.134020618556701,Can you move a couple inches down and to the left?,629,2,9,86,2535
2612,2612,3366,1.134020618556701,0.03773228738143944,97,1.134020618556701,Well... I did try to find a better job,629,1,11,85,2535
2613,2613,3379,1.134020618556701,0.03773228738143944,97,1.134020618556701,What are you doing on my wall? This is a clear violation of my privacy!,629,1,11,85,2535
2614,2614,3384,1.134020618556701,0.03773228738143944,97,1.134020618556701,"„Well, Mount Rushmore was already taken ...“",629,1,11,85,2535
2615,2615,3398,1.134020618556701,0.04547587720916168,97,1.134020618556701,There has to be an easier way to get a chalk facemask,629,4,5,88,2535
2616,2616,3524,1.134020618556701,0.04047841577109879,97,1.134020618556701,"I don't think this is what they meant, when they said you'd be climbing up the face",629,2,9,86,2535
2617,2617,3526,1.134020618556701,0.04047841577109879,97,1.134020618556701,Your dream is my nightmare,629,2,9,86,2535
2618,2618,3587,1.134020618556701,0.03476994217327846,97,1.134020618556701,You still want a date?,629,0,13,84,2535
2619,2619,3645,1.134020618556701,0.04047841577109879,97,1.134020618556701,"They have medieval punishment here for forgetting to say ""on belay""",629,2,9,86,2535
2620,2620,3659,1.134020618556701,0.04047841577109879,97,1.134020618556701,"Mirror, mirror, on the wall, who's the fairest of them all?",629,2,9,86,2535
2621,2621,3768,1.134020618556701,0.04047841577109879,97,1.134020618556701,This face is nicer  to climb. It has hair.,629,2,9,86,2535
2622,2622,3818,1.134020618556701,0.04547587720916168,97,1.134020618556701,The screws were the worst part.,629,4,5,88,2535
2623,2623,3838,1.134020618556701,0.04047841577109879,97,1.134020618556701,I'm not the rock I'd said I'd be.,629,2,9,86,2535
2624,2624,3853,1.134020618556701,0.043049724454871305,97,1.134020618556701,Step on me and I’ll bite your toe off!,629,3,7,87,2535
2625,2625,3872,1.134020618556701,0.03476994217327846,97,1.134020618556701,"Would you take my gum, please?",629,0,13,84,2535
2626,2626,3895,1.134020618556701,0.03773228738143944,97,1.134020618556701,"Super cool to see you Kevin, wanna hang out some time?",629,1,11,85,2535
2627,2627,3958,1.134020618556701,0.03476994217327846,97,1.134020618556701,Couldn’t you just give me one more chance?,629,0,13,84,2535
2628,2628,3959,1.134020618556701,0.03476994217327846,97,1.134020618556701,"Open your mouth, please.",629,0,13,84,2535
2629,2629,3978,1.134020618556701,0.03476994217327846,97,1.134020618556701,I was hoping for a little Face Time.,629,0,13,84,2535
2630,2630,3983,1.134020618556701,0.03476994217327846,97,1.134020618556701,"Not what you expected above the glass ceiling, huh?",629,0,13,84,2535
2631,2631,4040,1.134020618556701,0.03773228738143944,97,1.134020618556701,A head in need is a head indeed...,629,1,11,85,2535
2632,2632,4126,1.134020618556701,0.03476994217327846,97,1.134020618556701,I'm getting tired of being stepped on.,629,0,13,84,2535
2633,2633,4127,1.134020618556701,0.03773228738143944,97,1.134020618556701,How far are you willing to go to get ahead?,629,1,11,85,2535
2634,2634,4165,1.134020618556701,0.03773228738143944,97,1.134020618556701,I see you've made some headway since your last climb.,629,1,11,85,2535
2635,2635,4255,1.134020618556701,0.04047841577109879,97,1.134020618556701,"No, it’s not like that, I just needed a few more volunteer hours for my college application.",629,2,9,86,2535
2636,2636,4382,1.134020618556701,0.03773228738143944,97,1.134020618556701,They call it immersion therapy...,629,1,11,85,2535
2637,2637,4410,1.134020618556701,0.043049724454871305,97,1.134020618556701,You told me to blend-in.,629,3,7,87,2535
2638,2638,4473,1.134020618556701,0.04047841577109879,97,1.134020618556701,Some of us feel they took the Mount Etna brief too seriously.,629,2,9,86,2535
2639,2639,4483,1.134020618556701,0.03476994217327846,97,1.134020618556701,Smother you?  Give me one example.,629,0,13,84,2535
2640,2640,4486,1.134020618556701,0.03476994217327846,97,1.134020618556701,"I said, I’m not your steppin’ stone, no girl not me. I’m not your steppin’ stone.",629,0,13,84,2535
2641,2641,4529,1.134020618556701,0.043049724454871305,97,1.134020618556701,"Wow, jails sure have become creative with placing their prisoners.",629,3,7,87,2535
2642,2642,4561,1.134020618556701,0.03773228738143944,97,1.134020618556701,"Wow, I usually just step over Dicks.",629,1,11,85,2535
2643,2643,4620,1.134020618556701,0.03773228738143944,97,1.134020618556701,I'm enduring worse on the other side.,629,1,11,85,2535
2644,2644,4630,1.134020618556701,0.03476994217327846,97,1.134020618556701,That's about when our instructor said one of us would have to go on ahead.,629,0,13,84,2535
2645,2645,4634,1.134020618556701,0.03773228738143944,97,1.134020618556701,"Hey, do you mind bringing me some fries.",629,1,11,85,2535
2646,2646,4638,1.134020618556701,0.04047841577109879,97,1.134020618556701,"Hi, I'm Cliff Face.",629,2,9,86,2535
2647,2647,4656,1.134020618556701,0.03773228738143944,97,1.134020618556701,It must have been the tweet I posted-message me if you are climbing the walls and need to be talked down'.,629,1,11,85,2535
2648,2648,4677,1.134020618556701,0.03773228738143944,97,1.134020618556701,They did say the job would be hands-on...,629,1,11,85,2535
2649,2649,4738,1.134020618556701,0.03476994217327846,97,1.134020618556701,I thought I was your rock.,629,0,13,84,2535
2650,2650,4809,1.134020618556701,0.03773228738143944,97,1.134020618556701,This is no way to head for the top.,629,1,11,85,2535
2651,2651,4861,1.134020618556701,0.043049724454871305,97,1.134020618556701,Does it ever feel like to you that our relationship is stagnating?,629,3,7,87,2535
2652,2652,4904,1.134020618556701,0.04047841577109879,97,1.134020618556701,"Don't act surprised, punkin. Daddy's here to be a support for you.",629,2,9,86,2535
2653,2653,4917,1.134020618556701,0.043049724454871305,97,1.134020618556701,"Sorry, I need to jam ahead to win this speed climb.",629,3,7,87,2535
2654,2654,766,1.1326530612244898,0.04008657552277356,98,1.1326530612244898,"Uncle Ralph??
Wait one minute!!",629,2,9,87,2655
2655,2655,44,1.127659574468085,0.03460415282348808,94,1.127659574468085,The other wall has a better cliff face than this one.,629,0,12,82,2656
2656,2656,64,1.127659574468085,0.03460415282348808,94,1.127659574468085,"Play a 'real life' Game of Thrones, they said. It will be fun, they said.",629,0,12,82,2656
2657,2657,97,1.127659574468085,0.04340264036722685,94,1.127659574468085,Would you still step on me if you knew I was a woman?,629,3,6,85,2656
2658,2658,120,1.127659574468085,0.04068179680694622,94,1.127659574468085,Please touch me,629,2,8,84,2656
2659,2659,129,1.127659574468085,0.037765433825609485,94,1.127659574468085,Look me up on your way down.!,629,1,10,83,2656
2660,2660,133,1.127659574468085,0.04068179680694622,94,1.127659574468085,"Look, I know this might sound kind of weird, but..can I get your number?",629,2,8,84,2656
2661,2661,147,1.127659574468085,0.037765433825609485,94,1.127659574468085,"I'm really stuck here honey, but will you marry me?",629,1,10,83,2656
2662,2662,161,1.127659574468085,0.04068179680694622,94,1.127659574468085,"Oh, hey! Have you seen Jim? I'm looking for Jim.",629,2,8,84,2656
2663,2663,202,1.127659574468085,0.037765433825609485,94,1.127659574468085,I should have been more specific when I wished to get a handle on people.,629,1,10,83,2656
2664,2664,259,1.127659574468085,0.037765433825609485,94,1.127659574468085,"Too much Botox, you think?",629,1,10,83,2656
2665,2665,293,1.127659574468085,0.04340264036722685,94,1.127659574468085,A little head will get you closer.,629,3,6,85,2656
2666,2666,295,1.127659574468085,0.037765433825609485,94,1.127659574468085,I was told becoming one with the rock would take my climbing to the next level.,629,1,10,83,2656
2667,2667,296,1.127659574468085,0.04068179680694622,94,1.127659574468085,"Oops ,that was a qweef fart.",629,2,8,84,2656
2668,2668,310,1.127659574468085,0.03460415282348808,94,1.127659574468085,PLEASE  NOT THE FACE!,629,0,12,82,2656
2669,2669,328,1.127659574468085,0.037765433825609485,94,1.127659574468085,I'll make this quick.,629,1,10,83,2656
2670,2670,331,1.127659574468085,0.037765433825609485,94,1.127659574468085,I'm considered the North Face of the Mountain .,629,1,10,83,2656
2671,2671,361,1.127659574468085,0.04068179680694622,94,1.127659574468085,"Everybody has a plan, until they get kicked in the face.",629,2,8,84,2656
2672,2672,371,1.127659574468085,0.037765433825609485,94,1.127659574468085,"At least on Everest, they don't talk back.",629,1,10,83,2656
2673,2673,396,1.127659574468085,0.037765433825609485,94,1.127659574468085,It's the only way I can feel anything anymore,629,1,10,83,2656
2674,2674,403,1.127659574468085,0.04068179680694622,94,1.127659574468085,We've updated our privacy policy.,629,2,8,84,2656
2675,2675,454,1.127659574468085,0.037765433825609485,94,1.127659574468085,Just don't mess up my hair.,629,1,10,83,2656
2676,2676,465,1.127659574468085,0.04068179680694622,94,1.127659574468085,"When I first met you, girl, you didn't have no shoes",629,2,8,84,2656
2677,2677,486,1.127659574468085,0.037765433825609485,94,1.127659574468085,"All in All, you’re just another Brick in the Wall",629,1,10,83,2656
2678,2678,566,1.127659574468085,0.037765433825609485,94,1.127659574468085,Women use me.,629,1,10,83,2656
2679,2679,695,1.127659574468085,0.03460415282348808,94,1.127659574468085,"You can break the glass ceiling, you just can't get through it.",629,0,12,82,2656
2680,2680,699,1.127659574468085,0.037765433825609485,94,1.127659574468085,"This is not what ""moving up in the world"" is supposed to mean.",629,1,10,83,2656
2681,2681,701,1.127659574468085,0.037765433825609485,94,1.127659574468085,"No, I did not read the fine print when I signed up for the D list sessions.",629,1,10,83,2656
2682,2682,709,1.127659574468085,0.037765433825609485,94,1.127659574468085,"It was my third wish... 
I wanted a face that women would fall for....",629,1,10,83,2656
2683,2683,718,1.127659574468085,0.04068179680694622,94,1.127659574468085,Its a Me Too mediation option.,629,2,8,84,2656
2684,2684,732,1.127659574468085,0.04068179680694622,94,1.127659574468085,How long have you been hanging out here?,629,2,8,84,2656
2685,2685,850,1.127659574468085,0.037765433825609485,94,1.127659574468085,It's part of my plea deal.,629,1,10,83,2656
2686,2686,869,1.127659574468085,0.04068179680694622,94,1.127659574468085,"This is going to hurt me a lot more than you, and I'm okay with that.",629,2,8,84,2656
2687,2687,963,1.127659574468085,0.03460415282348808,94,1.127659574468085,It's a performance art piece. I'm calling it 'Rock in a Hard Place'.,629,0,12,82,2656
2688,2688,985,1.127659574468085,0.04068179680694622,94,1.127659574468085,The social climbing gym,629,2,8,84,2656
2689,2689,1010,1.127659574468085,0.03460415282348808,94,1.127659574468085,"So it’s true Pete, you finally got ahead in your business.",629,0,12,82,2656
2690,2690,1017,1.127659574468085,0.03460415282348808,94,1.127659574468085,This is starting to seem familiar!,629,0,12,82,2656
2691,2691,1050,1.127659574468085,0.04340264036722685,94,1.127659574468085,The view is terrible from here.,629,3,6,85,2656
2692,2692,1091,1.127659574468085,0.04068179680694622,94,1.127659574468085,I wanted to be a step ahead of the others in your life.,629,2,8,84,2656
2693,2693,1106,1.127659574468085,0.04068179680694622,94,1.127659574468085,Would you accept my request on LinkedIn,629,2,8,84,2656
2694,2694,1121,1.127659574468085,0.04068179680694622,94,1.127659574468085,"Long story short, they mistook my nose ring for a carabiner.",629,2,8,84,2656
2695,2695,1154,1.127659574468085,0.04068179680694622,94,1.127659574468085,"And then he said I should do it since I was ""as dumb as one anyway.""  Whatever that means.",629,2,8,84,2656
2696,2696,1168,1.127659574468085,0.037765433825609485,94,1.127659574468085,"Jane, will you marry me?",629,1,10,83,2656
2697,2697,1175,1.127659574468085,0.04068179680694622,94,1.127659574468085,Next time could you remember to use deodorant ?,629,2,8,84,2656
2698,2698,1199,1.127659574468085,0.04068179680694622,94,1.127659574468085,Climbing ahead of your competition.,629,2,8,84,2656
2699,2699,1208,1.127659574468085,0.037765433825609485,94,1.127659574468085,This is the only way we can see eye to eye,629,1,10,83,2656
2700,2700,1247,1.127659574468085,0.03460415282348808,94,1.127659574468085,Steve immediately regretted pitching an American Ninja Warrior / Game of Thrones crossover series to his boss.,629,0,12,82,2656
2701,2701,1300,1.127659574468085,0.03460415282348808,94,1.127659574468085,"I told the Genie, I wanted to ""rock"" my life.",629,0,12,82,2656
2702,2702,1313,1.127659574468085,0.04068179680694622,94,1.127659574468085,"Frankly, I'm getting tired of being stepped on all the time.",629,2,8,84,2656
2703,2703,1319,1.127659574468085,0.037765433825609485,94,1.127659574468085,I didn't do this right.,629,1,10,83,2656
2704,2704,1346,1.127659574468085,0.03460415282348808,94,1.127659574468085,I've been told I allow people to step all over me.,629,0,12,82,2656
2705,2705,1357,1.127659574468085,0.04068179680694622,94,1.127659574468085,You waited until the plaster dried; good thinking!,629,2,8,84,2656
2706,2706,1401,1.127659574468085,0.037765433825609485,94,1.127659574468085,Where's my tote bag?,629,1,10,83,2656
2707,2707,1446,1.127659574468085,0.04068179680694622,94,1.127659574468085,"When I said you walk all over me, this is what I was talking about.",629,2,8,84,2656
2708,2708,1568,1.127659574468085,0.037765433825609485,94,1.127659574468085,"And then she said,""You want something to cry about? I'll give you something to cry about!""",629,1,10,83,2656
2709,2709,1612,1.127659574468085,0.037765433825609485,94,1.127659574468085,"Dont touch me, I'll turn to stone!",629,1,10,83,2656
2710,2710,1623,1.127659574468085,0.03460415282348808,94,1.127659574468085,Oh Ned! You are always here for me! Ned?,629,0,12,82,2656
2711,2711,1632,1.127659574468085,0.04340264036722685,94,1.127659574468085,"Sometimes you have to climb a big wall to get a head.""",629,3,6,85,2656
2712,2712,1635,1.127659574468085,0.04340264036722685,94,1.127659574468085,No this is not anything kinky,629,3,6,85,2656
2713,2713,1670,1.127659574468085,0.03460415282348808,94,1.127659574468085,"Please don't kink-shame me, I'm already having a rocky day.",629,0,12,82,2656
2714,2714,1693,1.127659574468085,0.037765433825609485,94,1.127659574468085,They did tell me you are my step brother though.,629,1,10,83,2656
2715,2715,1721,1.127659574468085,0.031123412300487683,94,1.127659574468085,"Come on, Debbie. Just one date?",629,0,0,94,2656
2716,2716,1744,1.127659574468085,0.037765433825609485,94,1.127659574468085,The other side is the Democrats' trophy room. I'm just a stand-in until they nail Trump's butt to the wall.,629,1,10,83,2656
2717,2717,1768,1.127659574468085,0.03460415282348808,94,1.127659574468085,"JoAnne,  our marriage is on the rocks.",629,0,12,82,2656
2718,2718,1805,1.127659574468085,0.04068179680694622,94,1.127659574468085,I used to be a climber like you. But then I got way too cocky and never noticed I was climbing into a hole of disparity. They say compliance as a land owner is the difference between prison and justice. But I ask this: Whose uncle decorated my store?,629,2,8,84,2656
2719,2719,1832,1.127659574468085,0.04068179680694622,94,1.127659574468085,"Alaine,  please tell me it's not really over.....",629,2,8,84,2656
2720,2720,1841,1.127659574468085,0.04340264036722685,94,1.127659574468085,Now I’m really losing my grip.,629,3,6,85,2656
2721,2721,1884,1.127659574468085,0.04068179680694622,94,1.127659574468085,"What do I do?"" ""Jump.",629,2,8,84,2656
2722,2722,1922,1.127659574468085,0.04340264036722685,94,1.127659574468085,"I rappel you, don't I?",629,3,6,85,2656
2723,2723,1936,1.127659574468085,0.04068179680694622,94,1.127659574468085,I really need the money.,629,2,8,84,2656
2724,2724,1960,1.127659574468085,0.037765433825609485,94,1.127659574468085,Just don’t turn me into a caption. Promise me that.,629,1,10,83,2656
2725,2725,1988,1.127659574468085,0.03460415282348808,94,1.127659574468085,They said this would give me rock hard abs.,629,0,12,82,2656
2726,2726,2086,1.127659574468085,0.037765433825609485,94,1.127659574468085,Policy requires diversity at the upper echelon.,629,1,10,83,2656
2727,2727,2209,1.127659574468085,0.037765433825609485,94,1.127659574468085,"I didn't know she was 17 nor a witch and yet 127 Hours later here I am, a true Disaster Artist.",629,1,10,83,2656
2728,2728,2244,1.127659574468085,0.037765433825609485,94,1.127659574468085,"You broke my heart, please don't break my face.",629,1,10,83,2656
2729,2729,2278,1.127659574468085,0.04068179680694622,94,1.127659574468085,"I'm a huge David Byrne fan.""",629,2,8,84,2656
2730,2730,2305,1.127659574468085,0.037765433825609485,94,1.127659574468085,"Get a grip, I'm not here looking for a handout.",629,1,10,83,2656
2731,2731,2357,1.127659574468085,0.03460415282348808,94,1.127659574468085,My parents named me Wally. Call it destiny.,629,0,12,82,2656
2732,2732,2392,1.127659574468085,0.04340264036722685,94,1.127659574468085,To be honest I think this is as high as I can comfortably go in the organization.,629,3,6,85,2656
2733,2733,2394,1.127659574468085,0.037765433825609485,94,1.127659574468085,Are you stalking me?,629,1,10,83,2656
2734,2734,2408,1.127659574468085,0.03460415282348808,94,1.127659574468085,Don't even think it.,629,0,12,82,2656
2735,2735,2444,1.127659574468085,0.03460415282348808,94,1.127659574468085,"Geez, Veronica, you're so clingy!",629,0,12,82,2656
2736,2736,2465,1.127659574468085,0.04068179680694622,94,1.127659574468085,They told me I would have weekends off...,629,2,8,84,2656
2737,2737,2481,1.127659574468085,0.04340264036722685,94,1.127659574468085,"Oh, this is so much fun!",629,3,6,85,2656
2738,2738,2489,1.127659574468085,0.04068179680694622,94,1.127659574468085,"THE MONKEYS WERE WRONG, I AM YOUR STEPPIN' STONE",629,2,8,84,2656
2739,2739,2508,1.127659574468085,0.04340264036722685,94,1.127659574468085,"What, I've heard ""face the wall not face in the wall""",629,3,6,85,2656
2740,2740,2557,1.127659574468085,0.037765433825609485,94,1.127659574468085,"When ""Half Dumb"" realized ""rock face"" didn't mean him.",629,1,10,83,2656
2741,2741,2645,1.127659574468085,0.04068179680694622,94,1.127659574468085,It's been terribly boring since Medusa came through.,629,2,8,84,2656
2742,2742,2670,1.127659574468085,0.04068179680694622,94,1.127659574468085,I should have taken it literally when people called me a blockhead.”,629,2,8,84,2656
2743,2743,2679,1.127659574468085,0.045962699988708236,94,1.127659574468085,Some of us can never get down.,629,4,4,86,2656
2744,2744,2695,1.127659574468085,0.037765433825609485,94,1.127659574468085,you are going to do just like anybody else: step upon me with rough anti-slip shoes and then look out for next grip on rocks tougher than my broken heart,629,1,10,83,2656
2745,2745,2703,1.127659574468085,0.037765433825609485,94,1.127659574468085,Just practicing for marriage.,629,1,10,83,2656
2746,2746,2716,1.127659574468085,0.037765433825609485,94,1.127659574468085,Challenges are ahead.sometimes disguised in an innocent face and a weary heart.Move on .Because life is too short and happiness is momentary.,629,1,10,83,2656
2747,2747,2717,1.127659574468085,0.037765433825609485,94,1.127659574468085,I’ve got to stop vaping that stuff!,629,1,10,83,2656
2748,2748,2812,1.127659574468085,0.037765433825609485,94,1.127659574468085,Hold me.,629,1,10,83,2656
2749,2749,2842,1.127659574468085,0.04068179680694622,94,1.127659574468085,Could you open a little wider please?,629,2,8,84,2656
2750,2750,2872,1.127659574468085,0.037765433825609485,94,1.127659574468085,I'm appealing the judge's sentence.,629,1,10,83,2656
2751,2751,2878,1.127659574468085,0.03460415282348808,94,1.127659574468085,This is not what I had in mind when they hired me.,629,0,12,82,2656
2752,2752,2896,1.127659574468085,0.037765433825609485,94,1.127659574468085,I was a liberal opposed to single-payer.,629,1,10,83,2656
2753,2753,2910,1.127659574468085,0.037765433825609485,94,1.127659574468085,"Jeez,Bob,what did our breakup do to you...?",629,1,10,83,2656
2754,2754,2933,1.127659574468085,0.04068179680694622,94,1.127659574468085,I’m trying to be bolder.,629,2,8,84,2656
2755,2755,2936,1.127659574468085,0.03460415282348808,94,1.127659574468085,Glass ceiling my ass!,629,0,12,82,2656
2756,2756,2940,1.127659574468085,0.037765433825609485,94,1.127659574468085,I'm just hanging out trying to get my big break on American Ninja Warrior.,629,1,10,83,2656
2757,2757,2944,1.127659574468085,0.037765433825609485,94,1.127659574468085,"The job isn't very satisfying, but I've learned to be stone faced about it.",629,1,10,83,2656
2758,2758,2953,1.127659574468085,0.04068179680694622,94,1.127659574468085,It's fine if you skip me. I can't seem to get a grip today.,629,2,8,84,2656
2759,2759,2967,1.127659574468085,0.03460415282348808,94,1.127659574468085,Could you not muss my hair? I'm hanging with Art later.,629,0,12,82,2656
2760,2760,2986,1.127659574468085,0.037765433825609485,94,1.127659574468085,And this exercise is supposed to enhance our relationship how????,629,1,10,83,2656
2761,2761,3025,1.127659574468085,0.04068179680694622,94,1.127659574468085,This is a right to work state.,629,2,8,84,2656
2762,2762,3051,1.127659574468085,0.03460415282348808,94,1.127659574468085,Help!!  I'm stuck here!,629,0,12,82,2656
2763,2763,3102,1.127659574468085,0.04068179680694622,94,1.127659574468085,Have you gone completely nuts?,629,2,8,84,2656
2764,2764,3116,1.127659574468085,0.04068179680694622,94,1.127659574468085,"Dad, not the smooth side - the wall with the ricks!",629,2,8,84,2656
2765,2765,3120,1.127659574468085,0.037765433825609485,94,1.127659574468085,"I'm for getting you down, not for lifting you up",629,1,10,83,2656
2766,2766,3144,1.127659574468085,0.04068179680694622,94,1.127659574468085,"We have to stop meeting like this, all the other rocks will begin to talk.",629,2,8,84,2656
2767,2767,3154,1.127659574468085,0.04068179680694622,94,1.127659574468085,At least they put my toe in the door.,629,2,8,84,2656
2768,2768,3155,1.127659574468085,0.037765433825609485,94,1.127659574468085,Sorry. I pegged you for something else.,629,1,10,83,2656
2769,2769,3173,1.127659574468085,0.04068179680694622,94,1.127659574468085,I guess it's my fault for asking you to fit me into your routine,629,2,8,84,2656
2770,2770,3208,1.127659574468085,0.037765433825609485,94,1.127659574468085,I've hurt so many lives try to reach the top! Is it worth it in the end?,629,1,10,83,2656
2771,2771,3242,1.127659574468085,0.037765433825609485,94,1.127659574468085,Your next move makes me regret being the face of the mountain!,629,1,10,83,2656
2772,2772,3254,1.127659574468085,0.037765433825609485,94,1.127659574468085,Don't feel bad. I'm used to being walked all over.,629,1,10,83,2656
2773,2773,3282,1.127659574468085,0.037765433825609485,94,1.127659574468085,"Don't hurt me, Ethel!",629,1,10,83,2656
2774,2774,3350,1.127659574468085,0.04068179680694622,94,1.127659574468085,I promise never to laugh again when you come up with one of your ridiculous ideas.,629,2,8,84,2656
2775,2775,3371,1.127659574468085,0.04068179680694622,94,1.127659574468085,What do you think happens when you get to the top?,629,2,8,84,2656
