rank,original,somewhat_original,unoriginal,count,score,precision,contest,caption
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Taking his structure horizontal is going to revolutionize the hole industry.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I think he has a much better perspective.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I told you he wouldn't be into it.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,I hear he's now identifying as female.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He's very tired of the fake news.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He's still mad I won't let him in our hole club
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"I always thought Ugguz was a bit of a Neanderthal, but you gotta hand it to him for figuring out the rain thing"
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He says he’ll make this cave great again.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"Squatting rights don't exist yet, Jim."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"This is the entrance, but he says it will be 2,000 years before the Second Avenue Line is completed."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He's looking zen. Gives new meaning to stone age.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He said something about waiting for Godot.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,It must have cost him at least 5000 stones.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He's just so habilis sometimes.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I think you should pay alimony.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"On second thought, we should have just asked him what he's using this hole for."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,What a hole in the wall... Maybe we should have him drop in?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He's sad because he saw his shadow.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Do you think he sees us?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He calls himself a 'Cave Man'.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"No wonder it's overpriced, Thog is the realtor!"
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,When does fashionably late morph into outright rudeness?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Come on! Do it! Do it! Rub those sticks together!
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Ask him if he has any aspirin.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"See? If we dig the hole sideways, we won't get wet!"
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Just because he could put a dry roof over your head makes him a better man than me?
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"Well, he wanted to be president."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,I think he's colluding with the Russians.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"So, someone from the old neighborhood did survive!"
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,How much you wanna bet he's gonna sniff his hands?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Obviously, a year in timeout is not enough"
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Think he suspects anything?
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He has big dreams that his buildings will be the biggest and best of any built anywhere in the world and he'll be the most loved and best President ever.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Mankoff. He is now available on Thursdays!
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,It's his own fault really. She told him if he called it his man cave one more time she was out of that hole in the wall.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"He might be a bit thick, but he's a real caveman."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,I bet his furniture doesn't fall right to the bottom.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,I think he's now called a 'caveperson'.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Maybe we could have found a more appealing name than 'asshole'
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,That's no way to live.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"He's mad because I swore at him."" ""What did you say?"" ""BLARGHRAWRA"
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,What a troglodyte.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Now what?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He's become such a snob since he moved into the penthouse.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Told you it was a real hole in the wall.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,This started Nov. 8.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"We all know, why won't he just come out."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Another Craig List swinger party disappointment.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Damn! Never expected Congress to move so fast!
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Ideating 'Alley Oop'.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Yes, but he doesn't have a pool in the rainy season, like we do."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I positively despise cold calling.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,C'mon...Stop being a volcanic denier!
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Our realtor conned us!
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He voted for you-know-who in Nov. and is now too embarrassed to show his face in public!
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I wanna be in the cave where it happens.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Well I guess it IS better when it rains...
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Let's move uptown
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,It was either give up the wide-screen TV or move into a place with straight walls. He caved.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,We need to find him a woman. Not a single painting in his cave.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Shouldn't we tell him that place has cougars?
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Keep your head down! Now he claims his man cave was wiretapped.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Good news box in cartoon won't close. Second week.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,These end of the world enactments are now getting old- he's just taken up yodeling
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,NOW we can crowdfund the wheel!
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,If my calculations are correct...
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Its also rent controlled.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Go give him some of your alternative facts.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Never ask someone else for directions.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I told him we rather be hole people.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I told you horizontal holes were better
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,You're right. He appears to be losing weight on this new diet.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He inherited it from his father!
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,But the threesome was YOUR idea!
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,The f***ing man cave. You just know he'll be in there for days now.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"He calls it his ""land hole"". He goes there whenever he's feeling ""ugh""."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He'll be okay. He let his back out during the last moss pit.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Don't worry. He'll grow out of it.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,I'm sure he wants to sell. Let's offer him another five clams.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Let's burrow to the left so we can watch his TV.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Yeah, but would you share with a family of bears?"
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,There's nothing complicated about a white picket fence. Even a caveman can do it.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Man. Cave. Man cave.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"He doesn't like the name ""holeman."""
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"Gosh, the GOOD NEWS box is covering Ook's head. Not very funny."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,We should have sprung for first class.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Now, that's what I call a man-cave."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Look! there's that attitude!
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"When it's finished, this will be the 86th street stop."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Obviously, he doesn't see the need for a fall-out shelter."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"Remember the ""bear-scene"" in Revenant?...."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,We got under the Wall but no immigrants are allowed in the cave.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He says if we elect him chief we can live like he does.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"I think the idiom is ""out of the frying pan and into the fire""."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,I guess he decided to cave in to his feelings.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He's checking ID's. It's a lonely job.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"Pity, He's not picking up a wifi signal in there."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He calls it a penthouse!
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Yeah, he may be alone, but at least he has a roof over his head!"
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,THE FIRST KINSEY RESEARCHERS--and why they're unknown.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,The crib's a metaphor for my emotional maturity
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I can't believe he got the house.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Do you think we'll ever be able to use the cave entrance?
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He has been sitting there since Trump took the office.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,This isn't what I thought he meant when he said we could have our own room.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He wants a serene life in a monastic way.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He's making us look like we live in the stone age.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Trog is too uptight. He won't leave his spot in a hole in the rock for a perfectly good hole in the ground.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"someday gloria, someday...."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"I'm starting to wonder if that cave is worth this ""extreme vetting."""
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Do you think he has finished tweeting yet?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I thought he'd be into it.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"He's so ignorant, it's like he's living under a rock."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He doesn't look Chinese.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,That's a swan dive with twist; the twist is these shark-infested waters.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,I TOLD you he wasn't dead!
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"So, ""Trickle-down economics benefits the less-fortunate."" My clavicle!"
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,It's his safe space.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He calls his a single family residence.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,You sure you see light at the end of the tunnel?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Plato's Cave has gone downhill since he opened Plato's Pit.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"You can come out now, he's not president anymore"
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Name's Hugh. A real playboy. Lives alone in that big mansion. I hear there are a lot of wild bunnies running around in there.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"Him invent sideways cave. Look lonely, pensive."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,But it's not my fault I'm lactose intolerant.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I think he's somewhere between the pit of Man's fears and the summit of his knowledge
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He looks like a new species of cave dweller.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I wonder if he gets wet sleeping in there.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,His man cave came unfurnished.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I told him I would feed him to the T. Rex if I ever caught him drawing on the walls again.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Oh Stan's just sulking 'cause I said his Homo erectus brain is no bigger than my Homo habilis brain.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Thanks for making me learn Chinese!
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Will he be glad to see us?
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Alright. Go over and tell me that it gets better. I won't believe ME.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,It didn't happen if you come put your head in the sand.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He'll cave eventually.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,How in the world did we ever get uptown to see Og before the Second Avenue extension was completed?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Now we call this one the deluxe man cave.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"Don't be embarrassed, Harvey. We all pee in the hot tub."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Well, I guess it's pretty much the same in this side of the world too."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Is this what they call the cave of China?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Pitted against tunnel vision.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I heard it was a steal.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,How do you swing a place like that on just the one salary?
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,What a Neanderthal-- he just sits in his man-cave all day watching the Warriors vs. the Bulls.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He's holeless.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Was it this end? Or the other end?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Looks like a real hole-in-the-wall.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Do you think he would be receptive to cavemates?
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"We will never leave the hole, sir."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"He wants the pool in the back of the house, not the front."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He refuses to come out until the midterms.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"Don't worry, it's not that hot."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"Honey, do you think the Neanderthal can come out to play? Hi Stephen. Yes you Stephen Bannon."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,looks like we're all up against the wall now.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Even in prehistory, the top 1% of white men were actually deeply unhappy and only really wanted a friend. Sometimes they hired outside help, allowing the less evolved tunnel-people to come to the surface for brunch dates."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Just think of ours as a fixer-upper.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He says he's going to be Woke.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He says he won't come out until Melania comes back to D.C.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,You gotta admit...he had panache .
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I didn't know this place had a penthouse.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He keeps calling us immigrants.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,'I not know Uluk had door man!'
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I told him to stop waiting. Godot's come and gone.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Hal, call me shallow, but I'm leaving you."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Marge, it looks like Bob won the bidding war."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"So far, his Workers Comp claim looks legit."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,This doesn't look like China.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He's going to sit there until he sees his shadow as a hunter.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He went full paleo
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,xfghdtyh
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Generation B thinks they're too special to 'just hunt'.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He's got the Yabba Dabba Blues.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I think we were just disrupted.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Maybe he doesn't knows how to count to 10.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,I told him he re-invented the wheel.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Stupid horizontalese.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Experts say that he is what Homo sapiens will look like when fully evolved.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"He's miffed about the election results, even though he didn't vote."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"This looked bigger on ""Tiny Hole Living""."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Looks like Ugg is moving up in the world.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"With him it's all me, me, me."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"If it starts raining, I get back with Og."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,I got him to cave in.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He's an atheist and believes there are no atheists in foxholes.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He's been that way ever since GEICO laid him off.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"I TOLD you we should have turned right at the last rock! But would Mister Know it all consult a map?!? Oh, no! ""I know exactly where his cave is!"" he said …"
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"""He says he has presidential aspirations. But who's he kidding?"
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Ever since the wheel, he's been in a funk, waiting for the next hi-tech gadget to be invented."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Above ground or under ground? Remind me again, which are we."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"""Kyle has always had trouble with social interaction""."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"Compared to that, I feel like we are living in a hole."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"You ask him, but remember, we'll be known as cavemen."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,The rents are so high because it's a heated cave.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He is really taking the fun out of everything...
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"Someday, his great great great great grandson will tweet mean things at 5am."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He said it leads to something called the BMT Brighton Line Subway.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"If I would of hired Flintstone and Rubblestein, I would of gotten the Cave!"
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He won't be so smug when he gets his real estate tax bill!
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,How come he gets the executive suite?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Alas poor Quonset.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Og detest nouveau riche.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,007 do you copy? The creature has entered the base.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I was hoping for more of an open-concept dwelling.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,The cave doorman won't let us in because he doesn't know us from a hole in the ground.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,We should have dug to the right after passing the volcano.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,The zoning board is going to hear about this!
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,You're his muse.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Do you think he has had enough of a time-out?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I should have majored in Finance instead of History
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Ok his hole is sideways. So what?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"As a last resort, he declared Martial Law--but nobody listened."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Mindfulness is a load of crap.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,How can your brother contemplate the future of mankind when he can't even figure out how to dress properly?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He not like called 'Hole Man.'
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,It only works if the bear is already in the cave.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Will the government prosecute us if we sneak in?
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Chuck likes to watch the wall art in his man cave.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Guess Jim will be sleeping on the rock again tonight.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Another Neanderthal. There goes the neighborhood.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,A hole to stop immigrants? C'mon!
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He says he's going to build a wall.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"Once a cave man, always a cave man."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,I may not know my a** from a hole in the ground but there is no light at the end of that tunnel. PERIOD.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,What kind of life would you expect if you lived in one of those ?
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"Doesn't look like he's really looking for company."""
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"I bet it's bet it's rent-controlled, too."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"There's your man, Lucy. It could be the beginning of something beautiful."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Looks like he's not letting us back in the cave until we dig ourselves out of this hole we've gotten ourselves in.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,Should we tell him about the bear at the back of his cave?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,This is his second time out this week.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Look! A horizontal home!
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,The Prepper diet includes mac 'n cheese and Paleo doesn't. Wouldn't you bum out too?
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,You say caveman. I say cave meh.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Me dig hole. Me take her to China.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Him fool. End so near, but blithely unaware."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"You know, he might be onto something."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,He's watching reruns of the Flintstones.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He has volcano-phobia.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I hate this now.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He really does live every day like it's his last.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Did you see what he did to the walls? SO primitive.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He said he just needed some space.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He was once a flamboyant fitness guru.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Do you think this reality show stuff will catch on?
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Once again, we're in the hole, while Mr. High and Mighty is living in the lap of luxury."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,And he calls himself a holeman.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,He is god--sits on his hole!
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,It's a fox hole. He's vertically challenged.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,This happens every time we're out of aged balsamic vinegar.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,Those new-fangled homes will never catch on.
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"A hole in the wall? Damn, that's clever."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,I think he paid more for his…
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"So, did the plans say say meters or yards?"
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,HE LOVES HIS MANCAVE.
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"He looks suspicious, and may be the one who tapped our wall symbols."
2403,0,3,8,11,1.2727272727272727,0.14083575804390613,560,"Wait till he falls asleep, then we'll run in and steal his paleo granola."
2403,1,1,9,11,1.2727272727272727,0.1949782780866111,560,"""Do you think this man cave thing is going to catch on""??"
2685,0,3,9,12,1.25,0.13055824196677338,560,He calls it a man-cave. Says it's much more swanky than my man-hole.
2685,0,3,9,12,1.25,0.13055824196677338,560,"Sure, it's disruptive. But can it scale?"
2685,1,1,10,12,1.25,0.17943514064131835,560,Man cave?
2685,1,1,10,12,1.25,0.17943514064131835,560,Turns out he was just reinventing it.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Probably has a heart condition
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"This ""man cave"" thing won't last."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Singing the subterranean homesick blues.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Maybe now Ugg will learn that playing with 'fire' and 'wheel' is useless.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,It's just a fad.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,...Ug's wife didn't care for the above-ground housing scheme...
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,We'll stay here until he chills out.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Ugh, do you think George will ever crawl out of his echo chamber, chamber?"
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Rocco laughed at his stick figure painting.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"Hmm, horizontal. I think he's onto something."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"I know we're ""gentrifying"" the neighborhood, but the rent on this hole is dirt cheap."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,Zog is hog.
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"No, I think I have time to finish watching this picture."
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"I tell you, they make you real clostrophobic!"
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,he looks like he just satisfied himself!!
2689,0,2,7,9,1.2222222222222223,0.1469861839480328,560,"I'm pretty sure he's not going to let us in, Eve. He's guarding it himself."
